Time,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain,stress_raw,stress_sm,stress_trend,delta_sigma_serr,delta_sigma_serr_sm,S_rms,A_sigma,A_sigma_norm,onset_sigma,W_mech_proxy,align_method,P_parallel,O_parallel,Pmag_mean,Pvec_norm,chi_parallel,chi_vec,eta_perp,P_parallel_sm,O_parallel_sm,chi_parallel_sm,chi_vec_sm,eta_perp_sm,P_parallel_abs_sm,O_parallel_rel,chi_parallel_rel,chi_parallel_delta,PE_total,KE_total,ETOT,energy_align_method,dPE,dKE,dETOT,dPE_sm,ddPE_de,dKE_sm,ddKE_de,dETOT_sm,ddETOT_de,A_dPE_down,A_dPE_up,A_dPE_down_norm,A_dPE_up_norm,onset_dPE_down,onset_dPE_up,A_dETOT_down,A_dETOT_up,A_dETOT_down_norm,A_dETOT_up_norm,onset_dETOT_down,onset_dETOT_up,e_min_dPE,e_min_dETOT,dPE_min,dETOT_min,e_zero_dPE,e_zero_dETOT,dataset
330000.0,-0.0468,0.0182,-0.00495,-0.189,0.188,0.138,0.0191,-0.14,0.139,0.0991,0.00982,-0.193,0.197,0.158,0.0251,0.145,0.0994,0.158,0.237,0.0,0.00655098,0.460330984302572,0.45854678821562467,0.45300745798298525,0.007323526319586771,0.006789323411712595,0.004796960602767381,2.8273906796010004e-05,0.15683412637128305,0.00445098,0.0014078417835094068,time,0.0182,0.0994,0.237,0.05045772983399075,0.18309859154745373,0.2129018136446323,0.7529821073539936,0.01820885780885786,0.09903496503496534,0.18385200840770333,0.21191740244101837,0.7534875327788361,0.01820885780885786,0.7589902995815154,0.9925600385148202,-0.0013781049079715502,-231101.375104689,7.93935044533202,-231093.435754244,time,-2.7856873749988154,0.08063931811652036,-2.705048057017848,-2.7649260425361493,513.9712048691047,0.08930687669961464,1.840444725682893,-2.675619165516687,515.8116496207637,2.767421659134703,0.6891642769548254,1.0,0.04213986476819569,0.0003509799999999,0.0083509799999999,2.755869039441445,0.6924280069725681,1.0,0.0423492058535887,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
340000.0,-0.0463,0.0185,-0.00445,-0.188,0.186,0.139,0.0194,-0.135,0.145,0.0978,0.00957,-0.196,0.203,0.159,0.0252,0.146,0.0982,0.158,0.238,0.0,0.0067509799999999,0.473826676779812,0.473047522774764,0.46878658089549385,0.005040095884318141,0.004842659027509632,0.004543019967611684,2.9195723998621916e-05,0.161947406141522,0.00445098,0.0015011796363183663,time,0.0185,0.0982,0.238,0.05005739206151275,0.18839103869461923,0.21032517672816145,0.7558428642447642,0.018543822843822902,0.09806713286713317,0.18892548736971015,0.2122464069656981,0.755911272759838,0.018543822843822902,0.7515729674630236,1.019950179735179,0.0036953740540352775,-231101.281416226,7.95253572825307,-231093.328880498,time,-2.691998911992414,0.09382460103757051,-2.598174311016919,-2.64455959594199,535.3362912738324,0.0840514595863562,2.287361552556621,-2.5605081360512054,537.6236528495336,2.767421659134703,0.794095026569067,1.0,0.048555994777585876,0.0003509799999999,0.0083509799999999,2.755869039441445,0.7977715372195456,1.0,0.0487920631656121,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
350000.0,-0.0474,0.019,-0.00434,-0.196,0.183,0.14,0.0196,-0.133,0.136,0.0963,0.00927,-0.195,0.201,0.159,0.0253,0.147,0.0968,0.158,0.238,0.0,0.00695098,0.486032101193605,0.48745219629241776,0.48382017065746064,0.0022119305361443797,0.0031534111876886147,0.004789373218178249,3.0116126054275373e-05,0.16705283615337707,0.00445098,0.0015972021858591807,time,0.019,0.0968,0.238,0.051250322925811886,0.1962809917335095,0.2153374912840191,0.7590841214515702,0.01872284382284388,0.09689044289044318,0.1931230806189564,0.21338109594918947,0.7586909108049169,0.01872284382284388,0.742554977931678,1.042611685329952,0.007892967303281512,-231101.143462893,7.94181510260623,-231093.20164779,time,-2.5540455789887346,0.08310397539073033,-2.4709416030091234,-2.522582038030757,553.6061363123234,0.09006656772572386,2.7641517321878886,-2.4325154700070195,556.3702880653524,2.767421659134703,0.9029892693277368,1.0,0.055214477837911724,0.0003509799999999,0.0083509799999999,2.755869039441445,0.9071709313110886,1.0,0.055482978920012214,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
360000.0,-0.0469,0.0183,-0.00401,-0.188,0.182,0.141,0.0199,-0.142,0.14,0.0952,0.00905,-0.198,0.196,0.158,0.0251,0.147,0.0954,0.158,0.237,0.0,0.0071509799999999,0.499938122455605,0.5012795724738645,0.498984338474129,0.0009537839814759974,0.0020447843110864995,0.004795464514599768,3.1070913580853836e-05,0.1723490008709556,0.00445098,0.00169610219515262,time,0.0183,0.0954,0.237,0.05050326821107719,0.19182389936905844,0.21309395869562908,0.7617382617363594,0.018707925407925464,0.09555920745920775,0.19580330922948813,0.21346437745371488,0.7617484356303201,0.018707925407925464,0.7323525733727408,1.0570814092994534,0.010573195913813255,-231101.06350186,8.0129295017645,-231093.050572358,time,-2.4740845459746197,0.154218374549,-2.3198661710193846,-2.383409161132022,568.6883635453373,0.07967914442598041,2.978161080551369,-2.3037300164419507,571.6665246440698,2.767421659134703,1.0152187193134468,1.0,0.0620768965725334,0.0003509799999999,0.0083509799999999,2.755869039441445,1.0199746125819744,1.0,0.062382102397223915,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
370000.0,-0.0465,0.0178,-0.00394,-0.187,0.187,0.14,0.0197,-0.134,0.137,0.0938,0.00879,-0.198,0.203,0.16,0.0256,0.147,0.0938,0.159,0.237,0.0,0.00735098,0.512635665579471,0.5160503377981145,0.5147444035348174,-0.0021087379553463848,0.0014922673679834241,0.004545378123326202,3.203685051419805e-05,0.1777070108610067,0.00445098,0.0017978003348665904,time,0.0178,0.0938,0.237,0.04994610695539744,0.18976545842015174,0.21074306732146286,0.7653826913437585,0.018307692307692365,0.09398391608391637,0.1948598074105845,0.2128852045356425,0.765293679868967,0.018307692307692365,0.720279757752132,1.0519877352633609,0.00962969409490963,-231100.810993556,7.93012265712494,-231092.880870899,time,-2.221576241980074,0.07141152990944022,-2.1501647120167036,-2.249120545114323,581.039984196967,0.07440108512714289,3.3097550981099086,-2.174719459682189,584.3497393116076,2.767421659134703,1.1301915540877348,1.0,0.06910706321264523,0.0003509799999999,0.0083509799999999,2.755869039441445,1.1355762389776,1.0,0.06945234944665031,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
380000.0,-0.0473,0.0182,-0.00416,-0.193,0.183,0.141,0.02,-0.139,0.147,0.0926,0.00857,-0.202,0.2,0.16,0.0257,0.148,0.0928,0.16,0.238,0.0,0.0075509799999999,0.530635871730998,0.5314051650493533,0.5303466608887213,0.00028921084227673255,-0.00033982320180248575,0.0056148572443809565,3.3053141078635885e-05,0.18334433024396085,0.00445098,0.0019025264162903966,time,0.0182,0.0928,0.238,0.050851112082234744,0.19612068965305907,0.21366013479840792,0.7684630738503782,0.018236363636363693,0.0927146853146856,0.19656589388376666,0.213199955780119,0.7681220782761745,0.018236363636363693,0.7105525483626358,1.0611983676094383,0.011335780568091786,-231100.646677175,7.91615217787292,-231092.730524997,time,-2.057259861001512,0.057441050657420334,-1.9998188099998515,-2.12611151792788,591.326031135479,0.08295598733285314,3.5470932613233654,-2.043155530226868,594.8731244111599,2.767421659134703,1.2474281556209206,1.0,0.07627565087699849,0.0003509799999999,0.0083509799999999,2.755869039441445,1.2534985253498179,1.0,0.07666452909567588,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
390000.0,-0.0472,0.0192,-0.00434,-0.195,0.193,0.142,0.0202,-0.134,0.136,0.091,0.00829,-0.209,0.205,0.16,0.0255,0.149,0.0912,0.159,0.238,0.0,0.00775098,0.546534793175949,0.5460071628559591,0.547065976209425,-0.0005311830334759904,-0.0019725286939966833,0.005485948597850825,3.415392953304307e-05,0.189450355732837,0.00445098,0.0020101328319917433,time,0.0192,0.0912,0.238,0.051140156433081035,0.21052631578716524,0.2148746068607822,0.771543086170412,0.017727505827505884,0.09134405594405623,0.19375540955254322,0.21253026247111048,0.7711973286671951,0.017727505827505884,0.7000482340907832,1.046025433355392,0.008525296236868346,-231100.520921509,7.90117642869199,-231092.61974508,time,-1.9315041950030718,0.04246530147648997,-1.8890388930158224,-2.0006480168231913,599.9370414094536,0.0904654752999128,3.819080909666522,-1.910182541144342,603.7561223334407,2.767421659134703,1.3665544628754736,1.0,0.08355978710678517,0.0003509799999999,0.0083509799999999,2.755869039441445,1.373361450024338,1.0,0.08399539904914319,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
400000.0,-0.047,0.0183,-0.00409,-0.196,0.186,0.141,0.02,-0.137,0.134,0.09,0.0081,-0.199,0.201,0.161,0.0258,0.148,0.0903,0.16,0.237,0.0,0.0079509799999999,0.556282338351924,0.5604373471255732,0.5637884210564065,-0.007506082704482497,-0.0029405260230220315,0.006228440494371733,3.5300008294568134e-05,0.19580760457762103,0.00445098,0.0021207822783184506,time,0.0183,0.0903,0.237,0.05060255033098628,0.2026578073067258,0.21351287059397794,0.7732864674848776,0.017600699300699355,0.0900167832167835,0.19533894249696354,0.21231686235130437,0.7740773288789453,0.017600699300699355,0.6898761991479382,1.0545744371651185,0.010108829181288664,-231100.42158132,7.92254282872497,-231092.499038491,time,-1.832164005987579,0.06383170150947048,-1.7683323039964307,-1.8705492089817488,606.6108882035481,0.08941262528180048,4.123893247410725,-1.7811365833452169,610.7347814652636,2.767421659134703,1.4872092558367127,1.0,0.0909373846245894,0.0003509799999999,0.0083509799999999,2.755869039441445,1.4948105404041472,1.0,0.0914232796048605,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
410000.0,-0.0476,0.0174,-0.0045,-0.194,0.188,0.141,0.02,-0.128,0.133,0.089,0.00793,-0.197,0.202,0.162,0.0261,0.148,0.0891,0.161,0.238,0.0,0.00815098,0.575059496977581,0.5761855309797081,0.5804344577921471,-0.005374960814566121,-0.0034197577782570576,0.007520992345554752,3.6711130934937915e-05,0.2036350402447841,0.00445098,0.0022345120000625118,time,0.0174,0.0891,0.238,0.050879956760987916,0.1952861952840035,0.21378133092762241,0.7761868877147043,0.018504895104895162,0.08898368298368325,0.20784488026329095,0.21450317929973145,0.7764666169564725,0.018504895104895162,0.6819586615879295,1.1220901209942749,0.022614766947616077,-231100.320136626,7.95126730459183,-231092.368869321,time,-1.7307193119777367,0.0925561773763297,-1.6381631340191234,-1.7427213441019709,612.4878763882537,0.09555078015408959,4.119140283506369,-1.6471705635867306,616.6070166838449,2.767421659134703,1.6091191322959546,1.0,0.09839172588934512,0.0003509799999999,0.0083509799999999,2.755869039441445,1.61754472021912,1.0,0.09892975680381294,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
420000.0,-0.0474,0.0185,-0.00381,-0.19,0.186,0.143,0.0204,-0.131,0.134,0.0877,0.0077,-0.203,0.202,0.162,0.0261,0.149,0.0879,0.161,0.238,0.0,0.0083509799999999,0.594813710441548,0.5901809752744478,0.5975725054433981,-0.0027587950018501672,-0.009054104235863674,0.008139682326275145,3.831910177589857e-05,0.21255438428492748,0.00445098,0.00235108914027575,time,0.0185,0.0879,0.238,0.05102475967606315,0.21046643913298668,0.21438974653717968,0.7790902236723319,0.01989720279720286,0.08814358974359002,0.22559198998379504,0.21746179382932368,0.7783721789820147,0.01989720279720286,0.6755203029764062,1.2179012685594826,0.04036187666812016,-231100.157578515,7.98011147397324,-231092.177467041,time,-1.5681612009939272,0.12140034675774025,-1.4467608540144283,-1.6099135627613674,617.3500382790342,0.0984540045842974,4.0531310265641185,-1.5114595578224792,621.403169316122,2.767421659134703,1.7321029237626218,1.0,0.10591173311314533,0.0003509799999999,0.0083509799999999,2.755869039441445,1.7413457388190547,1.0,0.10650148233885517,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
430000.0,-0.0473,0.0197,-0.00448,-0.194,0.187,0.142,0.0203,-0.126,0.13,0.0861,0.00742,-0.208,0.201,0.162,0.0263,0.149,0.0865,0.161,0.238,0.0,0.00855098,0.604358914875247,0.6069374215497432,0.6160709976089498,-0.011712082733702833,-0.01010821307889135,0.008587131695933189,3.998118925746182e-05,0.22177391096740223,0.00445098,0.00247061976579052,time,0.0197,0.0865,0.238,0.05143394210052347,0.2277456647372515,0.2161090004214595,0.7818411097079904,0.021803729603729668,0.08732191142191169,0.249651610137253,0.22137272718254963,0.7802679954977284,0.021803729603729668,0.6692230737573108,1.3477917044214147,0.06442149682157813,-231100.033980578,7.97163732786601,-231092.06234325,time,-1.444563263998134,0.11292620065051029,-1.3316370630054735,-1.490948153676647,621.7759890579274,0.108528728403053,4.364276078440592,-1.3824194248683204,626.1402651457588,2.767421659134703,1.8560155264963796,1.0,0.11348853373512242,0.0003509799999999,0.0083509799999999,2.755869039441445,1.8661000822653049,1.0,0.11413151364685202,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
440000.0,-0.048,0.025,-0.00404,-0.197,0.184,0.142,0.0202,-0.125,0.136,0.0848,0.00719,-0.197,0.198,0.162,0.0261,0.149,0.0864,0.161,0.237,0.0,0.0087509799999999,0.630710279055426,0.6337810980087408,0.6341953720240181,-0.0034850929685921184,-0.00021815889892151143,0.008683904058718274,4.171221722406944e-05,0.23137584751001952,0.00445098,0.0025945545807808793,time,0.025,0.0864,0.237,0.05427081720409229,0.2893518518485029,0.22899078988971858,0.7820383451039808,0.024068764568764642,0.08641911421911447,0.27880898935623855,0.2262394192537901,0.7824213496635191,0.024068764568764642,0.6623041606323302,1.5052033622609648,0.09357887604056367,-231099.974406526,7.98346245186142,-231091.990944074,time,-1.3849892119760625,0.12475132464591976,-1.2602378870069515,-1.3578519699517,626.0671587266711,0.11070147516870976,4.721203730019591,-1.2471504943838985,630.7883624634962,2.767421659134703,1.980799841274777,1.0,0.1211186363475048,0.0003509799999999,0.0083509799999999,2.755869039441445,1.9917929450261675,1.0,0.1218189452148786,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
450000.0,-0.048,0.0289,-0.00472,-0.191,0.187,0.142,0.0202,-0.124,0.125,0.0835,0.00697,-0.205,0.206,0.164,0.0268,0.149,0.0866,0.163,0.239,0.0,0.00895098,0.665251343816833,0.6634906614532385,0.6513846866988152,0.013866657118017822,0.011356051561818164,0.009226486543328338,4.350388587952876e-05,0.2413141553057228,0.00445098,0.002724320729768827,time,0.0289,0.0866,0.239,0.056227114455572054,0.3337182447998416,0.235259893118564,0.7827395885579963,0.026542191142191224,0.08568368298368324,0.3096284923464701,0.23120669795465731,0.7842142345482035,0.026542191142191224,0.6566679171752393,1.6715883114378929,0.12439837903079523,-231099.834668516,7.88698517395323,-231091.947683342,time,-1.2452512019954156,0.02827404673772982,-1.2169771550106816,-1.2220324716457922,631.2941770190542,0.11383512030250183,4.785163358629661,-1.1081973510052405,636.0793403823169,2.767421659134703,2.1065359748494132,1.0,0.12880693918398262,0.0003509799999999,0.0083509799999999,2.755869039441445,2.118479715310813,1.0,0.12956716461052084,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
460000.0,-0.0479,0.0291,-0.00456,-0.193,0.184,0.143,0.0205,-0.116,0.13,0.0819,0.00671,-0.198,0.201,0.163,0.0264,0.15,0.085,0.162,0.238,0.0,0.0091509799999999,0.679192223893383,0.6826098180353308,0.6695364588918682,0.009655765001514771,0.01335420800807241,0.009151821486363888,4.5338056314418656e-05,0.25148821861601806,0.00445098,0.0028590219997500737,time,0.0291,0.085,0.238,0.056231784606217146,0.34235294117244286,0.23626800254613814,0.7858942065471388,0.0288186480186481,0.0845400932400935,0.34093472014935433,0.23602531874522176,0.7868402715641349,0.0288186480186481,0.647903603260663,1.8406009370975347,0.15570460683367945,-231099.76023021,8.00997914950323,-231091.75025106,time,-1.1708128959871829,0.15126802228773073,-1.0195448730082717,-1.0827730693800028,637.3339826569479,0.10786414875816028,4.61155495161255,-0.97490892024978,641.9455376106514,2.767421659134703,2.23339879081695,1.0,0.1365641345113529,0.0003509799999999,0.0083509799999999,2.755869039441445,2.246282203110046,1.0,0.13738362178716548,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
470000.0,-0.0483,0.031,-0.00394,-0.192,0.191,0.143,0.0204,-0.131,0.131,0.0796,0.00633,-0.198,0.204,0.164,0.0268,0.15,0.0833,0.163,0.238,0.0,0.00935098,0.690275147908221,0.6972119491171367,0.6890522198429592,0.001222928065261808,0.007547761141983753,0.010787232825012467,4.7324623152091834e-05,0.26250761811791506,0.00445098,0.0029970005308989564,time,0.031,0.0833,0.238,0.05752750298770146,0.37214885953934995,0.24171219742630146,0.7898057027484487,0.03061911421911431,0.0834438228438231,0.3669946235037451,0.23983981295357776,0.789361288031105,0.03061911421911431,0.6395019382911863,1.9812902823004823,0.18176451018807024,-231099.648237477,8.06243547189359,-231091.585802005,time,-1.0588201629871037,0.20372434467808986,-0.8550958179985173,-0.9600102268193998,645.1809647892323,0.11834036106009052,4.281606209072072,-0.8416698654034398,649.4625709979421,2.767421659134703,2.3616502855616317,1.0,0.14440624244640204,0.0003509799999999,0.0083509799999999,2.755869039441445,2.3754230139709693,1.0,0.14528193139939535,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
480000.0,-0.048,0.0314,-0.00431,-0.193,0.187,0.144,0.0207,-0.122,0.125,0.0778,0.00606,-0.198,0.205,0.164,0.0268,0.15,0.0818,0.163,0.238,0.0,0.0095509799999999,0.718272224452518,0.7156543031127579,0.7073714545783881,0.010900769874129912,0.005150334386766622,0.013914788202722678,4.97693401035311e-05,0.2760683562950018,0.00445098,0.003138058364032449,time,0.0314,0.0818,0.238,0.057519875695275974,0.3838630806799038,0.2416801499791357,0.7928064842938378,0.03162983682983692,0.08229300699300723,0.3840446809984165,0.24205893063431685,0.792031644640607,0.03162983682983692,0.6306822444884419,2.0733382608358197,0.1988145676827416,-231099.448344563,7.99049290134159,-231091.457851662,time,-0.8589272489771247,0.1317817741260905,-0.727145475015277,-0.8220815446687356,655.001793822958,0.11691562932845967,3.7145303627602644,-0.7051659150206046,658.7163241842051,2.767421659134703,2.491668561422786,1.0,0.15235638255870237,0.0003509799999999,0.0083509799999999,2.755869039441445,2.5062409034891187,1.0,0.15328281189057918,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
490000.0,-0.0479,0.032,-0.00422,-0.194,0.191,0.144,0.0208,-0.114,0.123,0.077,0.00593,-0.201,0.207,0.164,0.027,0.151,0.0816,0.163,0.238,0.0,0.00975098,0.732243824893976,0.7345228443571055,0.7304094195256446,0.0018344053683313488,0.0050880237853536915,0.016174867249352912,5.2817341463334156e-05,0.2929754867418863,0.00445098,0.0032830076272310814,time,0.032,0.0816,0.238,0.05776000692520734,0.39215686274029216,0.2426891047267422,0.7937310414540099,0.03184102564102574,0.08089580419580444,0.39304700963973976,0.2420393120953383,0.7952540679199986,0.03184102564102574,0.6199742751439719,2.1219390443700425,0.2078168963240649,-231099.303936044,7.95865101359968,-231091.34528503,time,-0.7145187299756799,0.09993988638418028,-0.6145788430003449,-0.7019134791230826,667.3862809598951,0.1223904447425514,2.886373699144118,-0.5795230340483305,670.2726546572926,2.767421659134703,2.6239073689011367,1.0,0.16044230002509832,0.0003509799999999,0.0083509799999999,2.755869039441445,2.6391398013733345,1.0,0.16141096778193484,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
500000.0,-0.0482,0.0336,-0.00426,-0.193,0.192,0.144,0.0208,-0.117,0.125,0.0734,0.00539,-0.2,0.206,0.165,0.0272,0.151,0.0782,0.164,0.238,0.0,0.0099509799999999,0.746284098136858,0.7554140904688698,0.756490896098531,-0.010206797961673009,-0.0006535121166678284,0.016185134632538564,5.6061565502256714e-05,0.3109710558214638,0.00445098,0.003432036932658858,time,0.0336,0.0782,0.238,0.058909656254301807,0.42966751917609114,0.24751956409266507,0.8011190233957246,0.032782517482517586,0.07946596736596762,0.4126105815306608,0.24407641749967562,0.7983873905232458,0.032782517482517586,0.6090162030787433,2.2275567084777923,0.22738046821498595,-231099.154782135,7.989671921845,-231091.165110213,time,-0.5653648209990934,0.13096079462949994,-0.4344040260184556,-0.5828210740962181,682.7228177465161,0.11863887526988177,1.77973510079125,-0.46418219851792697,684.5025528436026,2.767421659134703,2.75891827877171,1.0,0.16869772137298975,0.0003509799999999,0.0083509799999999,2.755869039441445,2.774617322123356,1.0,0.16969683339829167,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
510000.0,-0.0475,0.0352,-0.004,-0.198,0.188,0.144,0.0208,-0.114,0.121,0.0732,0.00536,-0.204,0.203,0.164,0.0271,0.151,0.0794,0.164,0.238,0.0,0.01015098,0.784932793355397,0.7764387517644795,0.7855778507417263,-0.0006450573863292508,-0.009878322836480918,0.015704163638480415,5.926831672553225e-05,0.3287587648289588,0.00445098,0.003585234512511919,time,0.0352,0.0794,0.238,0.05925613892247789,0.4433249370221244,0.24897537362281058,0.7986815415801252,0.035254312354312464,0.07841538461538486,0.4503955811947987,0.250234001722466,0.8008951723217843,0.035254312354312464,0.6009646819183283,2.431546216379996,0.2651654678791239,-231099.02416772,7.97351604395829,-231091.050651676,time,-0.4347504059842322,0.11480491674279047,-0.31994548899820074,-0.4691944440955101,701.060889014689,0.11305851150762088,0.585788452534999,-0.35613593228037443,701.6466774624897,2.767421659134703,2.8972966494479007,1.0,0.17715905058306453,0.0003509799999999,0.0083509799999999,2.755869039441445,2.9132322451540356,1.0,0.17817458393797797,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
520000.0,-0.0483,0.0365,-0.00439,-0.197,0.188,0.145,0.0211,-0.119,0.119,0.0716,0.00512,-0.201,0.208,0.165,0.0272,0.152,0.0779,0.164,0.238,0.0,0.01035098,0.794612103751679,0.7948736196220871,0.8154071359198194,-0.02079503216814038,-0.020716321281644537,0.01541096170922392,6.239421115444376e-05,0.3460979647288602,0.00445098,0.003742281699332835,time,0.0365,0.0779,0.238,0.06069935831621286,0.4685494223303138,0.255039320655285,0.8022340695587656,0.038451048951049074,0.07741375291375314,0.49948872132169564,0.25847918141847176,0.8031828409734882,0.038451048951049074,0.593288314839051,2.696584871530878,0.3142586080060208,-231098.815473183,7.96022064756134,-231090.855252535,time,-0.22605586898862384,0.10150952034584027,-0.1245463480008766,-0.3570686040531404,722.5514390020785,0.10753626057745527,-0.8089614506783415,-0.24953234315458958,721.742477544173,2.767421659134703,3.0396578822495766,1.0,0.18586391718613932,0.0003509799999999,0.0083509799999999,2.755869039441445,3.055571160654701,1.0,0.18688009551869753,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
530000.0,-0.048,0.0419,-0.00439,-0.195,0.192,0.145,0.021,-0.113,0.118,0.0671,0.0045,-0.207,0.206,0.166,0.0275,0.152,0.0766,0.165,0.239,0.0,0.01055098,0.812206926201048,0.815563269325901,0.8468124320020446,-0.03460550580099664,-0.03177196603267841,0.021430736920703356,6.613797946678104e-05,0.366864484079655,0.00445098,0.003903106436252054,time,0.0419,0.0766,0.239,0.06386612638950323,0.5469973890268015,0.267222286147431,0.8053861788597425,0.044068997668997814,0.07685990675990699,0.5759273038107482,0.27479371005535275,0.8044568206531484,0.044068997668997814,0.5890437143781798,3.1092530987449423,0.39069719049507334,-231098.617202502,7.89307893403841,-231090.724123568,time,-0.027785187994595617,0.034367806822910296,0.006582618982065469,-0.24249003441630426,746.8990729158514,0.10704212441925828,-2.345318747967792,-0.13544790966114487,744.5537541583769,2.767421659134703,3.18660293344137,1.0,0.19484906745094863,0.0003509799999999,0.0083509799999999,2.755869039441445,3.2022007838249564,1.0,0.19584802869491477,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
540000.0,-0.0483,0.0511,-0.00428,-0.199,0.189,0.146,0.0212,-0.114,0.119,0.0605,0.00366,-0.205,0.204,0.165,0.0273,0.152,0.0764,0.164,0.239,0.0,0.01075098,0.856349301484263,0.8568949387745635,0.8788892641641388,-0.02253996267987579,-0.02074363956045193,0.023040135024195017,7.063898980423171e-05,0.39183139187754756,0.00445098,0.004070400345002007,time,0.0511,0.0764,0.239,0.0704444348405181,0.6688481675305125,0.2947465892896375,0.8053007135555421,0.051781585081585244,0.07722727272727296,0.6689790772420825,0.2985140711925313,0.8037950638750253,0.051781585081585244,0.5918591564347173,3.6116107973133724,0.48374896392640765,-231098.610397403,7.94851584517736,-231090.661881558,time,-0.020980089000659063,0.08980471796185974,0.06882462900830433,-0.12257501147187602,773.0991888447476,0.10603078682032444,-3.432154531700437,-0.016544224325630547,769.6670343042709,2.767421659134703,3.3386027596174306,1.0,0.20414329864376524,0.0003509799999999,0.0083509799999999,2.755869039441445,3.3536228626712217,1.0,0.20510907059857203,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
550000.0,-0.0485,0.0596,-0.0048,-0.201,0.192,0.145,0.0212,-0.104,0.133,0.0533,0.00284,-0.209,0.209,0.166,0.0275,0.152,0.0773,0.165,0.239,0.0,0.01095098,0.911228639276141,0.9035971692903991,0.911739354763391,-0.000510715487250013,-0.004822694650812021,0.023503376661269938,7.530568554472662e-05,0.41771734937120353,0.00445098,0.004246567204374175,time,0.0596,0.0773,0.239,0.07698993440703791,0.7710219922280592,0.3221336167645012,0.8039563783900484,0.06018927738927757,0.07828088578088602,0.765058151203897,0.32497376916258514,0.801681481343933,0.06018927738927757,0.5999339014192027,4.130311953628895,0.5798280378882221,-231098.58132932,7.93420420552555,-231090.647125114,time,0.008087994006928056,0.07549307831004981,0.08358107300591655,-0.004827027118004935,801.1795783387099,0.10957101006392,-4.293432948732353,0.10474398325987479,796.886145381304,2.767421659134703,3.4960306363357767,1.0,0.21376943519420943,0.0003509799999999,0.0083509799999999,2.755869039441445,3.5102781806397796,1.0,0.21469017974191243,0.0003509799999999,0.0083509799999999,0.00375098,0.00375098,-3.9064061419921927,-3.855862561002141,0.010895331376698512,0.010540940084131645,Single
