Time,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain,stress_raw,stress_sm,stress_trend,delta_sigma_serr,delta_sigma_serr_sm,S_rms,A_sigma,A_sigma_norm,onset_sigma,W_mech_proxy,align_method,P_parallel,O_parallel,Pmag_mean,Pvec_norm,chi_parallel,chi_vec,eta_perp,P_parallel_sm,O_parallel_sm,chi_parallel_sm,chi_vec_sm,eta_perp_sm,P_parallel_abs_sm,O_parallel_rel,chi_parallel_rel,chi_parallel_delta,PE_total,KE_total,ETOT,energy_align_method,dPE,dKE,dETOT,dPE_sm,ddPE_de,dKE_sm,ddKE_de,dETOT_sm,ddETOT_de,A_dPE_down,A_dPE_up,A_dPE_down_norm,A_dPE_up_norm,onset_dPE_down,onset_dPE_up,A_dETOT_down,A_dETOT_up,A_dETOT_down_norm,A_dETOT_up_norm,onset_dETOT_down,onset_dETOT_up,e_min_dPE,e_min_dETOT,dPE_min,dETOT_min,e_zero_dPE,e_zero_dETOT,dataset
220000.0,-0.162,0.117,-0.00042,-0.191,-0.13,0.00881,7.76e-05,0.0609,0.153,0.0117,0.000137,-0.193,0.19,0.163,0.0265,0.162,0.117,0.163,0.258,0.0,0.00435098,0.198395703,0.19881340893939364,0.19298419518902535,0.005411507810974658,0.009576218680579642,0.02211405753425079,9.85391473758983e-05,0.22795267794000082,0.00195098,0.00042971817679650874,time,0.117,0.117,0.258,0.19983287116988538,0.999999999991453,0.7745460122833754,0.7352941176453952,0.11734731934731969,0.11734731934731969,0.99999999999148,0.7756708194338647,0.733867158417737,0.11734731934731969,0.8400834376243593,0.9999999999976409,-1.3591350267461166e-12,-231114.222099044,7.75952716674756,-231106.462571877,time,-3.574001547007356,-0.29614414008488055,-3.8701456869894173,-3.662046029022002,-58.517688845804216,-0.20197119575280797,2.4229929936151935,-3.8640172250566813,-56.094695847279134,3.063932985319361,0.0,0.9980937527047893,0.0,0.00035098,0.00835098,3.130121202507792,0.0,0.9982111124419418,0.0,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
230000.0,-0.163,0.113,0.000383,-0.192,-0.125,0.009,8.11e-05,0.0714,0.145,0.0112,0.000125,-0.19,0.199,0.163,0.0266,0.163,0.113,0.162,0.257,0.0,0.00455098,0.17174174,0.17983081115584387,0.20164110800529186,-0.02989936800529186,-0.028965484052856923,0.02168674404001562,0.00010290580281600355,0.23805415362474708,0.00195098,0.0004673304039856861,time,0.113,0.113,0.257,0.19833846497590932,0.9999999999911504,0.7717449999032591,0.7420091324183972,0.11607226107226143,0.11607226107226143,0.9999999999913852,0.7732512593872314,0.736542529803359,0.11607226107226143,0.8309553608618049,0.9999999999975461,-1.453948073049105e-12,-231114.314258091,7.8133739644307,-231106.500884127,time,-3.6661605940025765,-0.2422973424017405,-3.9084579369809944,-3.631220120796511,5.668860998798016,-0.20470549243572855,2.94883276982903,-3.835925613511219,8.617693782381947,3.0697847542039414,0.0005668860998798007,1.0,4.31040990853767e-05,0.00035098,0.00835098,3.1357306720925195,0.0008617693782381932,1.0,6.52700562067297e-05,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
240000.0,-0.162,0.116,-0.000552,-0.188,-0.131,0.00853,7.28e-05,0.0655,0.156,0.011,0.00012,-0.188,0.192,0.163,0.0264,0.162,0.116,0.162,0.257,0.0,0.00475098,0.204002972,0.2052153670259737,0.21214100432834326,-0.008138032328343259,-0.009227556467240303,0.02232540924952435,0.00010728682977339064,0.24818887524207645,0.00195098,0.0005051809775120931,time,0.116,0.116,0.257,0.19924935308301503,0.9999999999913792,0.7752893116040457,0.7363636363619628,0.11482051282051317,0.11482051282051317,0.9999999999912905,0.7714586985312065,0.7390674971258224,0.11482051282051317,0.8219941593599916,0.9999999999974514,-1.5486500970496309e-12,-231114.502464481,7.89716935339607,-231106.605295128,time,-3.8543669839855283,-0.15850195343637097,-4.012868938007159,-3.5873021117586306,66.71879990591015,-0.21127636549063736,2.505433780055813,-3.7985784775117692,69.22423371027047,3.0697847542039414,0.007805652190350635,1.0,0.0005935153561009904,0.00035098,0.00835098,3.1357306720925195,0.008645962127503456,1.0,0.000654841594832612,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
250000.0,-0.162,0.115,4.37e-05,-0.188,-0.128,0.00866,7.5e-05,0.0814,0.144,0.00996,9.93e-05,-0.19,0.196,0.164,0.0269,0.162,0.115,0.164,0.258,0.0,0.00495098,0.252572705,0.24321667530302996,0.22390543430626625,0.02866727069373376,0.025687987356164,0.022268379630121737,0.00011177946241892061,0.2585817766403659,0.00195098,0.0005502608989519197,time,0.115,0.115,0.258,0.19866806967827016,0.9999999999913043,0.770031277819768,0.7392290249416343,0.11342657342657378,0.11342657342657378,0.9999999999911846,0.7711534783379481,0.7419791120337599,0.11342657342657378,0.8120150187676559,0.9999999999973455,-1.6545653735988708e-12,-231114.187610012,8.0000832239173,-231106.187526788,time,-3.5395125150098465,-0.055588082915139836,-3.5951005980023183,-3.5789139476798812,124.10196089916556,-0.20027305720635788,2.2515225276793838,-3.77918700512991,126.35348346121437,3.0697847542039414,0.026887728270858172,1.0,0.002044451793426399,0.00035098,0.00835098,3.1357306720925195,0.028203733844651906,1.0,0.0021361391339334186,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
260000.0,-0.163,0.112,0.000688,-0.192,-0.135,0.00838,7.02e-05,0.0582,0.146,0.0109,0.000118,-0.191,0.195,0.165,0.0273,0.163,0.112,0.165,0.258,0.0,0.00515098,0.242255493,0.2414039887575754,0.23343972232555216,0.008815770674447831,0.009598158588715284,0.022646500574769475,0.00011625364577253991,0.2689319989044318,0.00195098,0.0005993577046133916,time,0.112,0.112,0.258,0.19777126521312444,0.9999999999910714,0.7665552915207671,0.7454545454528512,0.11208158508158543,0.11208158508158543,0.9999999999910822,0.769886939819596,0.7448944520606064,0.11208158508158543,0.802386316222877,0.9999999999972431,-1.7569279364693102e-12,-231114.329732976,7.84696432761171,-231106.482768648,time,-3.681635479006218,-0.20870697922073056,-3.8903424580057617,-3.5193715214918364,177.66215509533126,-0.1881041920416542,1.6478227589590704,-3.7074757137610974,179.30997789672415,3.0697847542039414,0.05706413987030794,1.0,0.004338963928932266,0.00035098,0.00835098,3.1357306720925195,0.05877007998044584,1.0,0.004451221545420762,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
270000.0,-0.164,0.11,-0.000814,-0.189,-0.135,0.00854,7.29e-05,0.0646,0.144,0.0111,0.000123,-0.193,0.194,0.164,0.027,0.164,0.11,0.164,0.257,0.0,0.00535098,0.216040465,0.22321450725541092,0.24245139163621196,-0.026410926636211973,-0.024332541477258836,0.021767614770399464,0.00012072178795128012,0.27926824599184696,0.00195098,0.0006455563156430452,time,0.11,0.11,0.257,0.1974757265994988,0.999999999990909,0.7683880412401962,0.7488584474868747,0.11125641025641059,0.11125641025641059,0.9999999999910135,0.7684606732022289,0.7465969283958379,0.11125641025641059,0.7964789319926314,0.9999999999971744,-1.8256507416936074e-12,-231113.822886171,7.75450583859516,-231106.068380332,time,-3.174788673990406,-0.3011654682372802,-3.4759541419916786,-3.465261962276399,225.56627050495743,-0.19318068758116946,1.8882337395996396,-3.658442650098547,227.45450429320616,3.0697847542039414,0.09738698243033674,1.0,0.007404976310396653,0.00035098,0.00835098,3.1357306720925195,0.0994465281994388,1.0,0.007532038906292422,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
280000.0,-0.165,0.11,0.000586,-0.192,-0.133,0.00858,7.36e-05,0.0727,0.144,0.0112,0.000126,-0.192,0.191,0.163,0.0267,0.165,0.11,0.163,0.257,0.0,0.00555098,0.237545916,0.24329251695670961,0.25293647995284946,-0.015390563952849462,-0.012512461739400025,0.022139166240342147,0.00012509673994896703,0.28938891427738983,0.00195098,0.000691635211627677,time,0.11,0.11,0.257,0.1983061859751228,0.999999999990909,0.7716194006784094,0.7488584474868747,0.11009557109557144,0.11009557109557144,0.999999999990917,0.7683640484505292,0.749111605858005,0.11009557109557144,0.7881685440077097,0.9999999999970779,-1.9221291225335335e-12,-231114.009817262,7.69342386195703,-231106.3163934,time,-3.361719765001908,-0.3622474448754103,-3.72396720998222,-3.371247925282998,268.2543464384775,-0.20372490747004238,2.497371085376597,-3.574972832959693,270.7517175752594,3.0697847542039414,0.14676904412468014,1.0,0.011159821032757094,0.00035098,0.00835098,3.1357306720925195,0.1492671503862853,1.0,0.011305432220682062,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
290000.0,-0.166,0.109,0.000268,-0.195,-0.133,0.00858,7.36e-05,0.0654,0.145,0.0111,0.000124,-0.196,0.194,0.164,0.0269,0.166,0.109,0.164,0.258,0.0,0.00575098,0.289486607,0.2828958915497832,0.2645522563376837,0.024934350662316307,0.023743957279668524,0.02149617176529465,0.0001294793991315145,0.2995274117554428,0.00195098,0.0007444323291261619,time,0.109,0.109,0.258,0.1985876930325744,0.9999999999908257,0.7697197404333516,0.7517084282443013,0.10853379953379988,0.10853379953379988,0.9999999999907905,0.7689711246633384,0.7522995214555197,0.10853379953379988,0.776987901538036,0.9999999999969513,-2.0486945473408014e-12,-231114.035275785,8.05991507646465,-231105.975360709,time,-3.387178287986899,0.004243769632209293,-3.382934519002447,-3.3155223918274186,307.87500654847776,-0.21355743215138154,3.2269566896204487,-3.5290798241500845,311.1019632895588,3.0697847542039414,0.20438197942337583,1.0,0.015540513507384593,0.00035098,0.00835098,3.1357306720925195,0.20745251847276727,1.0,0.01571236792914052,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
300000.0,-0.165,0.108,-0.000584,-0.188,-0.138,0.00804,6.46e-05,0.0689,0.145,0.011,0.00012,-0.193,0.191,0.166,0.0276,0.165,0.108,0.166,0.258,0.0,0.00595098,0.293938438,0.28768772175324636,0.2749539908679431,0.018984447132056936,0.015071724627086001,0.02176102599023066,0.00013378517681004133,0.30948805763651865,0.00195098,0.0008020804887133912,time,0.108,0.108,0.258,0.1972038058861948,0.9999999999907407,0.7643558367652343,0.7539863325723144,0.10763729603729635,0.10763729603729635,0.9999999999907165,0.7688014480439789,0.7541430179952919,0.10763729603729635,0.7705698790099215,0.9999999999968774,-2.1226354007808368e-12,-231113.92196954,7.8299532044833,-231106.092016336,time,-3.273872043006122,-0.22571810234914036,-3.499590146006085,-3.2117570905950314,344.08954368181656,-0.2126755266578165,2.849658528220156,-3.424432617392707,346.93920226104666,3.0697847542039414,0.26957843444640517,1.0,0.020497831137723084,0.00035098,0.00835098,3.1357306720925195,0.2732566350278277,1.0,0.02069634449484745,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
310000.0,-0.166,0.106,0.000753,-0.195,-0.138,0.00803,6.45e-05,0.0638,0.139,0.0109,0.00012,-0.191,0.197,0.165,0.0272,0.166,0.106,0.164,0.257,0.0,0.00615098,0.26242193,0.26724667295670956,0.28387801364773335,-0.021456083647733326,-0.02192019143782432,0.02206913508732697,0.00013818137940639874,0.31965788537801143,0.00195098,0.0008573839096224822,time,0.106,0.106,0.257,0.19695828748493932,0.999999999990566,0.7663746594714901,0.7568807339432182,0.10664522144522177,0.10664522144522177,0.9999999999906272,0.7679170199644512,0.7563727572806296,0.10664522144522177,0.7634676679127675,0.999999999996788,-2.212008354263162e-12,-231113.704761768,7.8430503160819,-231105.861711452,time,-3.056664270989131,-0.21262099075054053,-3.269285261980258,-3.131616827420343,375.63089056739426,-0.20911178687334087,2.431693288585576,-3.3407286144483797,378.0625839034272,3.0697847542039414,0.3415504778713264,1.0,0.02597034156234389,0.00035098,0.00835098,3.1357306720925195,0.3457568136442753,1.0,0.026187478031023673,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
320000.0,-0.169,0.105,7e-05,-0.199,-0.14,0.00847,7.18e-05,0.0645,0.14,0.011,0.000121,-0.192,0.194,0.163,0.0266,0.169,0.105,0.163,0.257,0.0,0.00635098,0.271815696,0.2812150937229433,0.29461558559332496,-0.022799889593324962,-0.015632324626038523,0.022493381634251214,0.00014260811670141471,0.32989834967882775,0.00195098,0.0009116693987040838,time,0.105,0.105,0.257,0.1989623203021115,0.9999999999904762,0.7741724525343865,0.7597254004559274,0.10519417249417282,0.10519417249417282,0.9999999999904934,0.7672054394025122,0.7595668459281957,0.10519417249417282,0.7530796829316154,0.9999999999966542,-2.3457902287304933e-12,-231113.795732398,7.90649573790338,-231105.88923666,time,-3.1476349009899423,-0.1491755689290608,-3.296810469997581,-3.031343459652474,403.4707381009233,-0.20307510950536753,2.2436929358386917,-3.2344185693110656,405.7144310793851,3.0697847542039414,0.41946064073815803,1.0,0.0318943664778989,0.00035098,0.00835098,3.1357306720925195,0.4241345151425564,1.0,0.03212377271882715,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
330000.0,-0.168,0.105,-0.000938,-0.195,-0.141,0.00826,6.82e-05,0.0658,0.135,0.011,0.000121,-0.188,0.202,0.165,0.0272,0.168,0.105,0.165,0.258,0.0,0.00655098,0.329947474,0.3227409929090904,0.306157394510076,0.02379007948992401,0.021387751144631373,0.022592215034290188,0.00014714038253906925,0.3403829353723511,0.00195098,0.0009721829293205338,time,0.105,0.105,0.258,0.19811582431496985,0.9999999999904762,0.7678907919155116,0.7602739726010039,0.10371655011655043,0.10371655011655043,0.9999999999903579,0.7658645946546689,0.7625408292716002,0.10371655011655043,0.7425014601532179,0.9999999999965188,-2.4812374377347624e-12,-231113.410784486,7.76927261207896,-231105.641511874,time,-2.762686989008216,-0.2863986947534807,-3.0490856840042397,-2.9249779247927465,427.65307440286836,-0.21227607469657497,3.322804868873762,-3.1372539996069495,430.9758793077687,3.0697847542039414,0.502573021988537,1.0,0.038213950460285404,0.00035098,0.00835098,3.1357306720925195,0.5078035461812717,1.0,0.03846083051707966,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
340000.0,-0.166,0.103,0.00124,-0.195,-0.135,0.00846,7.16e-05,0.0527,0.138,0.0117,0.000137,-0.198,0.199,0.168,0.0283,0.166,0.103,0.168,0.258,0.0,0.00675098,0.34161278,0.33217102951515104,0.31667072388552936,0.024942056114470645,0.018151836932997198,0.022753025015850633,0.00015164675966239822,0.3508076321596266,0.00195098,0.0010383078905010534,time,0.103,0.103,0.258,0.19536257983554578,0.9999999999902912,0.757219301685227,0.7643020594948186,0.10270559440559471,0.10270559440559471,0.9999999999902681,0.7646098600636936,0.7646085837205423,0.10270559440559471,0.7352640800948633,0.999999999996429,-2.5710544804269375e-12,-231113.520424442,7.84441612459773,-231105.676008317,time,-2.872326944983797,-0.2112551822347104,-3.0835821270011365,-2.8267185306430327,450.3486080784572,-0.20528303967247746,4.149794472302012,-3.0320015704619894,454.49840258062164,3.0697847542039414,0.5903731902366698,1.0,0.04488997788922168,0.00035098,0.00835098,3.1357306720925195,0.596350974370111,1.0,0.04516737609736303,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
350000.0,-0.17,0.0996,-0.000762,-0.198,-0.138,0.00808,6.54e-05,0.0508,0.135,0.0119,0.000141,-0.192,0.193,0.166,0.0276,0.17,0.0996,0.166,0.258,0.0,0.00695098,0.303579152,0.3091524608701294,0.3262834786844304,-0.022704326684430398,-0.020605300964597215,0.02299656172460184,0.000156252625343579,0.36146247791602404,0.00195098,0.0011023556402449926,time,0.0996,0.0996,0.258,0.19702979633547818,0.9999999999899598,0.7636813811423043,0.7713498622571825,0.10142447552447584,0.10142447552447584,0.9999999999901454,0.7629449759839679,0.7672688247022861,0.10142447552447584,0.7260926157645161,0.9999999999963063,-2.6937341246480173e-12,-231113.314948155,7.8223985099293,-231105.492549645,time,-2.666850657988107,-0.2332727969031403,-2.900123454979621,-2.73766572361997,469.97674840013286,-0.2125014636046941,4.94662733930047,-2.950167187359465,474.92337576284825,3.0697847542039414,0.6824057258845286,1.0,0.051887820200904586,0.00035098,0.00835098,3.1357306720925195,0.6892931522044579,1.0,0.052206778197755314,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
360000.0,-0.17,0.0991,0.000262,-0.198,-0.139,0.00846,7.16e-05,0.0535,0.139,0.0115,0.000133,-0.192,0.196,0.165,0.0272,0.17,0.0991,0.165,0.257,0.0,0.00715098,0.308816522,0.3188758720952376,0.33641103181249066,-0.027594509812490675,-0.021453340581436848,0.02314209013455002,0.00016083424441224123,0.37206123347475106,0.00195098,0.001164568849202352,time,0.0991,0.0991,0.257,0.19677621462971587,0.9999999999899091,0.7656662047819075,0.7717115871901136,0.09970932400932431,0.09970932400932431,0.9999999999899686,0.7614344276524387,0.7708856776418633,0.09970932400932431,0.7138139340791637,0.9999999999961294,-2.8705926524708048e-12,-231113.250123799,7.77413164295957,-231105.475992156,time,-2.602026301989099,-0.2815396638728709,-2.8835659659816884,-2.63320363469043,488.40189914206115,-0.19552845397901664,5.000298798670109,-2.8287320887823917,493.4021979570975,3.0697847542039414,0.7782435906387483,1.0,0.05917500684981471,0.00035098,0.00835098,3.1357306720925195,0.7861257095764527,1.0,0.059540836034937546,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
370000.0,-0.168,0.1,0.000333,-0.2,-0.136,0.00832,6.93e-05,0.0615,0.134,0.011,0.000121,-0.192,0.194,0.167,0.0278,0.168,0.1,0.166,0.258,0.0,0.00735098,0.371469663,0.36281443032034577,0.347617487832562,0.023852175167437983,0.018760006096947453,0.02376287420220709,0.0001655315580267286,0.38292762765473887,0.00195098,0.0012326833433469405,time,0.1,0.1,0.258,0.19550987414706197,0.99999999999,0.7577902098693962,0.769585253454448,0.09818717948717978,0.09818717948717978,0.9999999999898131,0.7602217030696468,0.7738675948840248,0.09818717948717978,0.7029169795527503,0.999999999995974,-3.0260238759183267e-12,-231113.19940824,7.91221015980761,-231105.28719808,time,-2.5513107430015225,-0.14346114702483082,-2.694771890004631,-2.547274225983835,504.9854297604177,-0.19246132382489245,6.339156469261116,-2.7397355499125147,511.32458623877943,3.0697847542039414,0.877582323528996,1.0,0.06672838765492692,0.00035098,0.00835098,3.1357306720925195,0.8865983879960402,1.0,0.06715059513440112,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
380000.0,-0.169,0.0984,-0.000221,-0.201,-0.132,0.00861,7.41e-05,0.0598,0.141,0.0114,0.000131,-0.197,0.197,0.169,0.0285,0.169,0.0984,0.168,0.258,0.0,0.00755098,0.384145933,0.3772070910173155,0.3586553190592742,0.02549061394072577,0.022886203381117298,0.02374946001586351,0.00017026000026607298,0.3938660323359915,0.00195098,0.001307347670754516,time,0.0984,0.0984,0.258,0.19555973215618802,0.9999999999898374,0.7579834579667831,0.7740009186936748,0.09705174825174853,0.09705174825174853,0.999999999989702,0.7601873768224137,0.7761531932723156,0.09705174825174853,0.6947884856020365,0.9999999999958629,-3.137157200683305e-12,-231113.162323211,7.87781675248982,-231105.284506458,time,-2.514225713995984,-0.17785455434262065,-2.6920802679960616,-2.4183458548752883,520.1919152355681,-0.19722235565603283,7.386086773405348,-2.615568210610526,527.5780020114958,3.0697847542039414,0.9801000580285945,1.0,0.07452348897566136,0.00035098,0.00835098,3.1357306720925195,0.9904886468210675,1.0,0.07501920035997109,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
390000.0,-0.172,0.0937,-0.000109,-0.197,-0.143,0.00824,6.8e-05,0.0545,0.129,0.012,0.000145,-0.194,0.2,0.167,0.0279,0.172,0.0937,0.166,0.258,0.0,0.00775098,0.347016696,0.3539007256103891,0.3682398119939142,-0.021223115993914188,-0.01639179383807554,0.02452123343761388,0.00017510611641794304,0.4050766545490396,0.00195098,0.001380599746192395,time,0.0937,0.0937,0.258,0.1958665409941167,0.9999999999893275,0.7591726395091378,0.7829511234635559,0.0959041958041961,0.0959041958041961,0.9999999999895783,0.760024604180678,0.7786440236776098,0.0959041958041961,0.6865732165157375,0.9999999999957392,-3.2608360456265473e-12,-231112.942281831,7.91596353014925,-231105.026318301,time,-2.2941843339940533,-0.13970777668319023,-2.4338921110029332,-2.301284290215302,534.2769093324531,-0.219360194747111,9.11633940835721,-2.5206444849689866,543.3932487370893,3.0697847542039414,1.0855469404853968,1.0,0.08254131278652181,0.00035098,0.00835098,3.1357306720925195,1.0975857718959263,1.0,0.08313069230867096,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
400000.0,-0.173,0.0926,2.44e-05,-0.198,-0.138,0.00813,6.6e-05,0.0469,0.141,0.012,0.000143,-0.192,0.195,0.166,0.0276,0.173,0.0926,0.166,0.257,0.0,0.00795098,0.351425067,0.35797038746753196,0.3779812446621813,-0.026556177662181324,-0.024637820819806824,0.024604279426891768,0.0001800048857400619,0.416409080446003,0.00195098,0.0014512246781246457,time,0.0926,0.0926,0.257,0.19622375135380526,0.9999999999892007,0.7635165422297345,0.7854494902669475,0.09417622377622406,0.09417622377622406,0.9999999999893743,0.7578512497889336,0.7821677558231394,0.09417622377622406,0.6742027534369774,0.9999999999955351,-3.464895037552651e-12,-231112.859083019,7.79461830047903,-231105.064464719,time,-2.2109855219896417,-0.26105300635341067,-2.4720385289983824,-2.1939961441726292,548.0216491417316,-0.20614824823207567,9.752857051209046,-2.4001443924023125,557.7745061843874,3.0697847542039414,1.193776796332815,1.0,0.09077074446853399,0.00035098,0.00835098,3.1357306720925195,1.2077025473880738,1.0,0.09147089133079231,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
410000.0,-0.171,0.0948,-0.000713,-0.201,-0.14,0.00795,6.31e-05,0.0567,0.131,0.0109,0.00012,-0.193,0.194,0.167,0.028,0.171,0.0948,0.167,0.258,0.0,0.00815098,0.409835975,0.4023062841731596,0.3889497819063462,0.020886193093653804,0.014539679698429599,0.025045259700320274,0.00018500658129597716,0.4279796077600068,0.00195098,0.001526975874409278,time,0.0948,0.0948,0.258,0.19552122229824567,0.9999999999894514,0.7578341949515033,0.7809611829926503,0.09227972027972056,0.09227972027972056,0.9999999999891547,0.7578930869820449,0.7862042227467505,0.09227972027972056,0.6606257822230571,0.9999999999953155,-3.684497151823507e-12,-231112.785939221,7.95491683061925,-231104.83102239,time,-2.1378417240048293,-0.10075447621319089,-2.2385961999825668,-2.0857915215217053,559.8921054110093,-0.21150761181739808,10.953217346957906,-2.2972991333732264,570.8453227437363,3.0697847542039414,1.3045681717880893,1.0,0.09919494542608419,0.00035098,0.00835098,3.1357306720925195,1.3205645302808864,1.0,0.10001901122578902,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
420000.0,-0.172,0.0925,0.00058,-0.2,-0.148,0.00813,6.61e-05,0.056,0.126,0.0113,0.000127,-0.205,0.195,0.169,0.0284,0.172,0.0925,0.168,0.259,0.0,0.00835098,0.434092314,0.4228466568831163,0.40038054168024634,0.03371177231975364,0.029201138985067744,0.024979152001086725,0.0001899966617083506,0.4395232655186561,0.00195098,0.0016101633731469395,time,0.0925,0.0925,0.259,0.19529615049969623,0.9999999999891891,0.7540391911156069,0.7861271676282402,0.09086083916083944,0.09086083916083944,0.9999999999889968,0.7577749179452994,0.7892561479180731,0.09086083916083944,0.650468085101728,0.9999999999951577,-3.842370865925204e-12,-231112.609047159,7.81183436090705,-231104.797212798,time,-1.9609496619959828,-0.2438369459253904,-2.2047866079956293,-1.9821245008953938,571.5924322343683,-0.1915137069492325,11.842334815350734,-2.173638207899108,583.4347670287596,3.0697847542039414,1.4177166255526263,1.0,0.10779837063523624,0.00035098,0.00835098,3.1357306720925195,1.4359925392581352,1.0,0.10876148087489453,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
430000.0,-0.174,0.0876,-0.000758,-0.201,-0.14,0.00812,6.6e-05,0.0372,0.126,0.0124,0.000154,-0.196,0.193,0.169,0.0284,0.174,0.0876,0.168,0.258,0.0,0.00855098,0.394152788,0.40004951014285656,0.4107356076487447,-0.01658281964874475,-0.010578094904215848,0.02576618547745058,0.00019509324597674857,0.4513133008829397,0.00195098,0.0016928558835371992,time,0.0876,0.0876,0.258,0.19480845608956507,0.9999999999885845,0.7550715352279458,0.7960893854730072,0.08973962703962732,0.08973962703962732,0.9999999999888635,0.7558545497743384,0.7915071934723634,0.08973962703962732,0.6424413850600668,0.9999999999950243,-3.9757086511826856e-12,-231112.511593864,7.92182934385731,-231104.58976452,time,-1.8634963670047,-0.13384196297513018,-1.9973383299948182,-1.8766935957486273,582.7668463257867,-0.19584719923791005,12.716378455341037,-2.0725407950893002,595.4832247548078,3.0697847542039414,1.533152553408642,1.0,0.11657572762700784,0.00035098,0.00835098,3.1357306720925195,1.5538843384364922,1.0,0.11769055697459901,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
440000.0,-0.174,0.0858,-0.000584,-0.202,-0.146,0.00835,6.98e-05,0.0391,0.118,0.0122,0.000148,-0.199,0.198,0.168,0.0282,0.174,0.0858,0.167,0.257,0.0,0.00875098,0.389172276,0.39601058614285656,0.42037612757679615,-0.03120385157679617,-0.031828192612269005,0.025850206222200838,0.00020026035200913035,0.46326647572408364,0.00195098,0.0017718469870839524,time,0.0858,0.0858,0.257,0.19400510574724572,0.9999999999883449,0.7548836799474352,0.7989690721630766,0.08829277389277415,0.08829277389277415,0.9999999999886674,0.7543158362010763,0.794670992552615,0.08829277389277415,0.6320834376258478,0.9999999999948282,-4.171774037331488e-12,-231112.311431927,7.69623444554315,-231104.615197481,time,-1.6633344299916644,-0.3594368612892902,-2.0227712909982074,-1.7555485056838902,594.4114820428538,-0.1793401339750615,12.817737207891144,-1.9348886398008704,607.229219222114,3.0697847542039414,1.6508703862455065,1.0,0.12552659294508833,0.00035098,0.00835098,3.1357306720925195,1.6741555828341848,1.0,0.12679985127087529,0.00035098,0.00815098,0.00475098,0.00355098,-3.8543669839855283,-4.1154245469952,0.011301956531741797,0.011646009223199968,Twin
