TimeStep simtime s1 s2 s3 p1 p2 p3 Px Py Pz
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17.6239800557732 -10.7071638827018 -13.624738012858
# Fix print output for fix pavg1
340000 16.7525 0.00289455162073383 -0.00670097999999997 0.00282187482264594 -0.00133766779099485 -0.468577899412637 -0.00265840064409793 -17.9593737461144 -11.2857432248843 -13.7627550744005
350000 17.2525 0.00300108288680698 -0.00690098000000002 0.00288808897999702 -0.00117985628585375 -0.484317829755887 -0.00293388161662397 -17.9690419080676 -11.3106609382271 -13.7581230533753
360000 17.7525 0.00307428864664476 -0.00710097999999997 0.00299327404532578 -0.00217780780531058 -0.496758736968338 -0.00304935875941231 -17.9816779070985 -11.2939114026854 -13.763139379512
370000 18.2525 0.00319948869612924 -0.00730098000000002 0.00306237475255388 -0.000664411487375922 -0.512766083242316 -0.00376529275838648 -18.006058290166 -11.3238991995303 -13.7642051232006
380000 18.7525 0.00324033582161217 -0.00750097999999997 0.00317955911526125 -0.00145880537998104 -0.527416392502941 -0.00318620403946891 -18.0036343094441 -11.3337900787548 -13.7710226284094
390000 19.2525 0.00333269692976122 -0.00770098000000002 0.00327656398388899 -0.00109862627527878 -0.542570521023745 -0.00315394404102988 -18.0168850551468 -11.3379116114609 -13.7657905927239
400000 19.7525 0.00343981744478527 -0.00790097999999997 0.00335530709166988 -0.00130938813301956 -0.554860337432729 -0.00304840408850342 -18.0323812176354 -11.3166702182844 -13.7749485795318
410000 20.2525 0.0035164072823629 -0.00810098000000001 0.00345213549016781 -0.00171714485453955 -0.574127092994768 -0.00308033567261067 -18.043468663357 -11.3942595026132 -13.7781847705623
420000 20.7525 0.00359112656793232 -0.00830097999999997 0.00356093192508891 -0.00134256920452536 -0.588619793445838 -0.00314570206278817 -18.0520932103577 -11.3627370482787 -13.7755562736304
430000 21.2525 0.00370332406910042 -0.00850098000000001 0.00361644635507825 -0.00114144987090146 -0.598419530817022 -0.00359589630037548 -18.070044556828 -11.3425058894801 -13.7801802999009
440000 21.7525 0.00376358291235035 -0.00870097999999996 0.00376509690238318 -0.000808615172642994 -0.62598629582025 -0.00309825110505074 -18.0670575823529 -10.9231138044781 -13.7846191160238
450000 22.2525 0.00379030103273179 -0.00890098 0.00388599792915976 -0.00241465696253172 -0.657640150186319 -0.00302011528779719 -18.0713149627606 -10.4127676681466 -13.7867699759993
460000 22.7525 0.00388246787001557 -0.00910097999999996 0.00396833090354476 -0.000869480991273246 -0.678396151931019 -0.00319755870486381 -18.0754479505145 -10.3278546095503 -13.7835214538227
470000 23.2525 0.00398456939479354 -0.00930098 0.00405691395036824 -0.000895424015991056 -0.692565819148493 -0.00326076523348514 -18.0884044572828 -10.2841110650924 -13.788947460841
480000 23.7525 0.00405244851243723 -0.00950097999999995 0.00416740323775485 -0.00168159886506022 -0.711299182289113 -0.00331115622373889 -18.0975216730102 -10.0248856739783 -13.7930824847986
490000 24.2525 0.00414785400365832 -0.00970098 0.00425916958152931 -0.0012374503931585 -0.728041498502985 -0.00317779258721222 -18.116497105798 -9.88782503165286 -13.79045463708
500000 24.7525 0.0042228779290532 -0.00990097999999996 0.00434659758910303 -0.00130951767296032 -0.749782330261983 -0.00326442865371598 -18.1306588151483 -9.78114951048411 -13.7911370556417
510000 25.2525 0.00431289386333073 -0.01010098 0.00443923902041684 -0.00152491368238157 -0.774931751627196 -0.00311028191155759 -18.1337519334424 -9.67378646997758 -13.7994463874173
