TimeStep PE_total KE_total ETOT
# Fix print output for fix energy_init
0 -231098.589417314 7.8587111272155 -231090.730706187
# Fix print output for fix energy_out
115000 -231101.701779154 8.00040078568247 -231093.701378368
116000 -231101.429976344 7.89580161850893 -231093.534174725
117000 -231101.608951081 7.90603554542336 -231093.702915536
118000 -231101.572204858 7.95903872036377 -231093.613166138
119000 -231101.465950582 7.95009823003702 -231093.515852352
120000 -231101.639889473 7.93932327363429 -231093.700566199
121000 -231101.731044396 7.92105251997623 -231093.809991876
122000 -231101.778186575 7.96194592902925 -231093.816240646
123000 -231101.825346738 7.97323344730179 -231093.852113291
124000 -231101.781041916 7.89619351070153 -231093.884848405
125000 -231101.832639847 7.9344301223562 -231093.898209725
126000 -231101.884982995 7.9792491464581 -231093.905733849
127000 -231101.80810434 7.96608618821387 -231093.842018152
128000 -231101.783677778 7.98087494626218 -231093.802802832
129000 -231101.947535862 7.87871787483272 -231094.068817987
130000 -231101.968104007 7.90520305137537 -231094.062900956
131000 -231101.915759264 7.9516106561299 -231093.964148608
132000 -231101.994795191 7.97963032356465 -231094.015164867
133000 -231102.033149214 8.02842481500904 -231094.004724399
134000 -231101.941922106 7.89963269240637 -231094.042289414
135000 -231102.142832041 8.01018768206943 -231094.132644359
136000 -231101.98814095 7.86790238500136 -231094.120238565
137000 -231101.912473875 7.93194751600302 -231093.980526359
138000 -231101.925720829 7.98396855194516 -231093.941752277
139000 -231101.946748984 8.06320751047633 -231093.883541474
140000 -231101.796482565 7.9144423443815 -231093.882040221
141000 -231101.975323243 7.97076315830017 -231094.004560085
142000 -231101.860431827 7.86363532954089 -231093.996796497
143000 -231102.112199027 7.97281487084413 -231094.139384156
144000 -231102.123695866 7.93672217236642 -231094.186973694
145000 -231102.058173008 7.91139732825264 -231094.14677568
146000 -231102.058275195 7.97414076108619 -231094.084134434
147000 -231101.96012715 7.86975763497019 -231094.090369515
148000 -231102.184622999 8.00409001797601 -231094.180532981
149000 -231102.332989376 7.96523794228827 -231094.367751434
150000 -231102.190693112 7.98290616075375 -231094.207786951
151000 -231102.201585228 7.89963904434793 -231094.301946184
152000 -231102.185789809 7.93095632582062 -231094.254833483
153000 -231102.04724241 7.93606464838828 -231094.111177762
154000 -231102.073354002 7.94560257809702 -231094.127751424
155000 -231101.964154509 7.89868077850389 -231094.065473731
156000 -231102.198572008 7.93019198081557 -231094.268380027
157000 -231102.293487129 7.98163810917867 -231094.31184902
158000 -231102.077376047 7.93188853642515 -231094.145487511
159000 -231102.144011111 7.96953924968732 -231094.174471861
160000 -231102.050895816 7.96631626524369 -231094.084579551
161000 -231102.146122839 7.99126872192038 -231094.154854117
162000 -231102.154792491 8.01530310249486 -231094.139489389
163000 -231102.211960026 7.89376064181426 -231094.318199384
164000 -231102.42812754 7.99778251682208 -231094.430345023
165000 -231102.300639882 7.95027598085974 -231094.350363901
166000 -231102.26742957 8.02187008522356 -231094.245559485
167000 -231102.245447646 7.9564580416361 -231094.288989604
168000 -231102.366869262 8.00857451502963 -231094.358294747
169000 -231102.292075441 7.93227308192025 -231094.359802359
170000 -231102.336865503 7.93863568017856 -231094.398229823
171000 -231102.322625426 7.94130219892332 -231094.381323227
172000 -231102.400599434 7.99987705851352 -231094.400722375
173000 -231102.288396699 8.01461619536505 -231094.273780504
174000 -231102.300029534 7.99523243860629 -231094.304797095
175000 -231102.268333389 7.94920438882366 -231094.319129
176000 -231102.546440181 7.96447450358783 -231094.581965677
177000 -231102.293315779 7.81358286485411 -231094.479732914
178000 -231102.434218074 7.97054504043568 -231094.463673034
179000 -231102.216843379 7.99642325206613 -231094.220420127
180000 -231102.219453537 7.90359387901363 -231094.315859658
181000 -231102.235688401 7.91614783722181 -231094.319540564
182000 -231102.2155781 7.8638657803093 -231094.35171232
183000 -231102.340864162 7.90849202413192 -231094.432372138
184000 -231102.421048878 8.01166631171228 -231094.409382566
185000 -231102.333771779 7.99413016705148 -231094.339641612
186000 -231102.282722013 7.94146262237541 -231094.341259391
187000 -231102.276723729 8.00842693572097 -231094.268296793
188000 -231102.437375225 7.99222665465144 -231094.44514857
189000 -231102.262427714 7.95752895928077 -231094.304898755
190000 -231102.495823456 7.90925470780063 -231094.586568748
191000 -231102.385302488 7.87086880015145 -231094.514433688
192000 -231102.383989186 7.93814162632024 -231094.44584756
193000 -231102.43679213 7.9481518232486 -231094.488640307
194000 -231102.307066924 7.96140876130864 -231094.345658163
195000 -231102.305616626 8.01026439047377 -231094.295352236
196000 -231102.304659058 7.9620063064533 -231094.342652752
197000 -231102.272941918 7.9453366579064 -231094.32760526
198000 -231102.271130152 7.95138126029455 -231094.319748892
199000 -231102.294255943 7.97025244106715 -231094.324003502
200000 -231102.228625031 7.96099598464972 -231094.267629046
201000 -231102.308971033 7.99590830040846 -231094.313062733
202000 -231102.223811922 7.91464541036209 -231094.309166512
203000 -231102.355760126 7.96757584895699 -231094.388184277
204000 -231102.267059528 7.88024815476458 -231094.386811373
205000 -231102.381514619 7.99227249409393 -231094.389242125
