TimeStep simtime s1 s2 s3 p1 p2 p3 p1_abs p2_abs p3_abs p1_vir p2_vir p3_vir Px Py Pz
0 0.0 0.0 0.0 0.0 -6.02938143856591e-14 -2.28294538828777e-13 3.68913788406644e-14 -0.0169156277237318 -0.0288217557331112 -0.0137864128990802 -0.0116042936287732 -0.0230097555733488 -0.00861311745645912 1.22710346651529 29.9268878580328 0.0174064850543818
# Fix print output for fix pout0
305000 15.1275 0.00486368269105909 -0.00605097999999992 0.000788231813825885 0.0166075997920089 -0.175366525130131 0.0152017829552532 -0.000308027931662615 -0.204188280863014 0.00141537005613613 0.00495785673147936 -0.198620890094658 0.00658905102349425 -1.46634578468628 26.9318643431252 -0.00847336031726233
310000 15.3775 0.00504444883559779 -0.00615097999999984 0.000679664781910473 0.0169832768533679 -0.183801302983454 0.0129482554978948 6.76491296963802e-05 -0.212623058716337 -0.000838157401222279 0.00553104596089983 -0.207083753196348 0.00452276183069872 -1.55093882098105 26.899124897403 -0.0318355271606022
315000 15.6275 0.00517252549291362 -0.00625097999999984 0.000625972637041875 0.0167083847555664 -0.183726130251074 0.0141112638402917 -0.000207242968105143 -0.212547885983957 0.000324850941174643 0.0051812417746371 -0.20690565997809 0.00582285351358775 -1.62407923261127 26.8353551050872 -0.0293322343291209
320000 15.8775 0.00527428746752698 -0.00635097999999994 0.000574443455062961 0.0168949042139504 -0.198757095983183 0.0137462660881546 -2.07235097211268e-05 -0.227578851716066 -4.01468109624509e-05 0.00529021432591769 -0.221840622015231 0.00529953856547797 -1.6729102103756 26.8116090104674 0.0190376098449779
325000 16.1275 0.00542392250812399 -0.0064509799999998 0.000524007816172705 0.0170055219829947 -0.203624289503034 0.0130686732569616 8.98942593231926e-05 -0.232446045235917 -0.000717739642155533 0.00544395581700956 -0.226860111336367 0.00441147242160796 -1.74920315808672 26.7676350717948 0.00596918414297182
330000 16.3775 0.00537475713278907 -0.00655097999999986 0.000663163174735016 0.016856913768902 -0.205283455255758 0.0148282359533383 -5.87139547694821e-05 -0.234105210988641 0.00104182305422116 0.00531319062229087 -0.228432575382733 0.00634746389198069 -1.71599317601832 26.7157782929491 0.0230269560655387
335000 16.6275 0.00541475144263996 -0.00665097999999994 0.000722772132586683 0.0166785520716798 -0.213207553704313 0.0127528998602339 -0.000237075651991735 -0.242029309437196 -0.00103351303888323 0.00508493971342337 -0.236353904160804 0.00450459756793095 -1.73351005014974 26.6752579599438 -0.00298378803005265
340000 16.8775 0.00537649920594994 -0.00675097999999979 0.000895542092039167 0.0170938372942624 -0.206750510700191 0.0135344221857341 0.000178209570590916 -0.235572266433074 -0.000251990713382966 0.00553006454277024 -0.229933856927458 0.00518735875370136 -1.70558467899273 26.5988553361703 -0.026613699174474
345000 17.1275 0.00543286771087329 -0.00685097999999988 0.000942901221030001 0.0169289967703203 -0.203983647230472 0.0153855057712133 1.33690466487803e-05 -0.232805402963354 0.00159909287209617 0.00548548514390367 -0.227164877278476 0.00668027198152395 -1.74843827989937 26.5258360763889 -0.0237969409795211
350000 17.3775 0.00559898616734959 -0.00695097999999991 0.000851639573419152 0.0167340998358524 -0.21260326068795 0.011855905541708 -0.000181527887819112 -0.241425016420833 -0.00193050735740911 0.00515944951047126 -0.235617340903641 0.00329554896030931 -1.83291456873352 26.4807200186368 0.00864129839761317
355000 17.6275 0.00553731230006819 -0.0070509799999998 0.00099981071028119 0.0171203812377806 -0.213618194655171 0.0156996968054127 0.000204753514109053 -0.242439950388054 0.00191328390629559 0.00548978654281439 -0.236741541489586 0.00744592158903914 -1.78611067721724 26.4280554951708 0.0146144305153813
360000 17.8775 0.0059446396894347 -0.00715097999999991 0.000637503826757454 0.0170114625422162 -0.223175890974923 0.0127237055255696 9.58348185447295e-05 -0.251997646707806 -0.00106270737354753 0.00545833972149031 -0.246411839381203 0.00438878840065582 -2.02280598430772 26.38281399634 0.011430344436177
365000 18.1275 0.00577886907480739 -0.00725097999999986 0.000885210932770256 0.0164515834052894 -0.233623672312765 0.0137967051547599 -0.000464044318382116 -0.262445428045648 1.02922556428271e-05 0.00496682214885435 -0.256854816393423 0.00512124611984486 -1.91185312707124 26.3508748511963 0.00734576722339441
370000 18.3775 0.00595552732127648 -0.00735097999999983 0.000828764787096902 0.0179978680077414 -0.230162677996936 0.0144085857881315 0.00108224028406992 -0.258984433729819 0.000622172889014438 0.0065470362261286 -0.253308049916959 0.00588448496330548 -2.00703155576818 26.2848536607678 -0.0358702627423825
375000 18.6275 0.00594188554892334 -0.00745097999999994 0.000911291143542315 0.0155999197538363 -0.238711480132353 0.0128640870598293 -0.00131570796983522 -0.267533235865236 -0.000922325839287803 0.00398285133100559 -0.261911498929368 0.00457626772176276 -2.00498252790001 26.2371282582855 -0.00878758997033179
