TimeStep	simtime	s1	s2	s3	p1	p2	p3	Px	Py	Pz
765000	38.1275	0.006628338	-0.01525098	0.006882556	-0.002428508	-1.338566023	-0.002643383	-18.39601964	-8.348123991	-13.85289027
770000	38.3775	0.006722262	-0.01535098	0.006873066	-0.000234832	-1.341363145	-0.003397995	-18.41105912	-8.546850845	-13.86172221
775000	38.6275	0.006767431	-0.01545098	0.006948536	-0.001137999	-1.336472552	-0.002917058	-18.41327452	-8.830215642	-13.84829055
780000	38.8775	0.006822711	-0.01555098	0.006974919	-0.00191498	-1.340954511	-0.003927793	-18.42572511	-9.045726168	-13.85599718
785000	39.1275	0.006845345	-0.01565098	0.007052467	-0.001145196	-1.379562654	-0.002830202	-18.41798214	-8.788963195	-13.86866335
790000	39.3775	0.006870584	-0.01575098	0.007120081	-0.001433224	-1.385456127	-0.002787847	-18.43114353	-8.967332102	-13.85557617
795000	39.6275	0.006942719	-0.01585098	0.007146392	-0.00181631	-1.373005352	-0.003802855	-18.43427204	-9.478126776	-13.87016846
800000	39.8775	0.007074927	-0.01595098	0.007135213	-6.59E-05	-1.373036043	-0.002874581	-18.46022466	-9.688963346	-13.87234876
805000	40.1275	0.006979557	-0.01605098	0.007323268	-0.002384706	-1.383266456	-0.003307	-18.44672955	-9.853619957	-13.85463079
810000	40.3775	0.00708128	-0.01615098	0.007291699	-0.000662935	-1.411876532	-0.00349148	-18.44990408	-9.684976139	-13.86439331
815000	40.6275	0.007176702	-0.01625098	0.007285005	-0.001780212	-1.425626353	-0.003119827	-18.46332085	-9.812936601	-13.8705396
820000	40.8775	0.007163986	-0.01635098	0.007443921	-0.001361312	-1.397556904	-0.002442632	-18.46961303	-10.79919786	-13.86796665
825000	41.1275	0.007217379	-0.01645098	0.007495551	-0.000771447	-1.403498207	-0.003148117	-18.47784654	-11.27060547	-13.8771423
830000	41.3775	0.007334623	-0.01655098	0.007423694	-0.002561317	-1.43937795	-0.004055093	-18.48016404	-10.88723526	-13.87300892
