Time,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain,stress_raw,stress_sm,stress_trend,delta_sigma_serr,delta_sigma_serr_sm,S_rms,A_sigma,A_sigma_norm,onset_sigma,W_tot,W_serr,phi_serr,align_method,P_parallel,O_parallel,Pmag_mean,Pvec_norm,chi_parallel,chi_vec,eta_perp,P_parallel_sm,O_parallel_sm,chi_parallel_sm,chi_vec_sm,eta_perp_sm,P_parallel_abs_sm,O_parallel_rel,chi_parallel_rel,dataset
830000.0,-0.192,-0.00811,0.000822,-0.217,-0.163,0.0079,6.24e-05,-0.053,0.0493,0.017,0.000288,-0.211,0.206,0.179,0.0319,0.192,0.0155,0.178,0.263,0.0,0.01655098,1.106987605,1.102374713480518,1.1029993821851982,0.003988222814801823,-0.000613545969313596,0.005186433811746853,0.0004206872207228954,0.9731845778318112,0.00195098,0.00693198971635169,0.0003253551266416987,0.04693531582630986,time,-0.00811,0.0155,0.263,0.19217296319721983,0.5232258064178563,0.7306956775531906,0.9597924772997152,0.0033242331002331076,0.014005594405594448,0.3544672251519798,0.7304413315679741,0.9635357221259497,0.004992689976689993,0.1002653316638632,0.3544672251541636,Twin
840000.0,-0.193,-0.00406,-0.000342,-0.216,-0.16,0.00745,5.55e-05,-0.0573,0.0474,0.0166,0.000276,-0.204,0.202,0.178,0.0316,0.193,0.0138,0.177,0.263,0.0,0.01675098,1.141982008,1.1426454942510804,1.1405218221180073,0.0014601858819927038,0.003458587709765102,0.004960872111698478,0.00042169279640456137,0.9755107971630246,0.00195098,0.0071564932397741995,0.00032575062649080333,0.045518191043673974,time,-0.00406,0.0138,0.263,0.193043001851919,0.2942028985294056,0.7340038093200951,0.9640437727958205,0.000718918414918417,0.014113053613053657,0.45258523358148783,0.7304185187462593,0.9633084650776015,0.006486489510489529,0.10103462661588107,0.45258523358427616,Twin
850000.0,-0.191,0.00729,-0.000312,-0.217,-0.165,0.00735,5.4e-05,-0.0474,0.0574,0.0162,0.000263,-0.202,0.21,0.18,0.0325,0.191,0.0145,0.18,0.263,0.0,0.01695098,1.177500647,1.17868469664502,1.1770871810432242,0.000413465956775827,0.0014432043115863043,0.004349716555865676,0.00042266493862917596,0.9777596741762801,0.00195098,0.007388757379094332,0.00032618234585546336,0.04414576485869736,time,0.00729,0.0145,0.263,0.19113932469274866,0.5027586206549821,0.7267654931255586,0.9623865110221469,-0.0016133892773892802,0.013698601398601441,0.4095625067022801,0.7302578417741395,0.9643857146630126,0.005712550116550134,0.09806758447989897,0.4095625067048034,Twin
860000.0,-0.192,0.00764,0.000951,-0.217,-0.163,0.0076,5.77e-05,-0.0454,0.0563,0.015,0.000226,-0.205,0.215,0.179,0.0321,0.192,0.0135,0.179,0.263,0.0,0.01715098,1.213624909,1.213127677787877,1.2145277161897863,-0.0009028071897863033,-0.0016714764110998396,0.003423403166110584,0.000423483902531525,0.9796542005614588,0.00195098,0.0076279016667220355,0.0003264141553282679,0.04279212942037557,time,0.00764,0.0135,0.263,0.19215429737843492,0.5659259258840055,0.7306247048581913,0.9648894668375426,-0.0012031328671328692,0.013758974358974402,0.4386864904312221,0.7305736514330698,0.9642483319358945,0.006067282051282068,0.0984997914052192,0.43868649043392477,Twin
870000.0,-0.193,-0.00424,-0.000548,-0.22,-0.166,0.00759,5.77e-05,-0.0483,0.0449,0.0148,0.00022,-0.207,0.207,0.179,0.0322,0.193,0.0126,0.179,0.264,0.0,0.01735098,1.247351196,1.2516899694978336,1.2519319484223468,-0.004580752422346679,-0.0013543089159442888,0.0035385255852173007,0.00042417201137037546,0.9812460171816269,0.00195098,0.007874312059601039,0.0003267830180152716,0.041499881582268465,time,-0.00424,0.0126,0.264,0.19304734627546685,0.3365079364812295,0.7312399480103622,0.9672386895450671,0.0009343263403263421,0.01344662004662009,0.45241063295221273,0.7305138836648457,0.9650885189726811,0.006181198135198153,0.09626366291128442,0.45241063295499995,Twin
880000.0,-0.193,-0.00815,-0.000132,-0.223,-0.164,0.00816,6.66e-05,-0.0582,0.0422,0.0152,0.00023,-0.204,0.203,0.179,0.0322,0.193,0.0139,0.179,0.264,0.0,0.01755098,1.294302597,1.2919887833722927,1.2897749192672376,0.004527677732762303,0.0037534487535498882,0.003210102131280812,0.0004248758510377155,0.9828742242575266,0.00195098,0.008128720928764462,0.00032714332681669595,0.040245363284530995,time,-0.00815,0.0139,0.264,0.1931720474706421,0.5863309352096164,0.7317123010223878,0.9639803057762011,0.0015587179487179517,0.012809090909090949,0.39811751604351325,0.7301482982966712,0.9667203347419718,0.005221142191142206,0.09169962453000711,0.398117516045966,Twin
890000.0,-0.193,0.00137,0.000494,-0.218,-0.163,0.00732,5.36e-05,-0.0486,0.0537,0.0151,0.000227,-0.202,0.212,0.179,0.0321,0.193,0.012,0.179,0.264,0.0,0.01775098,1.329524441,1.328776618783548,1.327591345007499,0.0019330959925010216,2.4104314054719945e-05,0.003258426890748646,0.00042551435919023674,0.9843512985689016,0.00195098,0.008390800423287836,0.0003276838514285403,0.03905275240715846,time,0.00137,0.012,0.264,0.19300549457463642,0.11416666665715276,0.7310814188405506,0.9687499999974772,-0.00015468531468531464,0.012576223776223815,0.36744909724314356,0.7305004493760718,0.9673323905010185,0.004797296037296052,0.09003254067520051,0.36744909724540736,Twin
900000.0,-0.193,0.00624,-0.000688,-0.218,-0.16,0.00748,5.6e-05,-0.037,0.0499,0.0143,0.000206,-0.209,0.207,0.18,0.0324,0.193,0.0127,0.18,0.265,0.0,0.01795098,1.361490772,1.3624555853506473,1.364934448928353,-0.003443676928353012,-0.0032042934762128938,0.003184903864868366,0.00042616084459633425,0.9858468268284155,0.00195098,0.008659866225562076,0.00032801758640393604,0.037877904561123374,time,0.00624,0.0127,0.265,0.1931020738987544,0.4913385826384773,0.7286870713133046,0.9670728545476613,-0.0014924009324009352,0.012226340326340363,0.31983048042567547,0.7308270271933371,0.9682432219717991,0.004012540792540805,0.08752774301147208,0.3198304804276459,Twin
910000.0,-0.193,0.00138,0.000717,-0.216,-0.164,0.00772,5.97e-05,-0.043,0.0476,0.0139,0.000194,-0.206,0.21,0.181,0.0328,0.193,0.0112,0.181,0.265,0.0,0.01815098,1.399675727,1.402313394952379,1.4027514077435588,-0.003075680743558795,-0.00010770530998796437,0.0033075419693444222,0.0004268088317583182,0.987345829131343,0.00195098,0.00893625866805905,0.0003284594564288909,0.036755813437105,time,0.00138,0.0112,0.265,0.1930062654138461,0.12321428570328442,0.7283255298608219,0.9709241952207401,-0.00048144522144522256,0.012020512820512856,0.2933269868184105,0.7311797153216977,0.9687903834433622,0.00359874125874127,0.08605423445912551,0.2933269868202177,Twin
920000.0,-0.194,-0.00478,2.27e-05,-0.217,-0.165,0.00752,5.65e-05,-0.0498,0.048,0.0143,0.000204,-0.206,0.207,0.179,0.032,0.194,0.012,0.178,0.264,0.0,0.01835098,1.445258427,1.443990813177487,1.4407275760598117,0.004530850940188236,0.003581365416378695,0.0033386325740244593,0.0004274766897775747,0.988890799105484,0.00195098,0.00922098655603091,0.0003288374819318988,0.03566185461108013,time,-0.00478,0.012,0.264,0.19405888002173463,0.3983333333001389,0.735071515231059,0.9687499999974772,0.0012425407925407944,0.011786480186480222,0.2840354700874525,0.7312207648106799,0.9694039788139887,0.003408508158508169,0.08437880684128185,0.2840354700892024,Twin
930000.0,-0.194,-0.00232,-0.000955,-0.216,-0.171,0.00722,5.21e-05,-0.0524,0.0439,0.0145,0.00021,-0.209,0.211,0.181,0.0327,0.194,0.0117,0.18,0.265,0.0,0.01855098,1.481321317,1.4804183344069242,1.4788629538770277,0.002458363122972207,0.0012284260753532396,0.0033425879909543647,0.0004281374303325814,0.990419304100182,0.00195098,0.009513406920917492,0.00032950359174745305,0.034635708793551226,time,-0.00232,0.0117,0.265,0.19401622206660968,0.19829059827365036,0.7321366870410474,0.9696655431657515,0.0010321212121212138,0.011449137529137565,0.27359806897014116,0.7315051410442903,0.9702788576297452,0.0030859207459207555,0.08196378806783232,0.27359806897182676,Twin
940000.0,-0.194,0.00409,0.000866,-0.221,-0.167,0.00759,5.77e-05,-0.0437,0.0468,0.0135,0.000181,-0.204,0.21,0.182,0.0331,0.194,0.0114,0.181,0.266,0.0,0.01875098,1.512381507,1.5151862164588723,1.5171575411952067,-0.00477603419520678,-0.0029803730999686607,0.003160415820159261,0.0004287835197506475,0.991913916312271,0.00195098,0.009812919601713162,0.0003298403551458307,0.033612866357148836,time,0.00409,0.0114,0.266,0.1940450413074243,0.35877192979309014,0.7294926364913339,0.9704968944074264,-0.0006144638694638707,0.011300069930069965,0.2728428173998107,0.7323334181708373,0.970685143705588,0.0031286130536130633,0.08089662077539105,0.27284281740149163,Twin
950000.0,-0.195,0.00247,-5e-05,-0.221,-0.168,0.00718,5.16e-05,-0.0361,0.0486,0.0133,0.000176,-0.211,0.205,0.18,0.0324,0.195,0.0109,0.179,0.265,0.0,0.01895098,1.554561812,1.5553049679393918,1.5556113380143488,-0.0010495260143488228,0.00015574808088934073,0.002972576813594651,0.00042940395790633576,0.993349188920687,0.00195098,0.010119901193815757,0.0003302314098275417,0.032631880835886536,time,0.00247,0.0109,0.265,0.1950156491156543,0.22660550456636647,0.7359081098676166,0.9716809560899671,-0.0009184009324009342,0.010928857808857842,0.23650968744504308,0.7324111907644026,0.9716392829166254,0.002581552447552456,0.07823913224808424,0.2365096874465002,Twin
960000.0,-0.194,-0.00231,-0.000119,-0.218,-0.171,0.00746,5.57e-05,-0.0432,0.0429,0.0132,0.000174,-0.214,0.208,0.181,0.0328,0.194,0.0108,0.181,0.266,0.0,0.01915098,1.597745765,1.597087308281383,1.594224344334454,0.00352142066554606,0.003125779856022387,0.003020106968081525,0.0004299982966596702,0.9947240852338172,0.00195098,0.010435214220739354,0.00033061818117332826,0.03168293186700899,time,-0.00231,0.0108,0.266,0.19401378884244286,0.21388888886908433,0.7293751460214792,0.9720062208372939,-0.0008791608391608354,0.01069306293706294,0.21523918397107666,0.7325886877622111,0.9722626566039989,0.0022860699300699325,0.07655108886052832,0.21523918397240271,Twin
970000.0,-0.195,-0.0027,0.000429,-0.218,-0.171,0.00722,5.21e-05,-0.0446,0.0366,0.0129,0.000166,-0.206,0.217,0.181,0.0327,0.195,0.0104,0.18,0.266,0.0,0.01935098,1.634666545,1.6335752475844132,1.6329965601555219,0.0016699848444781118,0.00017317413019230762,0.0030703639898047638,0.0004306045191596473,0.996126472467493,0.00195098,0.010758268630987187,0.0003310635584240451,0.0307729403103468,time,-0.0027,0.0104,0.266,0.19501916326607496,0.2596153845904216,0.7331547491178264,0.9730150492969046,-0.000542076923076919,0.010474587412587416,0.1955663260372959,0.7326246144804895,0.972845145342039,0.0020288041958041987,0.07498703379170348,0.19556632603850074,Twin
980000.0,-0.195,0.000355,-0.000697,-0.222,-0.17,0.00746,5.56e-05,-0.0376,0.0424,0.0124,0.000153,-0.208,0.213,0.181,0.0328,0.195,0.00987,0.181,0.266,0.0,0.01955098,1.667622916,1.669164133411253,1.671927985477553,-0.004305069477553047,-0.0033120634299339657,0.002773436350164481,0.00043119223062813654,0.9974860377434854,0.00195098,0.011088497658178093,0.00033141237180303834,0.02988794172298102,time,0.000355,0.00987,0.266,0.1950015687988176,0.03596757851712588,0.7330886045040772,0.9744214372690948,9.285081585082072e-05,0.010273431235431237,0.17749111364370015,0.7325189709192361,0.9733867491307432,0.0018097552447552479,0.07354696704160947,0.17749111364479364,Twin
990000.0,-0.194,0.00286,0.000482,-0.217,-0.17,0.00723,5.23e-05,-0.034,0.0406,0.0122,0.00015,-0.207,0.21,0.182,0.0332,0.194,0.01,0.182,0.266,0.0,0.01975098,1.708205272,1.7093606295645016,1.711018620300547,-0.002813348300547025,-0.0022407245148327857,0.002792146016729177,0.00043174996800886685,0.9987762633331155,0.00195098,0.011426307291356842,0.0003320195706085149,0.029057469061738186,time,0.00286,0.01,0.266,0.1940216790052081,0.2859999999714,0.7294048082875139,0.9740932642461811,0.001025622377622383,0.010089594405594406,0.16101354679028945,0.7322717570784509,0.9738874679701115,0.0016289230769230803,0.07223088861024633,0.16101354679128144,Twin
1000000.0,-0.196,0.000994,6.33e-05,-0.223,-0.166,0.00753,5.67e-05,-0.0398,0.0373,0.0125,0.000157,-0.205,0.208,0.181,0.0327,0.196,0.0102,0.181,0.267,0.0,0.01995098,1.75301314,1.7529845752242414,1.7502684646245044,0.002744675375495609,0.0033922532802575845,0.00267117472969566,0.00043227896362698,1.0,0.00195098,0.011772498968716882,0.0003323023637043314,0.028227002999733537,time,0.000994,0.0102,0.267,0.19600253070532025,0.09745098038260284,0.7340918752980755,0.9736570247908739,0.0022562377622377685,0.00992307692307692,0.14613362547706377,0.7318829729581339,0.9743473018601437,0.0014863076923076965,0.07103879849761405,0.14613362547796407,Twin
