TimeStep,e,s_raw,s_sm,s_trend,E_tan,delta_sigma_serr,S_rms,A_sigma,A_sigma_norm,e_pol,P_obs,P_sm,R_P,A_P,A_P_norm
610000,0.01215098,0.542155003,0.5587804324285706,0.593232825230413,46.442303515501564,-0.05107782223041302,0.042454237418519024,0.0003080368752218802,0.7125881690779888,0.01215098,0.0497,0.05742597402597394,-17.651119356833572,0.08629334412773383,0.6083900049685463
615000,0.01225098,0.577171658,0.5821902473073585,0.5972791872232578,47.50135313241741,-0.02010752922325776,0.04132173925634805,0.0003122256740556235,0.7222782053420664,,,,,,
620000,0.01235098,0.624505647,0.6153631312294363,0.6000085612742635,48.282008152038046,0.0244970857257365,0.04049032951300903,0.0003163162774940913,0.7317410841371531,0.01235098,0.0584,0.05300735930735923,-19.847245741271713,0.09004318063754434,0.6348273052713126
625000,0.01245098,0.643076404,0.6420116226363627,0.6017982275911188,48.94577538931331,0.041278176408881206,0.04189520134669275,0.00032043555403707646,0.7412702930267621,,,,,,
630000,0.01255098,0.669230749,0.6576097952943714,0.6038772776004998,49.02622732402954,0.06535347139950021,0.0429783814599089,0.0003246792331774065,0.7510872850559924,0.01255098,0.0554,0.04809783549783543,-21.1895024456063,0.09414685545623215,0.663759255569069
635000,0.01265098,0.661165871,0.6502452055670986,0.6072049695217442,48.84261294780946,0.05396090147825583,0.043121547517579295,0.0003289842296262809,0.7610461237021154,,,,,,
640000,0.01275098,0.624111367,0.6239529400822502,0.6120777034531552,49.0789101611141,0.012033663546844875,0.041894532120622524,0.000333235033608191,0.7708795977769219,0.01275098,0.0458,0.04555757575757569,-21.602997132737414,0.09842610541406653,0.6939290552149698
645000,0.01285098,0.60060214,0.5968241580822502,0.6180244361170588,50.07654428815683,-0.01742229611705881,0.04187228524387313,0.0003374233744764158,0.7805685746197529,,,,,,
650000,0.01295098,0.562165523,0.5758586578095228,0.6240888848138609,52.214367777352265,-0.06192336181386093,0.04407981976978465,0.00034172097972709877,0.7905103150519601,0.01295098,0.033,0.043796536796536736,-21.506993871928927,0.10273710451453318,0.7243226943845217
655000,0.01305098,0.554232045,0.5733309750909082,0.6300916653390153,55.78717642281078,-0.07585962033901528,0.04464286990247498,0.00034615711421071173,0.8007725180664028,,,,,,
660000,0.01315098,0.595098495,0.5957939996623367,0.6354129695307342,60.88891595969643,-0.04031447453073422,0.04381790966554911,0.0003505801531891129,0.8110044269737673,0.01315098,0.0372,0.042087835497835444,-21.164860010119664,0.10700428990273801,0.7544074357486854
665000,0.01325098,0.629743879,0.6283785517012979,0.6400622015009338,66.79349462896167,-0.010318322500933896,0.042379832872290954,0.00035489004031600494,0.8209745793280029,,,,,,
670000,0.01335098,0.670168442,0.6676951589523801,0.6448054898067066,72.61736217521826,0.02536295219329343,0.04216395530978491,0.0003591172297251087,0.8307534253158717,0.01335098,0.0448,0.038934372294372244,-20.716399336594158,0.11119241583740941,0.7839347878748469
675000,0.01345098,0.712924817,0.6968915379437219,0.649663002825207,77.41567357868892,0.06326181417479304,0.042139328746303696,0.00036333239392791314,0.8405044531416017,,,,,,
680000,0.01355098,0.702912405,0.7050126288441548,0.6567383076884212,80.96116429458108,0.04617409731157873,0.041190907524658545,0.0003674989057414613,0.850142932374062,0.01355098,0.0405,0.03198523809523805,-20.080925676055525,0.11527214833867439,0.8126979387505495
685000,0.01365098,0.706734366,0.6945067824328994,0.6656407933770644,83.86495685813912,0.04109357262293556,0.038644669078304494,0.0003714906845716094,0.8593771981284157,,,,,,
690000,0.01375098,0.679854515,0.673554503913419,0.6754079245508946,86.98824818300402,0.0044465904491054475,0.03682383476355862,0.0003752641097637025,0.8681063418286612,0.01375098,0.0267,0.018812770562770538,-19.249317647720208,0.11920517267105193,0.8404267597541102
695000,0.01385098,0.645719306,0.657644736056276,0.686321592402634,91.15857380814265,-0.04060228640263397,0.036879053159624794,0.00037894925415986173,0.8766312637106781,,,,,,
700000,0.01395098,0.632658192,0.6574815206493496,0.6965664301420649,97.28593853768508,-0.06390823814206492,0.03668658280435019,0.00038262753595806045,0.8851403102007885,0.01395098,-0.00179,0.0027664069264069216,-18.074916455838526,0.12293759608140782,0.8667412932807038
705000,0.01405098,0.663702226,0.6659472900086569,0.7056562605487584,104.96608223385239,-0.041954034548758457,0.03414790113985021,0.00038616926015527044,0.8933334551262173,,,,,,
710000,0.01415098,0.706634232,0.6915135750735921,0.7151221354267207,113.47213036355002,-0.008487903426720678,0.029886750631910194,0.00038937099274385847,0.9007400903270707,0.01415098,-0.0178,-0.009640735930735923,-16.485756901107536,0.12639366341710243,0.8911074462533188
715000,0.01425098,0.726973812,0.7219164647272717,0.7245643541504875,121.47872428040776,0.0024094578495125196,0.028565384693595985,0.00039229359951013375,0.9075010179043775,,,,,,
720000,0.01435098,0.740056186,0.7466888265714275,0.7354693040317221,127.65648864428583,0.004586881968277945,0.02848083517463531,0.0003951459105035453,0.9140993287948257,0.01435098,-0.0241,-0.01328597402597401,-14.59912745263392,0.12950215185247654,0.9130230796519105
725000,0.01445098,0.772321808,0.762133341112553,0.7487313627869914,131.80383383445002,0.02359044521300868,0.02798411177667588,0.0003979691578511109,0.9206304061432988,,,,,,
730000,0.01455098,0.769513401,0.7698829024718604,0.7628641609323739,134.1894155763494,0.006649240067626128,0.024398831357263277,0.00040058830500780786,0.9266893342362168,0.01455098,-0.00651,-0.007831515151515143,-12.690434305953765,0.13223110802833532,0.9322629141741663
735000,0.01465098,0.77739373,0.7799428553203451,0.7788727562897638,135.5891965353483,-0.0014790262897638184,0.02222984399207139,0.0004029197387752746,0.9320826889067868,,,,,,
740000,0.01475098,0.790449455,0.7925670315844144,0.7955534159434584,137.6845225296218,-0.005103960943458441,0.020348611400053673,0.00040504866154488086,0.9370075706353442,0.01475098,0.00621,0.0007619913419913424,-10.850608196997799,0.1345852122786305,0.9488599473638124
745000,0.01485098,0.796319123,0.8059442104718603,0.8114939020345193,141.01055494179937,-0.015174779034519359,0.020504506385475636,0.0004070913174341573,0.9417328893789116,,,,,,
750000,0.01495098,0.829499117,0.8242383203809511,0.8270105197845529,146.10686823214184,0.0024885972154471414,0.01850284517159754,0.000409041685012011,0.946244715634553,0.01495098,0.0133,0.004425757575757572,-8.955134592680016,0.13656578655759827,0.9628234993341493
755000,0.01505098,0.848654534,0.8413761803766222,0.8410287605534791,152.66860409628316,0.007625773446520934,0.012454470606403827,0.00041058955080091106,0.9498254260533828,,,,,,
760000,0.01515098,0.859428795,0.8584060455324662,0.8544694673644663,159.33804371870218,0.00495932763553375,0.008463265490028108,0.00041163543760573267,0.9522448979519139,0.01515098,0.0103,0.003563333333333329,-6.851983920841055,0.13814649840895035,0.9739679195767397
765000,0.01525098,0.870916838,0.8765181972683971,0.8691038340752313,164.86312614063917,0.0018130039247686858,0.008259140688624204,0.0004124715579146653,0.9541791126125517,,,,,,
770000,0.01535098,0.887228174,0.8900412128181806,0.884952225886088,168.39863954807058,0.002275948113911963,0.008257863014165891,0.0004132974080998048,0.9560895691802512,0.01535098,-0.00753,-0.00040147186147186187,-4.497568448867138,0.13928145364592118,0.9819696424122537
775000,0.01545098,0.909488002,0.9075365808614706,0.9021203241203049,169.94886224511276,0.007367677879695167,0.008402318519802457,0.0004141304171765032,0.9580165865620576,,,,,,
780000,0.01555098,0.928837239,0.9242623655844143,0.921214983049797,170.4068610676921,0.00762225595020305,0.006697458304479479,0.0004148854060177173,0.9597631180954902,0.01555098,-0.0142,-0.0021553419913419897,-2.1070690391859204,0.13994191739472647,0.9866260796784051
785000,0.01565098,0.937592024,0.9400959842467519,0.9404503628679404,170.30543235901237,-0.002858338867940402,0.006568646141758994,0.00041554871124002923,0.9612975559888971,,,,,,
790000,0.01575098,0.962816626,0.9585263162337649,0.960251051427652,170.7700987456909,0.0025655745723479617,0.006568445416182367,0.0004162055658179263,0.9628170714711817,0.01575098,-0.00267,-0.0018620086580086563,-0.08153617810760647,0.14016077791645581,0.9881691019734413
795000,0.01585098,0.967043359,0.9768868248528124,0.9794335521726681,172.22745734867584,-0.012390193172668096,0.006506234851369489,0.0004168592998313039,0.9643293680860632,,,,,,
800000,0.01595098,0.994014158,0.9957835209653665,0.9969934372913045,174.3903581704369,-0.002979279291304482,0.00560123271345394,0.00041746467320954506,0.9657297910286043,0.01595098,0.00772,-0.0005901038961038955,1.1805045257772504,0.1402869819868443,0.9890588727406636
805000,0.01605098,1.025615614,1.0156161897705613,1.0132789761315253,176.62440321247098,0.01233663786847461,0.005584446532863142,0.00041802395717186093,0.9670235943578788,,,,,,
810000,0.01615098,1.032751239,1.031330980523808,1.0301216890450045,178.3362282998328,0.002629549954995536,0.005334387744628139,0.00041856989888573547,0.968286532783783,0.01615098,0.00877,0.0010355238095238087,1.5483787035475325,0.1405598703097768,0.990982804763729
815000,0.01625098,1.047221548,1.0494034325930721,1.047823120885749,179.62827727150767,-0.0006015728857489133,0.005246920341303562,0.00041909896429003207,0.9695104308885103,,,,,,
820000,0.01635098,1.063494345,1.0652348853896088,1.0658100126574241,180.5055382800268,-0.002315667657424081,0.005326617545297504,0.0004196276411843621,0.9707334302449774,0.01635098,-0.000446,0.0015346580086580068,1.11253808961601,0.14082596198909314,0.9928588187221373
825000,0.01645098,1.07545549,1.081689570419912,1.0839159415298019,181.07136760804963,-0.008460451529801905,0.00533926970681094,0.0004201609355469675,0.9719671112877255,,,,,,
830000,0.01655098,1.106987605,1.102374713480518,1.1029993821851982,181.72775994285007,0.003988222814801823,0.005186433811746853,0.0004206872207228954,0.9731845778318112,0.01655098,-0.00811,0.0011457835497835473,0.26407674144037796,0.1409636234721988,0.9938293671605737
835000,0.01665098,1.124715578,1.1225251303593058,1.121829950549962,182.4990960175961,0.002885627450037953,0.004982103854936985,0.0004211956476062296,0.9743607324127983,,,,,,
840000,0.01675098,1.141982008,1.1426454942510804,1.1405218221180073,183.42664716668585,0.0014601858819927038,0.004960872111698478,0.00042169279640456137,0.9755107971630246,0.01675098,-0.00406,0.0002995497835497831,-0.3510285039635682,0.1410251339967392,0.9942630319896404
845000,0.01685098,1.161975901,1.161976297753245,1.1589810104870908,184.44304614041081,0.002994890512909132,0.005066127912363367,0.0004221941464057645,0.9766705806440356,,,,,,
850000,0.01695098,1.177500647,1.17868469664502,1.1770871810432242,185.13291108724184,0.000413465956775827,0.004349716555865676,0.00042266493862917596,0.9777596741762801,0.01695098,0.00729,-0.0008290216450216439,-0.3757406251756891,0.14109781090965312,0.9947754226943436
855000,0.01705098,1.19720832,1.1955366890606043,1.1957083017895496,185.75929585841644,0.0015000182104505377,0.004303079162502561,0.00042309757841509435,0.9787605088740603,,,,,,
860000,0.01715098,1.213624909,1.213127677787877,1.2145277161897863,186.1773087496457,-0.0009028071897863033,0.003423403166110584,0.000423483902531525,0.9796542005614588,0.01715098,0.00764,-0.00033231168831168777,-0.06996193849440599,0.14114238116602013,0.9950896543279264
865000,0.01725098,1.231007556,1.2316951051471845,1.2332789036645901,186.38645466783734,-0.00227134766459014,0.0034001240128409453,0.00042382507889047257,0.98044345099383,,,,,,
870000,0.01735098,1.247351196,1.2516899694978336,1.2519319484223468,186.6381681872315,-0.004580752422346679,0.0035385255852173007,0.00042417201137037546,0.9812460171816269,0.01735098,-0.00424,0.0010038528138528128,0.22178599538989127,0.14117155595940856,0.9952953440352145
875000,0.01745098,1.273575632,1.2722493151991323,1.270744763421388,187.0057837711418,0.0028308685786120336,0.0036640828151515274,0.0004245321417903939,0.982079114441315,,,,,,
880000,0.01755098,1.294302597,1.2919887833722927,1.2897749192672376,187.568425332901,0.004527677732762303,0.003210102131280812,0.0004248758510377155,0.9828742242575266,0.01755098,-0.00815,0.0009199567099567091,0.2577837999662673,0.14121951293894416,0.9956334529277701
885000,0.01765098,1.312614848,1.3104122441558423,1.3088113875147191,188.28618684650624,0.0038034604852807963,0.0031508170141973054,0.00042519389699498944,0.983609966646204,,,,,,
890000,0.01775098,1.329524441,1.328776618783548,1.327591345007499,188.76946560811527,0.0019330959925010216,0.003258426890748646,0.00042551435919023674,0.9843512985689016,0.01775098,0.00137,-0.0008579220779220769,0.15692167313206287,0.141260983486254,0.9959258308248014
895000,0.01785098,1.341174535,1.3450419206753228,1.3465360246361056,189.17497717082267,-0.00536148963610561,0.003243188683166767,0.0004258394399689325,0.9851033147576336,,,,,,
900000,0.01795098,1.361490772,1.3624555853506473,1.364934448928353,189.295454205927,-0.003443676928353012,0.003184903864868366,0.00042616084459633425,0.9858468268284155,0.01795098,0.00624,-0.0014103030303030287,0.04198375217855826,0.14128087402878506,0.9960660642042309
905000,0.01805098,1.384456813,1.3815399348181798,1.3838230271482934,189.2193285977318,0.0006337858517064809,0.003233648702732968,0.00042648177222471433,0.9865892354473484,,,,,,
910000,0.01815098,1.399675727,1.402313394952379,1.4027514077435588,189.29858597060337,-0.003075680743558795,0.0033075419693444222,0.0004268088317583182,0.987345829131343,0.01815098,0.00138,0.00044822510822510765,-0.02339952153110016,0.14128741235615602,0.9961121610737161
915000,0.01825098,1.423611354,1.4241267756536775,1.421719590714065,189.55464827176374,0.0018917632859349887,0.0033554929208810054,0.00042714198350282944,0.9881165160547036,,,,,,
920000,0.01835098,1.445258427,1.443990813177487,1.4407275760598117,190.0358857652086,0.004530850940188236,0.0033386325740244593,0.0004274766897775747,0.988890799105484,0.01835098,-0.00478,0.001487056277056275,0.03128514467988208,0.14129288082277713,0.996150715153042
925000,0.01845098,1.464710285,1.461999075073591,1.4597753637807993,190.73809196572574,0.004934921219200694,0.0032667952675769995,0.0004278069611696548,0.9896548228491078,,,,,,
930000,0.01855098,1.481321317,1.4804183344069242,1.4788629538770277,190.97234411309034,0.002458363122972207,0.0033425879909543647,0.0004281374303325814,0.990419304100182,0.01855098,-0.00232,0.0002552380952380947,0.15466382087125174,0.14131147571933225,0.9962818138990914
935000,0.01865098,1.495164279,1.4973245325238072,1.4979903463484967,191.09261949541573,-0.0028260673484967747,0.003209392275104233,0.00042846502934588434,0.9911771457738879,,,,,,
940000,0.01875098,1.512381507,1.5151862164588723,1.5171575411952067,191.12007943221516,-0.00477603419520678,0.003160415820159261,0.0004287835197506475,0.991913916312271,0.01875098,0.00409,-0.0007968614718614712,0.28072882183176334,0.14135501498360256,0.9965887767763967
945000,0.01885098,1.536137359,1.5345703288268377,1.5363645384171574,191.1075656287605,-0.00022717941715733048,0.0031378852400056148,0.00042909843480365574,0.9926424159143937,,,,,,
950000,0.01895098,1.554561812,1.5553049679393918,1.5556113380143488,191.17354295010492,-0.0010495260143488228,0.002972576813594651,0.00042940395790633576,0.993349188920687,0.01895098,0.00247,-0.00045419913419913365,0.34757400687547807,0.14141784526647327,0.9970317462370691
955000,0.01905098,1.577494332,1.576934131125539,1.5748979399867808,191.4008735156168,0.002596392013219262,0.0029470456425059006,0.0004296999390291408,0.9940338882646516,,,,,,
960000,0.01915098,1.597745765,1.597087308281383,1.594224344334454,191.75512878063768,0.00352142066554606,0.003020106968081525,0.0004299982966596702,0.9947240852338172,0.01915098,-0.00231,0.00048359740259740214,0.2738218150896735,0.14147998484866978,0.9974698460824676
965000,0.01925098,1.61633364,1.615212824545452,1.6135905510573674,192.1210236355519,0.0027430889426325322,0.0030169895208279193,0.00043030015148411567,0.9954223723350741,,,,,,
970000,0.01935098,1.634666545,1.6335752475844132,1.6329965601555219,192.486117247668,0.0016699848444781118,0.0030703639898047638,0.0004306045191596473,0.996126472467493,0.01935098,-0.0027,0.000821974458874458,0.2364469340183629,0.14153101172358057,0.9978295985175402
975000,0.01945098,1.649122966,1.650920581411253,1.6524423716289172,192.53976744746575,-0.0033194056289171936,0.002955214514907531,0.00043090579808488294,0.99682342732902,,,,,,
980000,0.01955098,1.667622916,1.669164133411253,1.671927985477553,192.32063133411268,-0.004305069477553047,0.002773436350164481,0.00043119223062813654,0.9974860377434854,0.01955098,0.000355,0.0009705722943722946,0.42680771609343143,0.14159733718859174,0.9982972099004987
985000,0.01965098,1.689979205,1.6888339502995668,1.6914534017014295,191.99869067821896,-0.0014741967014295643,0.002794582623856065,0.0004314706315768376,0.9981300685016912,,,,,,
990000,0.01975098,1.708205272,1.7093606295645016,1.711018620300547,191.86535861447555,-0.002813348300547025,0.002792146016729177,0.00043174996800886685,0.9987762633331155,0.01975098,0.00286,0.0009293909090909102,0.6911867677776776,0.14170913663697884,0.999085424422108
995000,0.01985098,1.731493623,1.73074417120606,1.7306236412749052,192.25853694602728,0.0008699817250947817,0.002558295807919005,0.00043201749010009926,0.9993951278019941,,,,,,
1000000,0.01995098,1.75301314,1.7529845752242414,1.7502684646245044,192.978362025789,0.002744675375495609,0.00267117472969566,0.00043227896362698,1.0,0.01995098,0.000994,0.000698430303030306,0.6060367965367958,0.14183885899341028,1.0
