Time,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain,stress_raw,stress_sm,stress_trend,delta_sigma_serr,delta_sigma_serr_sm,S_rms,A_sigma,A_sigma_norm,onset_sigma,W_tot,W_serr,phi_serr,align_method,P_parallel,O_parallel,Pmag_mean,Pvec_norm,chi_parallel,chi_vec,eta_perp,P_parallel_sm,O_parallel_sm,chi_parallel_sm,chi_vec_sm,eta_perp_sm,P_parallel_abs_sm,O_parallel_rel,chi_parallel_rel,dataset
390000.0,-0.0472,0.0192,-0.00434,-0.195,0.193,0.142,0.0202,-0.134,0.136,0.091,0.00829,-0.209,0.205,0.16,0.0255,0.149,0.0912,0.159,0.238,0.0,0.00775098,0.546534793175949,0.5460071628559591,0.547065976209425,-0.0005311830334759904,-0.0019725286939966833,0.005485948597850825,3.415392953304307e-05,0.189450355732837,0.00445098,0.0020101328319917433,1.4598644779701705e-05,0.007262527404836533,time,0.0192,0.0912,0.238,0.051140156433081035,0.21052631578716524,0.2148746068607822,0.771543086170412,0.017727505827505884,0.09134405594405623,0.19375540955254322,0.21253026247111048,0.7711973286671951,0.017727505827505884,0.7000482340907832,1.046025433355392,Single
400000.0,-0.047,0.0183,-0.00409,-0.196,0.186,0.141,0.02,-0.137,0.134,0.09,0.0081,-0.199,0.201,0.161,0.0258,0.148,0.0903,0.16,0.237,0.0,0.0079509799999999,0.556282338351924,0.5604373471255732,0.5637884210564065,-0.007506082704482497,-0.0029405260230220315,0.006228440494371733,3.5300008294568134e-05,0.19580760457762103,0.00445098,0.0021207822783184506,1.5073540502021981e-05,0.0071075379382996625,time,0.0183,0.0903,0.237,0.05060255033098628,0.2026578073067258,0.21351287059397794,0.7732864674848776,0.017600699300699355,0.0900167832167835,0.19533894249696354,0.21231686235130437,0.7740773288789453,0.017600699300699355,0.6898761991479382,1.0545744371651185,Single
410000.0,-0.0476,0.0174,-0.0045,-0.194,0.188,0.141,0.02,-0.128,0.133,0.089,0.00793,-0.197,0.202,0.162,0.0261,0.148,0.0891,0.161,0.238,0.0,0.00815098,0.575059496977581,0.5761855309797081,0.5804344577921471,-0.005374960814566121,-0.0034197577782570576,0.007520992345554752,3.6711130934937915e-05,0.2036350402447841,0.00445098,0.0022345120000625118,1.5821276359821674e-05,0.007080416824514286,time,0.0174,0.0891,0.238,0.050879956760987916,0.1952861952840035,0.21378133092762241,0.7761868877147043,0.018504895104895162,0.08898368298368325,0.20784488026329095,0.21450317929973145,0.7764666169564725,0.018504895104895162,0.6819586615879295,1.1220901209942749,Single
420000.0,-0.0474,0.0185,-0.00381,-0.19,0.186,0.143,0.0204,-0.131,0.134,0.0877,0.0077,-0.203,0.202,0.162,0.0261,0.149,0.0879,0.161,0.238,0.0,0.0083509799999999,0.594813710441548,0.5901809752744478,0.5975725054433981,-0.0027587950018501672,-0.009054104235863674,0.008139682326275145,3.831910177589857e-05,0.21255438428492748,0.00445098,0.00235108914027575,1.6911094675216324e-05,0.007192876860990855,time,0.0185,0.0879,0.238,0.05102475967606315,0.21046643913298668,0.21438974653717968,0.7790902236723319,0.01989720279720286,0.08814358974359002,0.22559198998379504,0.21746179382932368,0.7783721789820147,0.01989720279720286,0.6755203029764062,1.2179012685594826,Single
430000.0,-0.0473,0.0197,-0.00448,-0.194,0.187,0.142,0.0203,-0.126,0.13,0.0861,0.00742,-0.208,0.201,0.162,0.0263,0.149,0.0865,0.161,0.238,0.0,0.00855098,0.604358914875247,0.6069374215497432,0.6160709976089498,-0.011712082733702833,-0.01010821307889135,0.008587131695933189,3.998118925746182e-05,0.22177391096740223,0.00445098,0.00247061976579052,1.8829770065326876e-05,0.007621476329969354,time,0.0197,0.0865,0.238,0.05143394210052347,0.2277456647372515,0.2161090004214595,0.7818411097079904,0.021803729603729668,0.08732191142191169,0.249651610137253,0.22137272718254963,0.7802679954977284,0.021803729603729668,0.6692230737573108,1.3477917044214147,Single
440000.0,-0.048,0.025,-0.00404,-0.197,0.184,0.142,0.0202,-0.125,0.136,0.0848,0.00719,-0.197,0.198,0.162,0.0261,0.149,0.0864,0.161,0.237,0.0,0.0087509799999999,0.630710279055426,0.6337810980087408,0.6341953720240181,-0.0034850929685921184,-0.00021815889892151143,0.008683904058718274,4.171221722406944e-05,0.23137584751001952,0.00445098,0.0025945545807808793,2.0123997828667092e-05,0.00775624377985157,time,0.025,0.0864,0.237,0.05427081720409229,0.2893518518485029,0.22899078988971858,0.7820383451039808,0.024068764568764642,0.08641911421911447,0.27880898935623855,0.2262394192537901,0.7824213496635191,0.024068764568764642,0.6623041606323302,1.5052033622609648,Single
450000.0,-0.048,0.0289,-0.00472,-0.191,0.187,0.142,0.0202,-0.124,0.125,0.0835,0.00697,-0.205,0.206,0.164,0.0268,0.149,0.0866,0.163,0.239,0.0,0.00895098,0.665251343816833,0.6634906614532385,0.6513846866988152,0.013866657118017822,0.011356051561818164,0.009226486543328338,4.350388587952876e-05,0.2413141553057228,0.00445098,0.002724320729768827,2.1445397941210134e-05,0.007871833043325222,time,0.0289,0.0866,0.239,0.056227114455572054,0.3337182447998416,0.235259893118564,0.7827395885579963,0.026542191142191224,0.08568368298368324,0.3096284923464701,0.23120669795465731,0.7842142345482035,0.026542191142191224,0.6566679171752393,1.6715883114378929,Single
460000.0,-0.0479,0.0291,-0.00456,-0.193,0.184,0.143,0.0205,-0.116,0.13,0.0819,0.00671,-0.198,0.201,0.163,0.0264,0.15,0.085,0.162,0.238,0.0,0.0091509799999999,0.679192223893383,0.6826098180353308,0.6695364588918682,0.009655765001514771,0.01335420800807241,0.009151821486363888,4.5338056314418656e-05,0.25148821861601806,0.00445098,0.0028590219997500737,2.4268209611679737e-05,0.008488290616092211,time,0.0291,0.085,0.238,0.056231784606217146,0.34235294117244286,0.23626800254613814,0.7858942065471388,0.0288186480186481,0.0845400932400935,0.34093472014935433,0.23602531874522176,0.7868402715641349,0.0288186480186481,0.647903603260663,1.8406009370975347,Single
470000.0,-0.0483,0.031,-0.00394,-0.192,0.191,0.143,0.0204,-0.131,0.131,0.0796,0.00633,-0.198,0.204,0.164,0.0268,0.15,0.0833,0.163,0.238,0.0,0.00935098,0.690275147908221,0.6972119491171367,0.6890522198429592,0.001222928065261808,0.007547761141983753,0.010787232825012467,4.7324623152091834e-05,0.26250761811791506,0.00445098,0.0029970005308989564,2.6246022414847104e-05,0.008757430018530746,time,0.031,0.0833,0.238,0.05752750298770146,0.37214885953934995,0.24171219742630146,0.7898057027484487,0.03061911421911431,0.0834438228438231,0.3669946235037451,0.23983981295357776,0.789361288031105,0.03061911421911431,0.6395019382911863,1.9812902823004823,Single
480000.0,-0.048,0.0314,-0.00431,-0.193,0.187,0.144,0.0207,-0.122,0.125,0.0778,0.00606,-0.198,0.205,0.164,0.0268,0.15,0.0818,0.163,0.238,0.0,0.0095509799999999,0.718272224452518,0.7156543031127579,0.7073714545783881,0.010900769874129912,0.005150334386766622,0.013914788202722678,4.97693401035311e-05,0.2760683562950018,0.00445098,0.003138058364032449,2.7644424048737715e-05,0.008809404046014695,time,0.0314,0.0818,0.238,0.057519875695275974,0.3838630806799038,0.2416801499791357,0.7928064842938378,0.03162983682983692,0.08229300699300723,0.3840446809984165,0.24205893063431685,0.792031644640607,0.03162983682983692,0.6306822444884419,2.0733382608358197,Single
490000.0,-0.0479,0.032,-0.00422,-0.194,0.191,0.144,0.0208,-0.114,0.123,0.077,0.00593,-0.201,0.207,0.164,0.027,0.151,0.0816,0.163,0.238,0.0,0.00975098,0.732243824893976,0.7345228443571055,0.7304094195256446,0.0018344053683313488,0.0050880237853536915,0.016174867249352912,5.2817341463334156e-05,0.2929754867418863,0.00445098,0.0032830076272310814,2.9034804371017574e-05,0.008843964945492921,time,0.032,0.0816,0.238,0.05776000692520734,0.39215686274029216,0.2426891047267422,0.7937310414540099,0.03184102564102574,0.08089580419580444,0.39304700963973976,0.2420393120953383,0.7952540679199986,0.03184102564102574,0.6199742751439719,2.1219390443700425,Single
500000.0,-0.0482,0.0336,-0.00426,-0.193,0.192,0.144,0.0208,-0.117,0.125,0.0734,0.00539,-0.2,0.206,0.165,0.0272,0.151,0.0782,0.164,0.238,0.0,0.0099509799999999,0.746284098136858,0.7554140904688698,0.756490896098531,-0.010206797961673009,-0.0006535121166678284,0.016185134632538564,5.6061565502256714e-05,0.3109710558214638,0.00445098,0.003432036932658858,2.9328820592776876e-05,0.008545601684436226,time,0.0336,0.0782,0.238,0.058909656254301807,0.42966751917609114,0.24751956409266507,0.8011190233957246,0.032782517482517586,0.07946596736596762,0.4126105815306608,0.24407641749967562,0.7983873905232458,0.032782517482517586,0.6090162030787433,2.2275567084777923,Single
510000.0,-0.0475,0.0352,-0.004,-0.198,0.188,0.144,0.0208,-0.114,0.121,0.0732,0.00536,-0.204,0.203,0.164,0.0271,0.151,0.0794,0.164,0.238,0.0,0.01015098,0.784932793355397,0.7764387517644795,0.7855778507417263,-0.0006450573863292508,-0.009878322836480918,0.015704163638480415,5.926831672553225e-05,0.3287587648289588,0.00445098,0.003585234512511919,3.0273752750242418e-05,0.008444009072374949,time,0.0352,0.0794,0.238,0.05925613892247789,0.4433249370221244,0.24897537362281058,0.7986815415801252,0.035254312354312464,0.07841538461538486,0.4503955811947987,0.250234001722466,0.8008951723217843,0.035254312354312464,0.6009646819183283,2.431546216379996,Single
520000.0,-0.0483,0.0365,-0.00439,-0.197,0.188,0.145,0.0211,-0.119,0.119,0.0716,0.00512,-0.201,0.208,0.165,0.0272,0.152,0.0779,0.164,0.238,0.0,0.01035098,0.794612103751679,0.7948736196220871,0.8154071359198194,-0.02079503216814038,-0.020716321281644537,0.01541096170922392,6.239421115444376e-05,0.3460979647288602,0.00445098,0.003742281699332835,3.302747510599948e-05,0.008825491440659729,time,0.0365,0.0779,0.238,0.06069935831621286,0.4685494223303138,0.255039320655285,0.8022340695587656,0.038451048951049074,0.07741375291375314,0.49948872132169564,0.25847918141847176,0.8031828409734882,0.038451048951049074,0.593288314839051,2.696584871530878,Single
530000.0,-0.048,0.0419,-0.00439,-0.195,0.192,0.145,0.021,-0.113,0.118,0.0671,0.0045,-0.207,0.206,0.166,0.0275,0.152,0.0766,0.165,0.239,0.0,0.01055098,0.812206926201048,0.815563269325901,0.8468124320020446,-0.03460550580099664,-0.03177196603267841,0.021430736920703356,6.613797946678104e-05,0.366864484079655,0.00445098,0.003903106436252054,3.858140567228039e-05,0.009884794663536787,time,0.0419,0.0766,0.239,0.06386612638950323,0.5469973890268015,0.267222286147431,0.8053861788597425,0.044068997668997814,0.07685990675990699,0.5759273038107482,0.27479371005535275,0.8044568206531484,0.044068997668997814,0.5890437143781798,3.1092530987449423,Single
540000.0,-0.0483,0.0511,-0.00428,-0.199,0.189,0.146,0.0212,-0.114,0.119,0.0605,0.00366,-0.205,0.204,0.165,0.0273,0.152,0.0764,0.164,0.239,0.0,0.01075098,0.856349301484263,0.8568949387745635,0.8788892641641388,-0.02253996267987579,-0.02074363956045193,0.023040135024195017,7.063898980423171e-05,0.39183139187754756,0.00445098,0.004070400345002007,4.421091676235338e-05,0.010861564714792589,time,0.0511,0.0764,0.239,0.0704444348405181,0.6688481675305125,0.2947465892896375,0.8053007135555421,0.051781585081585244,0.07722727272727296,0.6689790772420825,0.2985140711925313,0.8037950638750253,0.051781585081585244,0.5918591564347173,3.6116107973133724,Single
550000.0,-0.0485,0.0596,-0.0048,-0.201,0.192,0.145,0.0212,-0.104,0.133,0.0533,0.00284,-0.209,0.209,0.166,0.0275,0.152,0.0773,0.165,0.239,0.0,0.01095098,0.911228639276141,0.9035971692903991,0.911739354763391,-0.000510715487250013,-0.004822694650812021,0.023503376661269938,7.530568554472662e-05,0.41771734937120353,0.00445098,0.004246567204374175,4.677389620205553e-05,0.011014519246010305,time,0.0596,0.0773,0.239,0.07698993440703791,0.7710219922280592,0.3221336167645012,0.8039563783900484,0.06018927738927757,0.07828088578088602,0.765058151203897,0.32497376916258514,0.801681481343933,0.06018927738927757,0.5999339014192027,4.130311953628895,Single
560000.0,-0.0481,0.0665,-0.00426,-0.2,0.19,0.145,0.0209,-0.0946,0.124,0.045,0.00203,-0.205,0.209,0.166,0.0275,0.151,0.0778,0.165,0.239,0.0,0.01115098,0.948567419896896,0.9426376007230114,0.9453904368503383,0.0031769830465576687,-0.008269100687367907,0.02374772360101082,8.00268270403525e-05,0.44390531509110853,0.00445098,0.004430928460648165,4.787237556104387e-05,0.01080414093484168,time,0.0665,0.0778,0.239,0.08218276948363325,0.8547557840507102,0.34386096018112716,0.8024377856759715,0.0684930069930072,0.07938438228438252,0.8572565121973932,0.35179142924175877,0.7994779938838042,0.0684930069930072,0.6083909462768472,4.628062342821127,Single
570000.0,-0.0485,0.0797,-0.00414,-0.194,0.191,0.146,0.0212,-0.0525,0.126,0.0231,0.000534,-0.209,0.2,0.165,0.0271,0.152,0.0812,0.164,0.24,0.0,0.01135098,0.985430358261456,0.9979042216411402,0.9781926842011746,0.007237674060281418,0.018912672412979354,0.023461558918623768,8.476205183216871e-05,0.4701714002400112,0.00445098,0.004624811946805335,4.933389380882443e-05,0.010667221581388326,time,0.0797,0.0812,0.24,0.09338886229096058,0.9815270935839713,0.3891202595440477,0.7955689828781582,0.0750724941724944,0.08029184149184174,0.9320289774350028,0.3730621765508299,0.7976199170154359,0.0750724941724944,0.6153455883619361,5.031735719135357,Single
580000.0,-0.0485,0.0834,-0.00505,-0.201,0.183,0.145,0.021,0.015,0.121,0.0126,0.00016,-0.208,0.203,0.165,0.0273,0.152,0.0834,0.165,0.24,0.0,0.01155098,1.05536204236339,1.044875709895094,1.0095868099821428,0.045775232381247255,0.04299719279372727,0.022424440296848244,8.936122491821907e-05,0.49568281251794993,0.00445098,0.004829416918787933,5.584630851045469e-05,0.011563778702392662,time,0.0834,0.0834,0.24,0.09660907048512578,0.9999999999880095,0.40253779368634685,0.7917082917063145,0.07918694638694662,0.08073240093240117,0.9806040095995852,0.3870504678872279,0.7969353243582538,0.07918694638694662,0.6187219750921743,5.293977269900577,Single
590000.0,-0.0484,0.0812,-0.0036,-0.197,0.191,0.145,0.021,0.0363,0.12,0.013,0.000169,-0.205,0.207,0.166,0.0275,0.152,0.0812,0.165,0.24,0.0,0.01175098,1.05647822065624,1.071555323179464,1.039529509476837,0.016948711179402887,0.023999048712988084,0.020089846317465937,9.361336893860406e-05,0.5192692697222322,0.00445098,0.0050414088876655685,6.301029241680936e-05,0.01249854828696237,time,0.0812,0.0812,0.24,0.09459894291164145,0.9999999999876846,0.394162262130197,0.7960823706660068,0.08049370629370653,0.08014219114219137,1.005117221095997,0.39180844554088523,0.7984261621609876,0.08049370629370653,0.6141986887424582,5.426316504906624,Single
600000.0,-0.0485,0.0796,-0.00446,-0.199,0.191,0.146,0.0214,0.0365,0.119,0.0121,0.000147,-0.214,0.209,0.166,0.0275,0.153,0.0796,0.165,0.24,0.0,0.0119509799999999,1.0819985290612,1.0764458072070942,1.0675181481209475,0.014480380940252502,0.010949277173003277,0.01954472324599465,9.754597484439438e-05,0.5410832629580099,0.00445098,0.0052559614462761835,6.669658255330811e-05,0.012689701634048749,time,0.0796,0.0796,0.24,0.09331828116719681,0.9999999999874372,0.3888261715283666,0.7997987927545277,0.080159906759907,0.0790655011655014,1.0142731991811187,0.3906621913775049,0.8009648053625462,0.080159906759907,0.6059470854054366,5.475746794189384,Single
610000.0,-0.0488,0.0753,-0.00439,-0.201,0.19,0.147,0.0215,0.0207,0.118,0.013,0.000169,-0.209,0.207,0.167,0.0279,0.153,0.0753,0.166,0.24,0.0,0.01215098,1.07834128713616,1.095506195008023,1.0920778574949552,-0.013736570358795275,0.001211364147029439,0.01989303175522569,0.00010152133529098799,0.5631344137646769,0.00445098,0.005473109480399697,6.783119821446658e-05,0.012393539441771392,time,0.0753,0.0753,0.24,0.08983764300113846,0.9999999999867197,0.3743235125031839,0.809028658379891,0.07840326340326365,0.07748648018648042,1.011800782308938,0.3850070496424647,0.8046286204945636,0.07840326340326365,0.5938456866167411,5.46239898141796,Single
620000.0,-0.0487,0.0746,-0.0044,-0.196,0.193,0.147,0.0216,0.0269,0.11,0.0129,0.000167,-0.209,0.209,0.168,0.0281,0.154,0.0746,0.167,0.24,0.0,0.0123509799999999,1.12133162431681,1.1112522220340506,1.114771297189394,0.006560327127416166,-0.0022713356444993868,0.019774761683067424,0.00010549312157196578,0.5851657388307446,0.00445098,0.005693795237977938,6.81519775764715e-05,0.011969516768340023,time,0.0746,0.0746,0.24,0.08919758965353267,0.9999999999865951,0.37165662355483753,0.8114256825055324,0.07548438228438252,0.07535850815850839,1.0015501739506734,0.3749477842144453,0.8094015693609665,0.07548438228438252,0.5775372027752883,5.40705912239223,Single
630000.0,-0.0486,0.0724,-0.00475,-0.196,0.189,0.147,0.0217,0.0173,0.115,0.0134,0.00018,-0.205,0.212,0.167,0.0279,0.154,0.0724,0.166,0.239,0.0,0.01255098,1.12720586771621,1.1298963308624073,1.1335665867690399,-0.006360719052829866,-0.006654732369827306,0.0162825457541046,0.00010926722346682578,0.6061005172392278,0.00445098,0.005917801561530749,6.87287587251497e-05,0.01161390053561913,time,0.0724,0.0724,0.239,0.08732858924773719,0.9999999999861877,0.365391586809087,0.8154943934739668,0.07321212121212144,0.07321212121212144,0.9999999999863476,0.3673032271664932,0.8142005571970079,0.07321212121212144,0.5610875895414075,5.398690213381871,Single
640000.0,-0.0492,0.0733,-0.00477,-0.196,0.186,0.147,0.0217,0.0298,0.118,0.0128,0.000164,-0.201,0.204,0.169,0.0285,0.154,0.0733,0.168,0.241,0.0,0.0127509799999999,1.14200614401505,1.1381260037133554,1.149377223391721,-0.00737107937667103,-0.007086104219082087,0.01007817971691818,0.00011187256483000977,0.6205522320143358,0.00445098,0.006144747174920494,7.030790294623967e-05,0.011441952116955792,time,0.0733,0.0733,0.241,0.08840974437243895,0.9999999999863574,0.36684541233224943,0.81457121173586,0.07201561771561794,0.07201561771561794,0.9999999999861424,0.3632716807397449,0.8169329047151045,0.07201561771561794,0.5519177519296015,5.398690213380763,Single
650000.0,-0.0496,0.0708,-0.00415,-0.201,0.192,0.148,0.0219,0.0223,0.108,0.0135,0.000182,-0.203,0.208,0.168,0.0282,0.155,0.0708,0.167,0.24,0.0,0.01295098,1.15270468169653,1.1543824135682013,1.1627617485748436,-0.010057066878313536,-0.009851380830421341,0.008554701816669577,0.00011375164301738743,0.6309753966667107,0.00445098,0.006373966550807061,7.226476007070551e-05,0.011337486554829105,time,0.0708,0.0708,0.24,0.0865449160840774,0.9999999999858756,0.36060381701548666,0.819755600812577,0.07037459207459229,0.07037459207459229,0.9999999999858025,0.35812356000126566,0.8206991036946514,0.07037459207459229,0.539341157971465,5.398690213378928,Single
660000.0,-0.0488,0.0687,-0.00446,-0.2,0.194,0.148,0.0219,0.0133,0.112,0.0134,0.00018,-0.208,0.211,0.169,0.0285,0.155,0.0687,0.168,0.24,0.0,0.01315098,1.18162869516664,1.1715975472332947,1.1760406791304585,0.00558801603618142,-0.004433041173672256,0.008232232928630682,0.00011545482331224823,0.6404228633901623,0.00445098,0.006606599331797072,7.375152678200181e-05,0.011163311573480958,time,0.0687,0.0687,0.24,0.08438614578234985,0.9999999999854439,0.351608940758326,0.8246106714301132,0.06892470862470883,0.06892470862470883,0.9999999999854852,0.3536358833439738,0.8239981116119799,0.06892470862470883,0.5282294513777704,5.398690213377215,Single
670000.0,-0.049,0.0667,-0.00518,-0.2,0.195,0.148,0.022,0.0191,0.106,0.0132,0.000173,-0.203,0.208,0.169,0.0286,0.155,0.0667,0.168,0.239,0.0,0.01335098,1.18699965695076,1.188751702014411,1.1876704343909412,-0.0006707774401812916,0.0018852726607956338,0.0076729921308693015,0.00011701746817471173,0.6490907862068146,0.00445098,0.006842542462178352,7.40947713697417e-05,0.010828543889832627,time,0.0667,0.0667,0.239,0.082926005571232,0.9999999999850074,0.3469707346062135,0.8288426995103185,0.06692680652680673,0.06692680652680673,0.9999999999850406,0.34748090175168034,0.828507482587842,0.06692680652680673,0.5129178055233403,5.398690213374815,Single
680000.0,-0.0495,0.0665,-0.00391,-0.2,0.193,0.149,0.0221,0.0125,0.108,0.0133,0.000176,-0.205,0.208,0.169,0.0287,0.155,0.0665,0.168,0.24,0.0,0.01355098,1.19816948393806,1.1993715728955001,1.202157634507715,-0.003988150569654847,-0.0010363407225468383,0.007591389852942467,0.00011853504802617873,0.6575087353753064,0.00445098,0.007081615594414553,7.434930876517283e-05,0.010498919035341878,time,0.0665,0.0665,0.24,0.08299269907648504,0.9999999999849624,0.34580291281724684,0.8292682926807978,0.06514195804195824,0.06514195804195824,0.9999999999846505,0.341876462484329,0.8326566581565213,0.06514195804195824,0.4992389731458615,5.398690213372708,Single
690000.0,-0.0499,0.0607,-0.00426,-0.198,0.193,0.15,0.0224,-0.000209,0.106,0.0134,0.000181,-0.208,0.21,0.17,0.0287,0.157,0.0607,0.169,0.239,0.0,0.01375098,1.21222621570349,1.2159153764987463,1.2166256688421189,-0.004399453138628884,-0.004255775036493475,0.00856814121050179,0.0001202265574355589,0.6668914642066253,0.00445098,0.007322886433654508,7.486617319635091e-05,0.01022358790821623,time,0.0607,0.0607,0.239,0.07869337710379444,0.9999999999835255,0.3292609920647079,0.843030773207026,0.0626107226107228,0.0626107226107228,0.9999999999840166,0.3342314188394966,0.8383961979960592,0.0626107226107228,0.47983993425503707,5.398690213369286,Single
700000.0,-0.0499,0.0612,-0.00458,-0.201,0.2,0.149,0.0222,0.007,0.104,0.013,0.000169,-0.204,0.211,0.17,0.029,0.156,0.0612,0.169,0.24,0.0,0.0139509799999999,1.23356868362328,1.2332709465780767,1.23237670195025,0.0011919816730299182,0.0013515176367880333,0.009132402448657439,0.00012202688818451626,0.6768778202567177,0.00445098,0.007567844157947779,7.520676546612183e-05,0.009937673648728535,time,0.0612,0.0612,0.24,0.07909757518407248,0.9999999999836602,0.3295732299322621,0.8415328845136161,0.0607151515151517,0.06070675990676009,1.0001691856365802,0.32820654991150544,0.842834177818306,0.0607151515151517,0.4652482269467901,5.399603594296038,Single
710000.0,-0.0502,0.0586,-0.00433,-0.2,0.193,0.15,0.0225,0.00179,0.103,0.0139,0.000194,-0.215,0.212,0.17,0.0291,0.157,0.0586,0.17,0.24,0.0,0.01415098,1.24131970851009,1.248685700181988,1.2477907438119809,-0.0064710353018908595,0.002761994100085037,0.007717124528077776,0.00012375763302476943,0.6864781863098101,0.00445098,0.007816022849758492,7.570755672480604e-05,0.009686199513496219,time,0.0586,0.0586,0.24,0.07728356164152891,0.9999999999829352,0.3220148401716954,0.8480290456409543,0.05855081585081602,0.058552913752913924,0.9999577035696479,0.32186723028676467,0.8478908828751305,0.05855081585081602,0.4487414473767359,5.39846186813097,Single
720000.0,-0.05,0.0574,-0.00507,-0.201,0.202,0.15,0.0226,-0.00178,0.0996,0.0136,0.000184,-0.215,0.213,0.171,0.0293,0.157,0.0574,0.17,0.24,0.0,0.0143509799999999,1.26276333005342,1.2613255492705187,1.26259760557204,0.00016572448137996965,-0.00012152052725406795,0.007943940259037925,0.00012532922289439346,0.6951957266905836,0.00445098,0.008067406116423587,7.595317493678146e-05,0.009414819812052892,time,0.0574,0.0574,0.24,0.076291971399355,0.9999999999825784,0.31788321416265464,0.8506763787698994,0.05674149184149201,0.05675174825174842,0.9997932175175899,0.3160847752287004,0.8521695646790239,0.05674149184149201,0.43493756363887787,5.397573858891474,Single
730000.0,-0.0503,0.0528,-0.00458,-0.202,0.193,0.151,0.0228,-0.00508,0.0947,0.0142,0.000201,-0.209,0.212,0.171,0.0293,0.158,0.0528,0.17,0.24,0.0,0.01455098,1.28517132565877,1.2764895652396202,1.2785076305856031,0.0066636950731668865,-0.004897273986641199,0.00836393302479061,0.00012695396212446835,0.7042080842529247,0.00445098,0.008320790753474083,7.637810648015173e-05,0.009179188462137744,time,0.0528,0.0528,0.24,0.07306782055049951,0.9999999999810606,0.30444925229247943,0.8613445378128641,0.05469114219114236,0.05469044289044305,1.0001006190442459,0.3098163348179977,0.8570059986552712,0.05469114219114236,0.4191400039269743,5.399233424505033,Single
740000.0,-0.0501,0.0538,-0.00443,-0.205,0.197,0.151,0.0229,-0.0177,0.099,0.0137,0.000188,-0.203,0.21,0.171,0.0292,0.158,0.0538,0.17,0.24,0.0,0.0147509799999999,1.29824878616255,1.2945875317624078,1.2922904220943114,0.005958364068238575,0.0024165188448776395,0.01038762254020156,0.00012884485401675025,0.7146967790105385,0.00445098,0.008577949284106783,7.692922628147679e-05,0.008968253802107596,time,0.0538,0.0538,0.24,0.07364831905753179,0.9999999999814126,0.3068679960717705,0.8590885280228939,0.052551282051282205,0.05255827505827522,0.9999441887301646,0.303559285531202,0.8620978540680853,0.052551282051282205,0.402799364021424,5.398388905699314,Single
750000.0,-0.0506,0.0495,-0.00457,-0.208,0.204,0.152,0.023,-0.0159,0.0973,0.0148,0.000219,-0.215,0.219,0.172,0.0297,0.159,0.0496,0.171,0.24,0.0,0.01495098,1.31135050834176,1.3103029075663155,1.3072366042567305,0.0041139040850295405,0.007217118209184461,0.010457577046372783,0.00013092184492302837,0.7262177568724729,0.00445098,0.008838368550222677,7.784905169719284e-05,0.008808079370624512,time,0.0495,0.0496,0.24,0.0709330310927145,0.9979838709476214,0.2955542962184123,0.8693361433064559,0.04979696969696985,0.049808857808857965,0.9999621661516962,0.29566184537503315,0.8687140399530768,0.04979696969696985,0.38172820979752914,5.398485960229,Single
760000.0,-0.0503,0.0488,-0.00439,-0.202,0.199,0.152,0.0231,-5.85e-05,0.0886,0.0138,0.000191,-0.208,0.215,0.172,0.0296,0.159,0.0488,0.171,0.24,0.0,0.01515098,1.32046846886779,1.3255749676885227,1.32157606898031,-0.0011076001125200907,0.0019135416382724886,0.01031688733834569,0.00013301975472122641,0.7378547709144297,0.00445098,0.00910237291307616,7.85723239387796e-05,0.008632070416045608,time,0.0488,0.0488,0.24,0.07021967032107172,0.9999999999795082,0.29258195966991307,0.8711721224897805,0.04652331002331017,0.04658717948717963,0.9984762683672188,0.2870020452638978,0.8765097650200817,0.04652331002331017,0.35703771191465916,5.390464058401747,Single
770000.0,-0.0506,0.0429,-0.00464,-0.203,0.194,0.152,0.0232,-0.0155,0.0883,0.0151,0.000227,-0.207,0.209,0.173,0.0298,0.159,0.0429,0.172,0.24,0.0,0.01535098,1.34136314512186,1.3352303399760364,1.3366736456500987,0.004689499471761227,-0.001148746204620275,0.011839753841154816,0.00013520148179433402,0.749956715720292,0.00445098,0.009368113345661531,7.905201920246097e-05,0.008438414041934149,time,0.0429,0.0429,0.24,0.06650037293128513,0.99999999997669,0.27708488721253355,0.8852634394199377,0.04457365967365981,0.0443706293706295,1.0120870691952957,0.2809358697333885,0.8817822348952012,0.04457365967365981,0.3400503778311478,5.4639445556295785,Single
780000.0,-0.0508,0.0393,-0.00464,-0.203,0.193,0.153,0.0233,-0.0208,0.0844,0.0158,0.00025,-0.212,0.209,0.174,0.0302,0.16,0.0395,0.173,0.24,0.0,0.01555098,1.34095451134586,1.357257893674004,1.3506561251235065,-0.009701613777646445,0.0034695891558635754,0.013281704955646772,0.00013778471097799318,0.7642857752011403,0.00445098,0.009637456365840465,7.93976225788307e-05,0.008238441717905156,time,0.0393,0.0395,0.24,0.06439456188219624,0.9949367088355713,0.26831067450803303,0.8939597315412242,0.040671794871794995,0.04076363636363649,0.9976551495918514,0.2719181628015557,0.8907363123551231,0.040671794871794995,0.3124068813953234,5.386031092505086,Single
