dataset,Time,section,strain,P_parallel,Pabs_parallel_mean,Pmag_mean,chi_parallel,P_parallel_sm,dP_parallel_de,A_P_parallel,A_P_parallel_norm,onset_P_parallel,chi_parallel_sm,dchi_parallel_de,A_chi_parallel,A_chi_parallel_norm,onset_chi_parallel,H_sec_quick,H_sec_chi_quick,P_env_min,P_env_max,chi_env_min,chi_env_max,H_sec_quick_sm,dH_sec_quick_de,A_H_sec_quick,A_H_sec_quick_norm,onset_H_sec_quick,H_sec_chi_quick_sm,dH_sec_chi_quick_de,A_H_sec_chi_quick,A_H_sec_chi_quick_norm,onset_H_sec_chi_quick
Twin,750000.0,xy,0.01495098,0.02040045,0.0223987,0.259987,0.910787233146978,0.0025123348181818176,-9.501740591240761,0.13751997195742355,0.9642691691440957,0.00295098,0.4088388762049119,-155.1319407708224,0.47461952081561287,0.583954559609813,0.01295098,1.8498786545790888,1.561225626088918,-0.000724206,0.02040045,0.05760371485541494,0.910787233146978,2.2304421923150723,390.0214645345941,1.4763614104388898,0.7263417851428717,0.01275098,1.4188988756114147,281.53798343473306,1.005353602864992,0.6830099821906512,0.01295098
Twin,760000.0,xy,0.01515098,0.002381096,0.01780022,0.2619082,0.13376778488503135,0.0028091027489177463,-7.242193277149032,0.13919436534426252,0.9760097614156492,0.00295098,0.3757904237539189,-136.77020817431267,0.5038097357101262,0.6198691360991005,0.01295098,2.5738247162915546,1.4207235894029,-0.004093929,0.01028636,0.13376778488503135,0.5996437007203143,2.273131903037426,289.7488913673707,1.5443384460290859,0.7597851961059269,0.01275098,1.4357112330667294,213.0790421567067,1.0548153054241358,0.7166129219799631,0.01295098
Twin,770000.0,xy,0.01535098,-0.003915201,0.01995853,0.2611692,0.19616680185383562,-0.00023574850649350602,-4.659473872901547,0.14038453205926757,0.984355029765298,0.00295098,0.3697187813500672,-109.67783669432788,0.5284545401969903,0.6501912052926846,0.01295098,2.531254594123884,1.3859258366435858,-0.007791061,0.01335127,0.19616680185383562,0.8439162585485697,1.9787202953523124,170.24294699909595,1.5903376298657326,0.7824159212568185,0.01275098,1.2408897577340332,136.91274426505382,1.089814484066312,0.7403904151057229,0.01295098
Twin,780000.0,xy,0.01555098,-0.01549554,0.02004099,0.2611132,0.773192342255887,-0.0005320808787878795,-2.033995690948445,0.14105387901565258,0.9890483890229796,0.00295098,0.4127378699546368,-87.97572144438375,0.5482198960108615,0.6745097786838208,0.01295098,0.33246898559567134,0.2528580718713227,-0.01974175,-0.01425668,0.7238017681566883,0.9282128173732396,1.8716472565622402,81.62838537277625,1.61552476310292,0.7948075126305671,0.01275098,1.1293482802906134,82.01995092320149,1.1117077535851376,0.7552641088802667,0.01295098
Twin,790000.0,xy,0.01575098,0.003974594,0.01736248,0.262357,0.22891856461583146,-0.0022362946709956685,0.08336856267498713,0.14126561544101493,0.9905330526980487,0.00295098,0.3729184327264991,-73.58987388333188,0.5643764555436331,0.6943882206631061,0.01295098,2.6591832371633957,1.6414451069674687,-0.01551999,0.003974594,0.16746585555835428,0.8487259805006871,1.7680798393216273,32.24048755501559,1.626911650395699,0.8004096449980064,0.01275098,1.2949964521769761,47.904513070622734,1.12470019998452,0.7640908247328451,0.01295098
Twin,800000.0,xy,0.01595098,0.003012238,0.01558463,0.2630954,0.19328261240765532,0.0011725381038961025,1.3742367422864974,0.14141137597151107,0.9915551034128279,0.00295098,0.4368850168751049,-62.56090807979654,0.5779915337399459,0.7111397166372251,0.01295098,1.824276060128196,1.4411472601944963,0.003012238,0.02412386,0.19328261240765532,0.9944628986595672,1.7586514219531146,-8.65831697442781,1.6310015308486434,0.8024217885342759,0.01275098,1.3551796427182876,24.045416805621286,1.1318951929721444,0.7689789079090875,0.01295098
Twin,810000.0,xy,0.01615098,0.01132469,0.01446067,0.2619059,0.7831372957972806,0.0006717076147186146,1.8676482011356572,0.14173556446585328,0.9938282639264312,0.00295098,0.42896465870015377,-49.781602194342945,0.5892257847673599,0.7249619296384646,0.01295098,1.5796622666190978,1.5652876652577004,0.0004178895,0.01132469,0.03409703415793573,0.7831372957972806,1.8450725850810201,-64.11751212565085,1.6382791137586512,0.8060022211607348,0.01275098,1.3988161760690514,-12.757934221997168,1.1355755280749062,0.7714792278023367,0.01295098
Twin,820000.0,xy,0.01635098,-0.004215812,0.01198482,0.2634537,0.3517626463850302,0.0011422950346320327,1.3937100865069967,0.14206170029461754,0.996115078853415,0.00295098,0.397288888261536,-50.22301702650918,0.5992262466894452,0.7372661334933136,0.01295098,1.717495038800609,1.6159749317930523,-0.006954183,-0.0003557265,0.028605426502026403,0.5061191204132892,1.9555300046456416,-93.42703439120068,1.6540335684103364,0.8137531137502775,0.01275098,1.3904428127891357,-34.90905528961152,1.1403422270260672,0.7747175938423675,0.01295098
Twin,830000.0,xy,0.01655098,-0.004197076,0.01627543,0.2633788,0.25787804068722747,-0.000812048075324675,0.5601790602996567,0.1422570892092982,0.9974851162649803,0.00295098,0.5239742010792916,-49.30034906626239,0.6091785832987223,0.7495111257173415,0.01295098,2.2136372844065915,0.66679697679901,-0.008330323,0.003484586,0.25787804068722747,0.48278293573482267,1.35229856462536,-107.61747598641125,1.6741380194480975,0.8236441219768768,0.01275098,0.8930400991640888,-50.30874653408952,1.1488640072084373,0.7805070602689128,0.01295098
Twin,840000.0,xy,0.01675098,-0.009490026,0.0158734,0.2610849,0.5978571698188255,-5.955685714286439e-06,-0.12980908679653663,0.1423260880240078,0.9979689254803615,0.00295098,0.44039893820546255,-47.37598819299,0.6188462170246475,0.7614058298904656,0.01295098,1.0765824042574776,0.8062938922550262,-0.01373046,-0.003972105,0.3237576576342061,0.7814927319751017,1.2909230284017272,-89.6333794766987,1.6938631049944084,0.8333484895839549,0.01275098,0.8337581866130015,-45.9652676886675,1.158491408630713,0.7870476557919527,0.01295098
Twin,850000.0,xy,0.01695098,0.008178274,0.0161916,0.2642588,0.5050936287639829,-0.0015147839727272707,-0.17356948330803346,0.14235642588101827,0.9981816499287213,0.00295098,0.41259446821346235,-42.35995453792235,0.6278198112977388,0.7724466132169818,0.01295098,0.7073485353113363,0.4788171495584227,0.007337235,0.01438796,0.5050936287639829,0.8008152887350771,0.8942879414076397,-64.69263286023485,1.709295706228102,0.8409410364022484,0.01275098,0.5619738604129336,-45.50499948596992,1.1676384353481768,0.7932618977637212,0.01295098
Twin,860000.0,xy,0.01715098,0.005485755,0.01141883,0.263698,0.4804130545353234,-0.0003994792129870131,-0.0854186022151009,0.14238232468957057,0.9983632484430977,0.00295098,0.3954191362846263,-42.03875790343873,0.6362596825418748,0.7828307231816617,0.01295098,0.36790610474560664,0.3193647104837017,0.005485755,0.008120207,0.4804130545353234,0.6643127523801088,0.9633269697557767,-23.854903734500315,1.7181504598875754,0.8452974070947812,0.01275098,0.725131266043803,-23.981006672571624,1.174587035964031,0.7979825886423929,0.01295098
Twin,870000.0,xy,0.01735098,-0.0001923146,0.01255436,0.2632274,0.015318550685553182,0.0007577523069264062,0.05665085439365809,0.14239653163523144,0.9984628653895927,0.00295098,0.4142534562578227,-45.0856199345585,0.6449721203256745,0.7935501890823135,0.01295098,1.578330327607418,1.607056349706653,-0.005664534,-0.0001923146,0.015318550685553182,0.4650417463310777,0.8607087442258365,19.52353505082091,1.7224883037661076,0.8474315439288423,0.01275098,0.811136688604497,4.022873682417006,1.1773874239995297,0.7998850963539108,0.01295098
Twin,880000.0,xy,0.01755098,-0.009591764,0.01406988,0.265245,0.6817232271574651,0.0011676726727272715,0.027221704378759783,0.14240491889110868,0.9985216755546984,0.00295098,0.34081701997339287,-51.21284137894597,0.6546019664570251,0.8053984007763447,0.01295098,0.489577152854351,0.30777767395020045,-0.009591764,-0.005748772,0.5033043075852075,0.6817232271574651,1.2368555055368953,41.90481625325686,1.7286311388965154,0.8504537021909798,0.01275098,1.039595133426533,24.27501069672381,1.1802172124374437,0.8018075779017713,0.01295098
Twin,890000.0,xy,0.01775098,0.0006615163,0.009955597,0.2640715,0.06644667315617067,-0.000919449576190475,0.01294531087114174,0.14240893559263368,0.9985498400560946,0.00295098,0.30000103800901606,-58.219451808245886,0.6655451957757442,0.8188625512742853,0.01295098,2.798488978908813,1.998170945722145,-0.007755094,0.001431729,0.06644667315617067,0.5791472188142415,1.74198266394431,55.03376458548758,1.7383249969803898,0.8552228963298796,0.01275098,1.2236592430481417,42.11944205379532,1.1868566577124955,0.8063182370232445,0.01295098
Twin,900000.0,xy,0.01795098,0.006763117,0.01167783,0.2627498,0.5791415870432142,-0.0014130387341991326,-0.07980766464974384,0.14241821089018578,0.9986148770346281,0.00295098,0.23235887975065767,-72.85069685747425,0.6786522106423162,0.8349889446452435,0.01295098,0.8470087315706184,0.5141539453514129,0.006377877,0.0140568,0.5267524892362394,0.864436985609663,2.1139798426664616,58.75243376839265,1.7497036168157778,0.8608209612652404,0.01275098,1.4231522876236236,77.17631464610643,1.1987862333824857,0.8144228673171852,0.01295098
Twin,910000.0,xy,0.01815098,-0.0006380066,0.0101561,0.2641699,0.06282003918208563,0.000980346583982683,-0.008932660039709505,0.1424270849226547,0.9986771004033068,0.00295098,0.26875157310219333,-75.2904698813615,0.6934663273162,0.8532156938599413,0.01295098,2.7511153003194084,2.018833678768441,-0.00582319,0.001229191,0.06282003918208563,0.5557810123840937,1.855618711584345,81.4303795875493,1.7637218981513723,0.867717689544601,0.01275098,1.2597424276202807,104.8222730291892,1.2169860921500155,0.8267873579573527,0.01295098
Twin,920000.0,xy,0.01835098,-0.001321394,0.01056438,0.264674,0.12508012773820326,0.0020066026991341964,0.04303498152388571,0.14243228168681107,0.9987135393247519,0.00295098,0.22892167038690542,-77.96018643982917,0.7087913929483189,0.8720710960499246,0.01295098,2.510076886524578,1.1065165872132114,-0.004930704,0.001839339,0.12508012773820326,0.3770980444654349,1.9182322626313413,118.21770001083581,1.7836867061112107,0.877539996027993,0.01275098,1.3034430229608227,144.15734652431576,1.241884054105366,0.8437023583146858,0.01295098
Twin,930000.0,xy,0.01855098,-0.002245231,0.01300988,0.2644843,0.1725789169329326,0.0012205821363636346,0.15965531539633404,0.1424525507165031,0.9988556626843067,0.00295098,0.23687692289534484,-83.20133986818215,0.7249075455791203,0.8918998228497653,0.01295098,1.3892530604201412,1.4727617730157674,-0.007549411,-0.002059803,0.1629405352425878,0.6436204985128546,1.8791978001150478,177.22126525480257,1.813230602637775,0.8920750322267526,0.01275098,1.1662284315061084,194.49913047990302,1.2757497018057882,0.8667097612491599,0.01295098
Twin,940000.0,xy,0.01875098,0.007226939,0.01321762,0.2667036,0.546765529607693,-0.0005695621138528129,0.10350642451563967,0.1424788668904943,0.9990401877017887,0.00295098,0.25995171118803273,-74.7155710410952,0.7406992366700479,0.9113293439968304,0.01295098,0.5775928263592128,0.4796869066903191,0.003952103,0.007226939,0.32984603132371926,0.546765529607693,2.0358950549900334,189.21054466866346,1.8498737836301213,0.9101027816024166,0.01275098,1.2599965406466522,205.67854853686012,1.3157674697074642,0.8938967478615746,0.01295098
Twin,950000.0,xy,0.01895098,-0.002908725,0.0104382,0.2663486,0.2786615508154029,-0.0003449343398268397,0.12166814309905791,0.14250138434725576,0.9991980766906646,0.00295098,0.35542756634746797,-71.20236904569762,0.755291030678727,0.9292825555074158,0.01295098,2.8603755277649885,1.3461710400689815,-0.002908725,0.002601384,0.024594308410042818,0.2786615508154029,1.6524256558690076,193.89306218874444,1.8881841443158618,0.9289507517357432,0.01275098,1.0038543912860416,209.05701648571667,1.3572410262097216,0.9220727577821297,0.01295098
Twin,960000.0,xy,0.01915098,0.0008760003,0.01124402,0.2634713,0.07790810581287581,-0.0008602888359307346,-0.0708907691983603,0.1425206402384855,0.9993330960771069,0.00295098,0.3165126172977035,-68.02084559281276,0.7692133521425782,0.9464120723995959,0.01295098,2.526915179038121,1.5167878388440657,-0.002417938,0.0008760003,0.05598288246806279,0.2501549541468949,1.7231154413919954,138.51420208488554,1.921424870743225,0.9453045580612007,0.01275098,1.187580207095082,169.18053699730584,1.3950647815580244,0.9477691917464659,0.01295098
Twin,970000.0,xy,0.01935098,-0.006704305,0.01094423,0.2670228,0.6125880943097333,-0.0006936498622077928,-0.17249261940440455,0.1425449785773458,0.9995037528148673,0.00295098,0.2917651856527699,-63.85469452206436,0.7824009061540659,0.9626375581989898,0.01295098,1.0438196057459586,0.9931402263828858,-0.006704305,-0.002507455,0.2317413211912188,0.6125880943097333,1.6645510132626744,62.5638487314986,1.9415326758248634,0.9551972164137109,0.01275098,1.2457450151830516,130.90161681100534,1.4250729969388554,0.9681559597397636,0.01295098
Twin,980000.0,xy,0.01955098,0.0008312596,0.009765367,0.2671067,0.08512323191897209,-0.0003356672843722946,-0.09962430360710631,0.14257219026964696,0.9996945570708075,0.00295098,0.24260393352258267,-51.36729693675536,0.7939231052999478,0.9768140520701385,0.01295098,1.1928932711128375,1.1020939499000428,0.0002407354,0.0008312596,0.027357299588682934,0.08512323191897209,1.6041894659624494,-76.42342474990065,1.9554314031730033,0.9620351264009822,0.01275098,1.3216751688141914,83.51579713949256,1.446514738333905,0.9827228975481479,0.01295098
Twin,990000.0,xy,0.01975098,0.0001489587,0.009937532,0.2661354,0.01498950644737652,0.00021365889757575735,0.11399465937093263,0.14259355216594477,0.9998443434451153,0.00295098,0.16902886090714203,-45.856204618554585,0.8036454554554789,0.9887760773439603,0.01295098,2.078726514502054,1.9065991179926904,0.0001489587,0.006862379,0.01498950644737652,0.575001068278653,1.542030799491322,-208.5778493200731,1.983931530580001,0.9760566480089224,0.01275098,1.4153706679885025,56.25546706984355,1.4604918647548388,0.9922185783122427,0.01295098
Twin,1000000.0,xy,0.01995098,0.002094206,0.01034156,0.2686126,0.20250387753854313,0.0009543286836363645,-0.10799610573593016,0.14261575124245546,1.0,0.00295098,0.07103996780644795,-45.36823579407884,0.8127678994967422,1.0,0.01295098,1.2744725259330165,1.2974247900429263,0.000520605,0.002094206,0.04954651007389588,0.20250387753854313,1.4780750138492922,-278.09442589852927,2.032598758101861,1.0,0.01275098,1.5268315127059848,58.282834465769724,1.4719456949084,1.0,0.01295098
Twin,0.0,xz,5.1e-05,0.1395904,0.1395904,0.2495943,0.9999999999928362,0.13948946909090892,-4.8719933796662005,0.0,0.0,0.00295098,0.9999999999928292,-2.6753903136850897e-10,0.0,0.0,0.01295098,0.010396378719414236,7.405187574295176e-14,0.1395904,0.1410489,0.9999999999928362,0.9999999999929102,0.008732706605715021,2.095422668133783,0.0,0.0,0.01275098,6.18993072290814e-14,1.9464072443263532e-11,0.0,0.0,0.01295098
Twin,10000.0,xz,0.00015098,0.1397171,0.1397171,0.2477055,0.9999999999928426,0.13915169727272714,-4.889440391422315,0.00048797407421671493,0.0034254366292450814,0.00295098,0.9999999999928127,-2.69943057117499e-10,2.6868729603415536e-14,3.128867385486034e-14,0.01295098,0.012755088756997763,9.092726571735507e-14,0.1397171,0.1415134,0.9999999999928426,0.9999999999929335,0.011399839745576023,1.5899944580776946,0.00018423400213931178,9.063963136106529e-05,0.01275098,8.169592948315494e-14,1.5832075077125184e-11,1.764454414544232e-15,1.198722494075459e-15,0.01295098
Twin,20000.0,xz,0.00035098,0.137071,0.137071,0.25206,0.9999999999927045,0.13863829168831157,-4.9507477691599355,0.00147199289027494,0.01033296363629517,0.00295098,0.9999999999927862,-2.75413643250478e-10,8.140439964021323e-14,9.479553921185631e-14,0.01295098,0.014652404121802047,1.0746958878439396e-13,0.1354943,0.1374971,0.9999999999926196,0.999999999992727,0.013489697555001805,1.3886687767774142,0.00048210032562482263,0.00023718420750932232,0.01275098,9.7383284698006e-14,1.4374998863220055e-11,4.785161808578756e-15,3.250909204823986e-15,0.01295098
Twin,30000.0,xz,0.00055098,0.1387465,0.1387465,0.2499661,0.9999999999927925,0.13794925233766225,-5.026312883406439,0.0024696989555315772,0.017336571167363066,0.00295098,0.9999999999927497,-2.820050342294559e-10,1.371462673882066e-13,1.597070235198459e-13,0.01295098,0.007380997014958164,5.317968287987526e-14,0.1381559,0.1391796,0.9999999999927618,0.999999999992815,0.01500228003399237,0.8961983394695059,0.0007105870372495146,0.00034959533179735637,0.01275098,1.0896137287363459e-13,1.0626922478201605e-11,7.285353942720922e-15,4.949471959408321e-15,0.01295098
Twin,40000.0,xz,0.00075098,0.1362149,0.1362149,0.250633,0.9999999999926587,0.13708457922077902,-5.045701542544985,0.0034769003981267197,0.02440683349642618,0.00295098,0.9999999999927023,-2.850007929088149e-10,1.938468501020337e-13,2.2573493276971035e-13,0.01295098,0.009594443550257266,7.072120666907388e-14,0.1349153,0.1362149,0.9999999999925879,0.9999999999926587,0.015937587182547702,0.4612427042494238,0.0008463311416214076,0.0004163788540399152,0.01275098,1.164301940100406e-13,7.275068358678132e-12,9.075553026408895e-15,6.165684683750288e-15,0.01295098
Twin,50000.0,xz,0.00095098,0.1390066,0.1390066,0.2522278,0.9999999999928061,0.1357718194805193,-5.077848397280921,0.0044892553921093105,0.031513272263185496,0.00295098,0.9999999999926303,-2.889126187730729e-10,2.5123819127022245e-13,2.925672312225635e-13,0.01295098,0.022570382146601342,1.606492716642494e-13,0.1385043,0.1416579,0.99999999999278,0.9999999999929406,0.016882306163403367,-0.25827335818737834,0.0009182827478650879,0.0004517776783070677,0.01275098,1.2435074615114752e-13,1.6818156455247785e-12,9.971241426829186e-15,6.774191100473786e-15,0.01295098
Twin,60000.0,xz,0.00115098,0.1319968,0.1319968,0.2494407,0.9999999999924241,0.1352130614718613,-5.081959034328957,0.005505236135270299,0.03864516273875552,0.00295098,0.9999999999926008,-2.911668734025439e-10,3.0924614048778416e-13,3.6011757062628685e-13,0.01295098,0.0190401311092,1.4310774787511947e-13,0.1315358,0.1340592,0.9999999999923974,0.9999999999925405,0.017564174235381078,-0.3411036739200703,0.0009782204510758326,0.0004812658903665484,0.01275098,1.2981102484502366e-13,1.1218817467225107e-12,1.0251611166053915e-14,6.964666700351251e-15,0.01295098
Twin,70000.0,xz,0.00135098,0.1343438,0.1343438,0.2518412,0.9999999999925564,0.13356470389610373,-5.11749893986342,0.006525181932689536,0.04580488674649619,0.00295098,0.9999999999925094,-2.9592012225625477e-10,3.6795484005366405e-13,4.2848393480772876e-13,0.01295098,0.024234686200093364,1.8285373215695632e-13,0.1311227,0.1343438,0.9999999999923735,0.9999999999925564,0.014651124189159422,-0.6116655584724963,0.0010734973743150894,0.0005281403277632488,0.01275098,1.0811842042217574e-13,-9.66990758887155e-13,1.0460498416614882e-14,7.106579035353505e-15,0.01295098
Twin,80000.0,xz,0.00155098,0.1318051,0.1318051,0.2510999,0.999999999992413,0.13250046536796517,-5.1363609670566825,0.007550567923381546,0.05300279933492454,0.00295098,0.9999999999924496,-2.9952095936442683e-10,4.274989482157322e-13,4.9782313348814e-13,0.01295098,0.0054955131105487946,4.163336342371767e-14,0.1314057,0.1321299,0.99999999999239,0.9999999999924316,0.01568481877347567,-0.46515599870940705,0.0011811795300332797,0.0005811179040256437,0.01275098,1.1830940267946548e-13,2.205872154957343e-13,1.0579256214053171e-14,7.187259863354894e-15,0.01295098
Twin,90000.0,xz,0.00175098,0.1334409,0.1334409,0.2473413,0.999999999992506,0.13120640303030284,-5.1223067495918135,0.008576434695046396,0.060204086866494415,0.00295098,0.9999999999923775,-3.0068604213623784e-10,4.875196483657987e-13,5.677173242167211e-13,0.01295098,0.010730117964617009,8.015810237845599e-14,0.1330124,0.1344463,0.9999999999924819,0.9999999999925621,0.013616729430326298,-0.24736735301591406,0.001252431865205812,0.0006161727002014866,0.01275098,1.050299818264088e-13,1.9481509473504788e-12,1.0796130030337793e-14,7.334598054590351e-15,0.01295098
Twin,100000.0,xz,0.00195098,0.1285442,0.1285442,0.2502666,0.9999999999922206,0.1307585419913418,-5.170814341777414,0.009605746804183319,0.06742955966896395,0.00295098,0.999999999992349,-3.065637588674993e-10,5.482446284661724e-13,6.384316499495592e-13,0.01295098,0.006089552891377419,4.7517545454280215e-14,0.1277643,0.1285442,0.999999999992173,0.9999999999922206,0.014838399347987053,-0.0365554946169589,0.0012808241499690993,0.0006301411652761191,0.01275098,1.1467979043618288e-13,3.698079722746699e-12,1.136075309734751e-14,7.718187659127258e-15,0.01295098
Twin,110000.0,xz,0.00215098,0.1303116,0.1303116,0.2517534,0.999999999992326,0.12968515930735913,-5.286224831056419,0.010651450721466702,0.07477009821572446,0.00295098,0.999999999992288,-3.183309455035328e-10,6.107340989032755e-13,7.112007271902231e-13,0.01295098,0.034936004913447234,2.7233770794238494e-13,0.1265727,0.1310908,0.9999999999920993,0.9999999999923717,0.014290216550397139,-0.08735117788772341,0.0012932148172195674,0.00063623713832593,0.01275098,1.109117607768279e-13,3.761565061729803e-12,1.2106717575795161e-14,8.224975702346524e-15,0.01295098
Twin,120000.0,xz,0.00235098,0.1285861,0.1285861,0.2499229,0.9999999999922231,0.12840647142857126,-5.383766262157754,0.01171844983078812,0.08226012284112753,0.00295098,0.9999999999922096,-3.2904476736057946e-10,6.754716701896868e-13,7.865877210687429e-13,0.01295098,0.008228825811983375,6.383782391637881e-14,0.128182,0.1292408,0.9999999999921986,0.9999999999922624,0.015204280072188204,-0.08249974240226067,0.0013101999092485657,0.0006445934811414003,0.01275098,1.1830027097495875e-13,4.077390025162872e-12,1.2890613084484429e-14,8.757533059184374e-15,0.01295098
Twin,130000.0,xz,0.00255098,0.1273228,0.1273228,0.2484458,0.999999999992146,0.1271605839826838,-5.428080536346737,0.012799634510638569,0.08984972606191988,0.00295098,0.9999999999921344,-3.368782037811229e-10,7.42063967303857e-13,8.641345458127891e-13,0.01295098,0.015650016707479147,1.2179146580220804e-13,0.1273228,0.1293289,0.999999999992146,0.9999999999922677,0.012969872113689412,-0.02787159689575188,0.001321237043178367,0.0006500235414943391,0.01275098,1.0173535895462406e-13,4.725245138553591e-12,1.3770876600856076e-14,9.355560227860882e-15,0.01295098
Twin,140000.0,xz,0.00275098,0.127056,0.127056,0.2494541,0.9999999999921294,0.12638581991341974,-5.4600244701185545,0.013888445011285099,0.09749286033541188,0.00295098,0.9999999999920846,-3.445200052960453e-10,8.102037882115738e-13,9.434834642164015e-13,0.01295098,0.004351252953013927,3.430589146115307e-14,0.1267614,0.1273142,0.9999999999921111,0.9999999999921454,0.01223068125029159,0.1405586154490726,0.0013380800644128494,0.0006583099881761284,0.01275098,9.654518646848051e-14,6.306481233259022e-12,1.4874049238037337e-14,1.0105025810047264e-14,0.01295098
Twin,150000.0,xz,0.00295098,0.1232747,0.1232747,0.2528354,0.999999999991888,0.1252051813852812,-5.500766270309791,0.014984524085327935,0.10518701788835581,0.00295098,0.9999999999920117,-3.543557138840005e-10,8.800913601295785e-13,1.02486764115838e-12,0.01295098,0.009101346839656839,7.427392034795353e-14,0.122157,0.1232747,0.9999999999918138,0.999999999991888,0.00849033048526902,0.17813997032070172,0.0013699499229898268,0.0006739893535451887,0.01275098,6.803312122463078e-14,6.849489960146181e-12,1.6189646357377857e-14,1.0998806826487812e-14,0.01295098
Twin,160000.0,xz,0.00315098,0.1253077,0.1253077,0.2500152,0.9999999999920196,0.12436883722943706,-5.532531711362243,0.016087853883495137,0.11293207342403382,0.00295098,0.9999999999919584,-3.6288825908742806e-10,9.518157574267212e-13,1.108390803867995e-12,0.01295098,0.013065873982435017,1.0480505352535353e-13,0.1236843,0.1253077,0.9999999999919148,0.9999999999920196,0.01254226891009163,0.5604301966152676,0.0014438069396834237,0.0007103256035793904,0.01275098,1.0111248058238816e-13,1.0210291162296293e-11,1.7895624469622103e-14,1.2157802106099952e-14,0.01295098
Twin,170000.0,xz,0.00335098,0.1230551,0.1230551,0.2468284,0.9999999999918735,0.12298519740259722,-5.519137400910835,0.017193020794722444,0.12069002496116077,0.00295098,0.9999999999918662,-3.692286001151049e-10,1.0250274433469745e-12,1.1936459162954945e-12,0.01295098,0.017473095149349596,1.4055423491853815e-13,0.1230551,0.1252212,0.9999999999918735,0.999999999992014,0.01008319274026677,1.1413951773487632,0.0016139894770798267,0.000794052181054685,0.01275098,8.225310764447246e-14,1.5202964790669246e-11,2.0436950064918657e-14,1.3884309819045641e-14,0.01295098
Twin,180000.0,xz,0.00355098,0.1230004,0.1230004,0.2513797,0.99999999999187,0.12204289393939377,-5.581156454151939,0.018303050180228722,0.12848210965901083,0.00295098,0.9999999999918041,-3.8022891621072396e-10,1.0999731949795574e-12,1.2809203507124147e-12,0.01295098,0.009730965195159551,7.949196856372968e-14,0.1219237,0.1231175,0.9999999999917981,0.9999999999918776,0.014207762205762486,1.5786589030671119,0.0018859948851214143,0.0009278736777752672,0.01275098,1.1555403099113029e-13,1.917582114180359e-11,2.3874828658165944e-14,1.6219911332837376e-14,0.01295098
Twin,190000.0,xz,0.00375098,0.1204217,0.1204217,0.2531102,0.9999999999916958,0.12139981688311671,-5.662810982740173,0.019427446923917933,0.13637504904891457,0.00295098,0.9999999999917613,-3.927766259417824e-10,1.177273749194808e-12,1.3709369560875148e-12,0.01295098,0.015515252823370455,1.284528039500673e-13,0.1197594,0.1216306,0.9999999999916499,0.9999999999917784,0.01565601764157347,1.9793733357630583,0.0022417981090044315,0.0011029221089842302,0.01275098,1.2756847045857064e-13,2.27416113216543e-11,2.8066571904511735e-14,1.906766805432882e-14,0.01295098
Twin,200000.0,xz,0.00395098,0.1183846,0.1183846,0.2478695,0.9999999999915529,0.11947787965367948,-5.743014687693231,0.02056802949096127,0.14438160822954327,0.00295098,0.9999999999916275,-4.057555196943085e-10,1.257126963758417e-12,1.4639261380704745e-12,0.01295098,0.00577891682370725,4.896083538633526e-14,0.1177025,0.1183846,0.9999999999915039,0.9999999999915529,0.016368467487602796,2.044044523001828,0.0026441398948809196,0.0013008666291571217,0.01275098,1.3518623450206504e-13,2.370311801534842e-11,3.2711044838212e-14,2.222299705170008e-14,0.01295098
Twin,210000.0,xz,0.00415098,0.1202789,0.1202789,0.2485437,0.999999999991686,0.11807359264069248,-5.769439124079403,0.021719274872138535,0.15246301727625106,0.00295098,0.9999999999915264,-4.1594395092407705e-10,1.3392969108202557e-12,1.5596131583441158e-12,0.01295098,0.03361637234643832,2.74225087084398e-13,0.119985,0.1240675,0.9999999999916656,0.9999999999919398,0.018335388910394327,1.9901805652328375,0.003047562403704387,0.0014993428445023494,0.01275098,1.5379712895354502e-13,2.33658628825729e-11,3.7417942928004147e-14,2.5420736007745643e-14,0.01295098
Twin,220000.0,xz,0.00435098,0.1170684,0.1170684,0.2509671,0.9999999999914579,0.11713401991341975,-5.8118297922640005,0.022877401763772873,0.160592732532714,0.00295098,0.9999999999914608,-4.27071616646608e-10,1.423598467577324e-12,1.657782441140933e-12,0.01295098,0.015005869787702159,1.2756462553038974e-13,0.1166562,0.1184176,0.9999999999914277,0.9999999999915553,0.017479431888780213,1.9331559076196716,0.003439896050989637,0.001692363550493349,0.01275098,1.4657491190109179e-13,2.3208676474360653e-11,4.207539686369749e-14,2.8584883945950104e-14,0.01295098
Twin,230000.0,xz,0.00455098,0.1138493,0.1138493,0.2502273,0.9999999999912164,0.11631669653679638,-5.893270764322286,0.0240479118194315,0.16880937401308105,0.00295098,0.9999999999914005,-4.428736546268846e-10,1.5105929947046733e-12,1.7590876917657864e-12,0.01295098,0.01575042056566875,1.3888890038169091e-13,0.1125762,0.1143654,0.9999999999911171,0.999999999991256,0.016555108847056393,2.0080777506872125,0.003834019416820325,0.0018862647640308103,0.01275098,1.409199837158972e-13,2.4386663238061984e-11,4.683493083493975e-14,3.181838229287006e-14,0.01295098
