TimeStep,simtime,s1,s2,s3,p1,p2,p3,Px,Py,Pz,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain_y,stress_y,M2y,M2y_sqrt,m_y,progress_M2y,stress_smooth,delta_sigma_serr,S_rms,H_M2_sections,E_t,stress_pred_M2,resid_M2
690000,34.3775,0.005935715,-0.01375098,0.006105539,-0.00197863,-1.212226216,-0.002063537,-18.29883229,-6.824840795,-13.82965541,-0.04991444,0.0607176,-0.004262696,-0.197685,0.192515,0.1497482,0.02242451,-0.0002094095,0.1063533,0.01344602,0.0001807956,-0.2081695,0.2095162,0.1695478,0.02874646,0.1566749,0.06071777,0.1687441,0.2394294,0.0,0.01375098,1.212226216,0.0038674225497599994,0.06218860466162591,0.22458672969727927,0.7754132703027208,1.217709701181818,-0.005483485181818182,0.005416783833435211,0.029878665376922433,80.19702388888841,1.201497444393912,0.010728771606087983
700000,34.8775,0.006027134,-0.01395098,0.006220937,-0.001957594,-1.233568684,-0.002210806,-18.32098833,-6.955145319,-13.83527302,-0.04986598,0.06117117,-0.004579702,-0.2012317,0.1999664,0.1490244,0.02220828,0.006998883,0.1037787,0.01300683,0.0001691777,-0.2041018,0.2112798,0.1702399,0.02898162,0.1559972,0.06117117,0.1693815,0.2395551,0.0,0.01395098,1.233568684,0.003911089739168899,0.0625387059281602,0.2271225455121364,0.7728774544878636,1.2331046433636366,0.0004640406363634053,0.005447397481321917,0.11216059181760442,76.46275472222254,1.249428260157149,-0.015859576157148947
710000,35.3775,0.006131657,-0.01415098,0.006321967,-0.002477429,-1.241319709,-0.003429252,-18.33781497,-7.217567876,-13.83859372,-0.05015505,0.05861858,-0.00433411,-0.2001386,0.1930112,0.1501043,0.02253131,0.001788442,0.1031978,0.0139376,0.0001942567,-0.215205,0.2118316,0.1704449,0.02905147,0.1571304,0.05861858,0.1695837,0.2398265,0.0,0.01415098,1.241319709,0.0036303946212164007,0.0602527561296278,0.210822180664014,0.789177819335986,1.2483558967272728,-0.007036187727272658,0.0055069522517160975,0.09914626329472738,73.10850694444494,1.2558301860251637,-0.014510477025163615
720000,35.8775,0.006237683,-0.01435098,0.006405093,-0.000276106,-1.26276333,-0.003664421,-18.33447407,-7.366474553,-13.84691503,-0.0499661,0.0574324,-0.005071381,-0.2013428,0.2021347,0.1501838,0.02255518,-0.001777427,0.09959926,0.0135818,0.0001844653,-0.21529,0.2131418,0.1710636,0.02926274,0.1571222,0.0574343,0.1702216,0.239984,0.0,0.01435098,1.26276333,0.0034829458697600004,0.05901648811781332,0.20225962188967092,0.797740378110329,1.2628772103636363,-0.00011388036363624288,0.0044278181489870415,0.07106878307158067,76.85068694444365,1.2792919661289217,-0.016528636128921637
730000,36.3775,0.006367324,-0.01455098,0.006454578,6.01e-05,-1.285171326,-0.003888771,-18.36469302,-7.526113061,-13.84299405,-0.05029997,0.05279692,-0.00458031,-0.2023639,0.1929263,0.1511012,0.02283156,-0.005084195,0.09466633,0.0141748,0.000200925,-0.2094846,0.2115889,0.1711934,0.02930717,0.1580894,0.05281206,0.1703676,0.2396659,0.0,0.01455098,1.285171326,0.0029884397614863994,0.05466662383471655,0.17354294864190573,0.8264570513580942,1.2768731061818182,0.008298219818181796,0.0061237958561076895,0.07549289114481103,75.53387666666734,1.2583191543226837,0.02685217167731624
740000,36.8775,0.006366424,-0.01475098,0.00664618,-0.002580657,-1.298248786,-0.003188081,-18.35406806,-7.768316369,-13.84414657,-0.05008596,0.053751,-0.004425995,-0.2047814,0.1970137,0.1513792,0.02291567,-0.01769374,0.09896317,0.01371532,0.00018811,-0.2034291,0.2101659,0.1709855,0.02923604,0.1583326,0.05377281,0.1701647,0.2398424,0.0,0.01475098,1.298248786,0.003077280001,0.05547323679937921,0.17870202774463287,0.8212979722553672,1.2938991646363633,0.004349621363636702,0.007315843101609156,0.029049839646355963,77.94881611111173,1.312033584832314,-0.013784798832313871
750000,37.3775,0.006546871,-0.01495098,0.006684584,-0.001719002,-1.311350508,-0.002865494,-18.38986088,-8.022174879,-13.85124188,-0.05059873,0.04952291,-0.004571292,-0.2077052,0.2038859,0.1515617,0.02297094,-0.01588452,0.09726778,0.01480225,0.0002191067,-0.2149304,0.2191259,0.1723263,0.02969637,0.1586149,0.04957388,0.1714779,0.2401745,0.0,0.01495098,1.311350508,0.0026716253148681003,0.0516877675554681,0.15514508299071833,0.8448549170092816,1.3085182398181818,0.002832268181818254,0.008384357936836772,0.1030431894737973,78.77882694444484,1.3024366352746004,0.008913872725399674
760000,37.8775,0.006621601,-0.01515098,0.006791741,-0.001118696,-1.320468469,-0.003342883,-18.39560304,-8.342160883,-13.84977374,-0.05031756,0.04879071,-0.004392727,-0.201949,0.1986758,0.1520863,0.02313024,-5.854203e-05,0.08859929,0.01381089,0.0001907406,-0.2083651,0.2153051,0.171972,0.02957436,0.1590442,0.04879076,0.1711186,0.2399665,0.0,0.01515098,1.320468469,0.0025712739823041,0.05070773099147802,0.1493175383375716,0.8506824616624284,1.324728044181818,-0.004259575181818187,0.008594654011067078,0.006187431112499816,78.00820444444503,1.3319284117100603,-0.011459942710060345
770000,38.3775,0.006722262,-0.01535098,0.006873066,-0.000234832,-1.341363145,-0.003397995,-18.41105912,-8.546850845,-13.86172221,-0.05059671,0.0428821,-0.004636486,-0.2033293,0.1940037,0.1522238,0.02317208,-0.01546744,0.08826201,0.01506274,0.0002268861,-0.2073433,0.2094877,0.1727236,0.02983345,0.1592647,0.04294871,0.1718557,0.2395958,0.0,0.01535098,1.341363145,0.00206576060041,0.045450639163932556,0.11996165705047174,0.8800383429495282,1.3389314255454545,0.0024317194545455667,0.011990792251159111,0.08745144454241624,72.63854999999967,1.3095463120677886,0.03181683293221149
780000,38.8775,0.006822711,-0.01555098,0.006974919,-0.00191498,-1.340954511,-0.003927793,-18.42572511,-9.045726168,-13.85599718,-0.05075405,0.03930781,-0.004641805,-0.2025427,0.1925827,0.1526883,0.02331373,-0.0207517,0.08442925,0.01582458,0.0002504174,-0.2120959,0.2090453,0.1737262,0.03018078,0.1597384,0.0394965,0.1729079,0.2400813,0.0,0.01555098,1.340954511,0.0017955213269961,0.042373592330555356,0.10426847797037274,0.8957315220296272,1.354987300090909,-0.014032789090908881,0.012360163153011354,0.23710039780720396,70.4207616666656,1.3172869249741874,0.023667586025812648
790000,39.3775,0.006870584,-0.01575098,0.007120081,-0.001433224,-1.385456127,-0.002787847,-18.43114353,-8.967332102,-13.85557617,-0.05081495,0.03746909,-0.004442957,-0.2043185,0.1975144,0.153421,0.023538,-0.02994197,0.08332518,0.01618474,0.0002619457,-0.2118118,0.2088359,0.173283,0.030027,0.160507,0.03765174,0.1724642,0.2399938,0.0,0.01575098,1.385456127,0.0016658784054280997,0.040815173715520306,0.09673992907023642,0.9032600709297636,1.3715941465454544,0.013861980454545675,0.012273794050620858,0.033991003293899646,82.67369249999912,1.3430284284987821,0.04242769850121797
800000,39.8775,0.007074927,-0.01595098,0.007135213,-6.59e-05,-1.373036043,-0.002874581,-18.46022466,-9.688963346,-13.87234876,-0.05115355,0.03280743,-0.004409645,-0.2042138,0.1979003,0.1530332,0.02341915,-0.03420344,0.07665634,0.01601161,0.0002563716,-0.2168812,0.216496,0.1742562,0.03036521,0.1601958,0.03318146,0.1734005,0.2397826,0.0,0.01595098,1.373036043,0.0013326990632049,0.03650615103246164,0.07739173064872112,0.9226082693512789,1.3876853940000002,-0.01464935100000031,0.014284761239837325,0.16254831371469666,86.46671333333333,1.3427106723275832,0.030325370672416696
810000,40.3775,0.00708128,-0.01615098,0.007291699,-0.000662935,-1.411876532,-0.00349148,-18.44990408,-9.684976139,-13.86439331,-0.05089345,0.03463618,-0.004787702,-0.2086656,0.2003419,0.1533762,0.02352426,-0.02196975,0.08250237,0.01481617,0.0002195188,-0.212931,0.2122613,0.1741706,0.0303354,0.1604619,0.03482952,0.1733729,0.2401024,0.0,0.01615098,1.411876532,0.0014191837649924002,0.037672055492000964,0.08241402032443926,0.9175859796755608,1.4055922540909092,0.006284277909090807,0.015608777362102122,0.1113792905904481,89.37412861111082,1.396123517650984,0.01575301434901588
820000,40.8775,0.007163986,-0.01635098,0.007443921,-0.001361312,-1.397556904,-0.002442632,-18.46961303,-10.79919786,-13.86796665,-0.05092177,0.01751017,-0.00449748,-0.2060517,0.1944958,0.1542111,0.02378106,-0.04314528,0.06837216,0.01869084,0.0003493474,-0.2072749,0.2170094,0.1745359,0.03046279,0.1612965,0.02145897,0.1736916,0.2392967,0.0,0.01635098,1.397556904,0.0006559534534288999,0.025611588264473174,0.03809215027418593,0.9619078497258141,1.426166852818182,-0.028609948818181907,0.016015070493950807,0.20206725123725003,103.55482444444459,1.340745296839645,0.05681160716035505
830000,41.3775,0.007334623,-0.01655098,0.007423694,-0.002561317,-1.43937795,-0.004055093,-18.48016404,-10.88723526,-13.87300892,-0.05123823,0.02430656,-0.004621977,-0.2030188,0.203583,0.1538115,0.02365796,-0.04296996,0.07258266,0.0183574,0.0003369941,-0.2138064,0.2117348,0.1750122,0.03062927,0.1609679,0.02630517,0.1742155,0.240037,0.0,0.01655098,1.43937795,0.0009278029590336001,0.030459858158461608,0.05387883782850311,0.9461211621714969,1.4493254545454548,-0.0099475045454549,0.016007322508161868,0.040523081080249414,115.69060583333315,1.4178908458510762,0.02148710414892374
840000,41.8775,0.007345153,-0.01675098,0.00762975,-0.001681284,-1.467846637,-0.002429529,-18.48417197,-10.86745914,-13.88396296,-0.05113595,0.02121153,-0.004734574,-0.2051016,0.2011334,0.1545181,0.02387585,-0.03401376,0.06727318,0.01746143,0.0003049016,-0.2121962,0.2120337,0.1751518,0.03067814,0.16161,0.02339959,0.1743129,0.2402063,0.0,0.01675098,1.467846637,0.0007548306049409,0.0274741806964448,0.04383408713630629,0.9561659128636937,1.4745887962727275,-0.006742159272727477,0.015718770286653725,0.20779012287860632,126.79635111111054,1.4380847774423642,0.029761859557635884
850000,42.3775,0.00747567,-0.01695098,0.007695119,-0.000173011,-1.475252508,-0.003272437,-18.4975302,-11.93620532,-13.87340572,-0.05111197,0.004683149,-0.004404015,-0.2087506,0.2052058,0.1546784,0.02392541,-0.05332459,0.06938847,0.01896401,0.0003596336,-0.2107393,0.211841,0.1760766,0.03100296,0.1617624,0.015772,0.1752423,0.2401733,0.0,0.01695098,1.475252508,0.000381565484556201,0.0195337012508178,0.022158050546391122,0.9778419494536089,1.4998779302727274,-0.02462542227272735,0.015154321750835227,0.1587045077860777,138.21536000000106,1.4326347422428931,0.04261776575710696
860000,42.8775,0.007567825,-0.01715098,0.007784265,-0.000651474,-1.508325969,-0.004520007,-18.50426293,-12.93512916,-13.86837686,-0.05122523,0.001605124,-0.004512474,-0.2032373,0.2013348,0.1548297,0.02397223,-0.0519975,0.06307828,0.01749423,0.0003060481,-0.2150893,0.2182921,0.1765801,0.03118052,0.1619778,0.01399999,0.1757427,0.2405451,0.0,0.01715098,1.508325969,0.000308624523055376,0.01756771251630035,0.017922265137976925,0.9820777348620231,1.5293829521818183,-0.021056983181818367,0.014576996466138395,0.0630681997561388,153.27623583333488,1.4656359347110905,0.042690034288909384
870000,43.3775,0.007669207,-0.01735098,0.007887078,-0.00077846,-1.546789055,-0.002945165,-18.51331661,-12.19349502,-13.87781219,-0.05133638,0.01044654,-0.004655487,-0.2002705,0.2062555,0.1547702,0.0239538,-0.04405723,0.06320046,0.01734677,0.0003009104,-0.2166826,0.2180023,0.1761834,0.03104058,0.1619311,0.01646081,0.1753445,0.2403988,0.0,0.01735098,1.546789055,0.00041004059797160005,0.020249459201954013,0.02381164089434016,0.9761883591056598,1.559417517090909,-0.012628462090908954,0.014453842688449592,0.06649831039117557,167.47588222222322,1.5209604798114826,0.025828575188517444
880000,43.8775,0.007722666,-0.01755098,0.007994955,-0.000741286,-1.596107764,-0.002556514,-18.51201162,-11.86227764,-13.88094081,-0.05139236,0.008972224,-0.004807848,-0.2076564,0.202417,0.1554515,0.02416516,-0.05176086,0.06319169,0.0166152,0.0002760648,-0.2125602,0.2165523,0.1756866,0.03086578,0.1625933,0.01525068,0.1748428,0.2404063,0.0,0.01755098,1.596107764,0.000356565603506176,0.01888294477845487,0.020706271886157958,0.9792937281138421,1.5943233705454547,0.0017843934545453966,0.011598581860433018,0.27708744386728207,171.26484750000108,1.5564539470704641,0.03965381692953596
890000,44.3775,0.007797656,-0.01775098,0.00812166,-0.001028498,-1.61885127,-0.002581067,-18.51321621,-12.96443254,-13.88117772,-0.05140584,0.001157823,-0.004484092,-0.2063816,0.2040295,0.1554746,0.02417234,-0.04668162,0.05394656,0.01714211,0.0002938519,-0.2099923,0.2141207,0.1764555,0.03113655,0.1626606,0.01399592,0.1756229,0.2408541,0.0,0.01775098,1.61885127,0.000295192454099329,0.017181165679293387,0.01714224578371884,0.9828577542162812,1.628660357090909,-0.009809087090909108,0.01122857160311041,0.12362502706308988,182.08526361111197,1.5909361944697582,0.02791507553024175
900000,44.8775,0.007931458,-0.01795098,0.008146653,-0.001247966,-1.663636601,-0.003573999,-18.5244097,-12.35449847,-13.88455226,-0.05167786,0.007120871,-0.004755674,-0.2065693,0.1956538,0.1555446,0.02419412,-0.04577333,0.05542528,0.01576986,0.0002486883,-0.223317,0.2140607,0.1763896,0.03111328,0.1627964,0.01390296,0.1755429,0.2409174,0.0,0.01795098,1.663636601,0.000299395103798641,0.017303037415397363,0.017386299630922662,0.9826137003690774,1.6643188872727273,-0.0006822862727271506,0.011043977978972405,0.02659249820498995,192.6657761111123,1.6338142698646787,0.0298223311353214
910000,45.3775,0.008015247,-0.01815098,0.008267425,-0.002166533,-1.697591284,-0.002160263,-18.54037169,-13.08225353,-13.89738219,-0.05158827,0.002455602,-0.004704407,-0.2121617,0.202984,0.155984,0.02433101,-0.05600669,0.05208122,0.01527635,0.0002333669,-0.2168127,0.2214845,0.1766045,0.03118916,0.1631483,0.01222353,0.1757798,0.241194,0.0,0.01815098,1.697591284,0.000239396881182404,0.015472455564079154,0.01390211748334062,0.9860978825166594,1.7026699083636363,-0.005078624363636264,0.00823663805354534,0.15230607268489305,195.02477361111053,1.6684725524629016,0.02911873153709843
920000,45.8775,0.008071947,-0.01835098,0.008374205,-0.002485921,-1.742256746,-0.002983889,-18.53865907,-12.72499847,-13.88880115,-0.05150602,0.004957195,-0.004612225,-0.2103538,0.2039471,0.1558033,0.02427465,-0.04621761,0.0618482,0.01651025,0.0002725882,-0.2130587,0.2197263,0.1768174,0.03126439,0.1629449,0.01387361,0.1759679,0.2413608,0.0,0.01835098,1.742256746,0.000297161982268025,0.017238386881260816,0.01725661908654854,0.9827433809134515,1.7418513866363636,0.0004053593636363928,0.007579723516445656,0.20858438247880265,192.64976416666585,1.7182083579197247,0.024048388080275318
930000,46.3775,0.008159483,-0.01855098,0.008461018,-0.000635233,-1.781521292,-0.003722494,-18.54296724,-12.45530139,-13.8897433,-0.0515202,0.001639918,-0.004937284,-0.2046449,0.2093667,0.1559672,0.02432578,-0.06017613,0.0488395,0.01492777,0.0002228384,-0.2163784,0.2153977,0.1769799,0.0313219,0.1631755,0.01191037,0.1761986,0.2414425,0.0,0.01855098,1.781521292,0.000225527731046724,0.015017580732152699,0.01309671620314013,0.9869032837968599,1.7809940053636364,0.0005272866363636997,0.012853507567792796,0.1711780900184231,194.9225158333329,1.7513768516621204,0.030144440337879663
940000,46.8775,0.008295514,-0.01875098,0.008519962,-0.000177219,-1.817084802,-0.00456597,-18.55361562,-12.86928327,-13.89200097,-0.05201456,0.002885891,-0.00462367,-0.2048744,0.1992473,0.1562611,0.02441754,-0.0415536,0.04592206,0.01461592,0.000213625,-0.2140317,0.2119553,0.1770342,0.03134111,0.1635574,0.01205932,0.1762179,0.2417515,0.0,0.01875098,1.817084802,0.000221953366863881,0.01489809943797802,0.012889147789747698,0.9871108522102523,1.8195432072727273,-0.0024584052727272265,0.023920824395342113,0.03626808713518212,198.6163819444425,1.793259217179858,0.023825584820142076
950000,47.3775,0.008349695,-0.01895098,0.008630294,-0.002670922,-1.860090469,-0.00318974,-18.5631489,-12.69321291,-13.90203153,-0.05226539,0.004803033,-0.004551551,-0.207397,0.2000965,0.1568497,0.02460181,-0.04858692,0.04596193,0.01418711,0.000201274,-0.2124881,0.2227062,0.1767994,0.03125802,0.1641633,0.01207308,0.1759763,0.2420248,0.0,0.01895098,1.860090469,0.00022434312599908901,0.014978088195730757,0.01302792450267085,0.9869720754973291,1.8596091847272727,0.00048128427272731145,0.038596680306635,0.0273180354992838,199.58281166666652,1.8359051838157767,0.02418528518422325
960000,47.8775,0.008449316,-0.01915098,0.008752557,-0.001656709,-1.89711374,-0.001681536,-18.55331721,-12.90636803,-13.89677492,-0.05161995,0.002846161,-0.005045893,-0.2122367,0.2019962,0.156724,0.02456241,-0.04798831,0.04997802,0.01527238,0.0002332456,-0.2203015,0.214032,0.1771794,0.03139254,0.1638925,0.01237757,0.1763837,0.2421377,0.0,0.01915098,1.89711374,0.000241346232437921,0.015535322089931736,0.014015319084116056,0.985984680915884,1.8937953447272728,0.003318395272727148,0.04598148246589349,0.1323116776441465,199.79588647058938,1.880422132613925,0.016691607386075002
970000,48.3775,0.008561421,-0.01935098,0.008800442,-0.001693279,-1.93932223,-0.002730461,-18.57431022,-12.71573164,-13.90090283,-0.0520517,0.005164299,-0.004513438,-0.206342,0.2065707,0.1564651,0.02448134,-0.04107836,0.0468802,0.01449084,0.0002099843,-0.2118586,0.2199338,0.1771651,0.03138746,0.1637191,0.01237506,0.1763649,0.2420231,0.0,0.01935098,1.93932223,0.000236654284161401,0.015383571892164738,0.013742850972402272,0.9862571490275978,1.9211809355454548,0.018141294454545154,0.04847314550217053,0.24230008535735206,198.458668666664,1.922161411139982,0.017160818860017857
980000,48.8775,0.008655241,-0.01955098,0.008913095,-0.001571868,-1.977357861,-0.003000194,-18.57990428,-12.94177643,-13.90470298,-0.05236906,-0.0004637218,-0.004934299,-0.2061459,0.1979319,0.156528,0.02450103,-0.04979316,0.04534666,0.01427033,0.0002036423,-0.214635,0.227194,0.1779332,0.03166022,0.1639293,0.01142462,0.1771012,0.2426086,0.0,0.01955098,1.977357861,0.00020385733790779522,0.01427786181148267,0.011838285642810384,0.9881617143571896,1.940685760090909,0.0366721009090909,0.049072831825269635,0.035940999082601274,200.21074999999763,1.9603023388712426,0.017055522128757383
990000,49.3775,0.008726377,-0.01975098,0.008997412,-0.001362434,-2.020148985,-0.003293125,-18.58042344,-12.79889754,-13.89867349,-0.05204335,0.001847985,-0.004786874,-0.2107968,0.2061638,0.1574962,0.02480505,-0.04532395,0.0496643,0.01386326,0.00019219,-0.2183726,0.2179416,0.1772012,0.03140027,0.1647041,0.01118235,0.1763883,0.2426397,0.0,0.01975098,2.020148985,0.000195605048560225,0.013985887478462888,0.01135906345975684,0.9886409365402432,1.9532153680909088,0.06693361690909128,0.049193054503936406,0.14915180971307015,200.89944227272858,2.001585778327921,0.01856320667207889
1000000,49.8775,0.008806731,-0.01995098,0.009109185,-0.001073071,-2.059577022,-0.004064391,-18.59878049,-12.78083789,-13.90831219,-0.05197191,0.002070093,-0.004518305,-0.2073772,0.2067675,0.1570481,0.0246641,-0.04640332,0.03789217,0.01375865,0.0001893005,-0.212314,0.2152827,0.1784511,0.03184479,0.1642698,0.01120689,0.1776084,0.243213,0.0,0.01995098,2.059577022,0.000193585785028649,0.013913510880746419,0.011241801953645547,0.9887581980463545,1.958637956272727,0.10093906572727307,0.049187542461167626,0.05399346353524647,199.48655299999973,2.043667247139281,0.015909774860718873
1010000,50.3775,0.008792047,-0.01984902,0.009017041,-0.002080599,-2.039684361,-0.003475306,-18.59523301,-12.77098904,-13.90393373,-0.05189666,0.004391796,-0.00495355,-0.2079904,0.1995048,0.1566789,0.02454829,-0.04115119,0.06028538,0.01342873,0.0001803309,-0.21539,0.2179087,0.1779971,0.03168297,0.1639506,0.01117563,0.1771808,0.2426772,0.0,0.01984902,2.039684361,0.000199618772105616,0.014128650753189987,0.011592146096414754,0.9884078539035852,1.956792935,0.08289142599999999,0.04918797298134234,0.14379474358508293,,2.0228547330508957,0.016829627949104253
1020000,50.8775,0.008705872,-0.01964902,0.00894201,-0.001101708,-1.998832783,-0.003367206,-18.58101762,-12.73452747,-13.89641039,-0.05200548,0.0001991338,-0.004351988,-0.2041223,0.1999358,0.1566585,0.02454189,-0.04024602,0.04940738,0.01459473,0.0002130062,-0.2131819,0.2230528,0.1778856,0.03164327,0.1639576,0.01163256,0.1770423,0.2426103,0.0,0.01964902,1.998832783,0.00021304585427030245,0.014596090376203569,0.012371875860603756,0.9876281241393963,1.9476993049090907,0.05113347809090918,0.04918097074595682,0.2923997587589083,,1.982233834821281,0.016598948178718986
1030000,51.3775,0.008582287,-0.01944902,0.008878244,-0.001068701,-1.956809816,-0.00251693,-18.57654845,-13.09650219,-13.90499705,-0.05170677,0.002509445,-0.004833302,-0.211302,0.2021478,0.1566314,0.02453341,-0.04303524,0.04976771,0.0144663,0.0002092739,-0.2143916,0.2152118,0.1777837,0.03160705,0.163844,0.01173856,0.1769545,0.2424727,0.0,0.01944902,1.956809816,0.000215571214208025,0.014682343621098949,0.012518527105049965,0.98748147289495,1.9314399285454547,0.02536988745454538,0.04887590618140215,0.2250757004598461,,1.9402171627555678,0.016592653244432265
1040000,51.8775,0.0084796,-0.01924902,0.008786114,-0.001354161,-1.91934698,-0.003721221,-18.56690719,-12.73349029,-13.90107747,-0.05190462,0.003795289,-0.00450348,-0.206718,0.2037639,0.1564982,0.0244917,-0.05000014,0.04965715,0.01420796,0.0002018662,-0.2153454,0.2138405,0.1771985,0.0313993,0.1637599,0.01163363,0.1763814,0.2420078,0.0,0.01924902,1.91934698,0.000216270418593521,0.014706135406473074,0.012559130898482955,0.9874408691015171,1.9079351571818184,0.01141182281818165,0.047618216789753254,0.2065060203983362,,1.8979666835823727,0.021380296417627287
1050000,52.3775,0.008427947,-0.01904902,0.008662067,-0.000447516,-1.876733272,-0.003632512,-18.57156706,-12.90113666,-13.89103214,-0.0514954,0.0006195482,-0.004727661,-0.2098932,0.2063246,0.1559461,0.0243192,-0.04488657,0.04056768,0.01380004,0.0001904411,-0.2138505,0.2144438,0.1779471,0.03166516,0.1631259,0.01113612,0.1771082,0.2420651,0.0,0.01904902,1.876733272,0.00019082493997212322,0.013813940059668827,0.011081475753322672,0.9889185242466774,1.8770138033636365,-0.00028053136363648257,0.04314099632812007,0.14780145175076642,,1.8523688374762841,0.02436443452371595
1060000,52.8775,0.008328176,-0.01884902,0.008585723,-0.001588058,-1.839795235,-0.002337029,-18.55772138,-12.44239924,-13.89626401,-0.0517209,0.004956733,-0.004526936,-0.2074514,0.2032559,0.1565026,0.02449306,-0.04635077,0.05110241,0.01478996,0.0002187428,-0.2112709,0.2166729,0.1768464,0.03127464,0.1636824,0.0124009,0.1759846,0.2417388,0.0,0.01884902,1.839795235,0.000243312002033289,0.01559846152776898,0.014129474121245225,0.9858705258787548,1.8389600621818185,0.0008351728181814622,0.03060471782237757,0.10318813686397206,,1.8167488828446672,0.023046352155332794
1070000,53.3775,0.008225894,-0.01864902,0.008495828,-0.001963143,-1.797083809,-0.0045904,-18.54423924,-13.05040668,-13.90126176,-0.05197364,5.188954e-05,-0.004828605,-0.2096846,0.1993427,0.1565773,0.02451645,-0.05170146,0.0550423,0.01517983,0.0002304272,-0.2143597,0.2155771,0.1771232,0.03137263,0.1638535,0.01215326,0.1762883,0.2420447,0.0,0.01864902,1.797083809,0.0002304298925243614,0.01517991740835112,0.013381391694515875,0.9866186083054841,1.7989371626363637,-0.0018533536363636305,0.01797352754746811,0.09468174221635281,,1.7727595552400932,0.024324253759906878
1080000,53.8775,0.008151434,-0.01844902,0.008388893,-0.001721995,-1.76046909,-0.002374508,-18.54539954,-12.58932194,-13.89282755,-0.05169001,0.006252737,-0.004975837,-0.2068982,0.2000573,0.1552536,0.02410368,-0.04415304,0.05790572,0.01624729,0.0002639744,-0.212482,0.2207761,0.1770301,0.03133966,0.1625475,0.01400699,0.1762264,0.2412331,0.0,0.01844902,1.76046909,0.00030307111999116905,0.017408937934037475,0.01759977112113915,0.9824002288788608,1.7602322326363635,0.0002368573636364335,0.00930250322642547,0.14084025500064629,,1.7397199870993405,0.020749102900659455
1090000,54.3775,0.008055483,-0.01824902,0.008309645,-0.001718015,-1.718805376,-0.001723755,-18.53555686,-12.57576708,-13.87908319,-0.05118862,0.004038244,-0.004697316,-0.2045509,0.2072035,0.1561448,0.02438119,-0.04295842,0.05716139,0.01444768,0.0002087355,-0.2130178,0.2114869,0.1766508,0.03120549,0.1632678,0.01189861,0.1758505,0.241257,0.0,0.01824902,1.718805376,0.000225042914603536,0.015001430418581289,0.013068562222529499,0.9869314377774705,1.7219497363636362,-0.0031443603636363004,0.005949756472632777,0.06017979052891897,,1.6873898474415463,0.03141552855845364
1100000,54.8775,0.007979909,-0.01804902,0.008196019,-0.000879669,-1.680014093,-0.003331592,-18.54098298,-12.88510738,-13.88824322,-0.05135177,0.002692556,-0.004338028,-0.2074025,0.2020272,0.155679,0.02423596,-0.04229813,0.05292822,0.01622507,0.0002632528,-0.2120914,0.2160824,0.1771705,0.0313894,0.1628008,0.01316362,0.1763141,0.2414311,0.0,0.01804902,1.680014093,0.000270502657813136,0.01644696500309817,0.015708474186883054,0.984291525813117,1.683218778,-0.0032046850000000404,0.008310564170373064,0.18552383088737553,,1.6508701681988307,0.02914392480116934
1110000,55.3775,0.007848339,-0.01784902,0.008138151,-0.001230338,-1.640985869,-0.003520797,-18.52286622,-12.44807184,-13.88969223,-0.05134841,0.004842134,-0.004864455,-0.2051495,0.2049478,0.1559763,0.02432862,-0.04292707,0.05728965,0.01589604,0.0002526842,-0.2180544,0.2188346,0.1761457,0.03102732,0.163119,0.01334563,0.1753482,0.2409094,0.0,0.01784902,1.640985869,0.000276130461673956,0.016617173696930415,0.016035288763831135,0.9839647112361689,1.6453710789999998,-0.004385209999999695,0.01187816018799125,0.20756889981955612,,1.6092507095243298,0.031735159475670294
1120000,55.8775,0.007786663,-0.01764902,0.008031001,-0.000233257,-1.599432466,-0.003310903,-18.51701357,-12.75387076,-13.88208772,-0.05115821,0.003338773,-0.004431269,-0.2064152,0.1964975,0.1554502,0.02416476,-0.04301782,0.06097787,0.01789732,0.0003203142,-0.2135218,0.2149823,0.175733,0.03088209,0.1625393,0.01464733,0.1749235,0.2403502,0.0,0.01764902,1.599432466,0.00033146160514552897,0.018206087035536465,0.01924844698556791,0.9807515530144321,1.6104495817272724,-0.011017115727272264,0.012137767272070287,0.23331755315417227,,1.573994889507202,0.025437576492798097
1130000,56.3775,0.007703926,-0.01744902,0.00790162,-0.001401482,-1.573078553,-0.004596274,-18.51924101,-12.07990504,-13.88532371,-0.05130578,0.01161606,-0.004725048,-0.2062564,0.1996649,0.1551065,0.02405803,-0.0509917,0.06167539,0.01685217,0.0002839957,-0.2140145,0.2159915,0.1760559,0.03099568,0.1622316,0.01650136,0.175249,0.2405579,0.0,0.01744902,1.573078553,0.0004189285499236,0.020467744133724167,0.02432777690919845,0.9756722230908016,1.5766855175454544,-0.003606964545454394,0.01293642068480319,0.24110556183445023,,1.5428534937738578,0.03022505922614216
